fid,id,left,top,right,bottom,row_index,col_index,CNN_30m_51mean
"68545","68545",340933.875535156,6533485.8492533,340963.875535156,6533455.8492533,"280","212",1.08914941884967
"68546","68546",340933.875535156,6533455.8492533,340963.875535156,6533425.8492533,"281","212",1.9875842836889
"68547","68547",340933.875535156,6533425.8492533,340963.875535156,6533395.8492533,"282","212",0.97915996232522
"68548","68548",340933.875535156,6533395.8492533,340963.875535156,6533365.8492533,"283","212",1.48654074494082
"68549","68549",340933.875535156,6533365.8492533,340963.875535156,6533335.8492533,"284","212",2.13721951846204
"68550","68550",340933.875535156,6533335.8492533,340963.875535156,6533305.8492533,"285","212",0.645967384475797
"68551","68551",340933.875535156,6533305.8492533,340963.875535156,6533275.8492533,"286","212",0.246881000697613
"68849","68849",340963.875535156,6534025.8492533,340993.875535156,6533995.8492533,"262","213",1.78703903558343
"68850","68850",340963.875535156,6533995.8492533,340993.875535156,6533965.8492533,"263","213",1.62570573070306
"68851","68851",340963.875535156,6533965.8492533,340993.875535156,6533935.8492533,"264","213",1.04263515161008
"68852","68852",340963.875535156,6533935.8492533,340993.875535156,6533905.8492533,"265","213",1.48957925876939
"68853","68853",340963.875535156,6533905.8492533,340993.875535156,6533875.8492533,"266","213",1.8120565953071
"68854","68854",340963.875535156,6533875.8492533,340993.875535156,6533845.8492533,"267","213",1.49336986533033
"68855","68855",340963.875535156,6533845.8492533,340993.875535156,6533815.8492533,"268","213",1.66017042622152
"68856","68856",340963.875535156,6533815.8492533,340993.875535156,6533785.8492533,"269","213",1.35665937756263
"68857","68857",340963.875535156,6533785.8492533,340993.875535156,6533755.8492533,"270","213",1.12325642858397
"68858","68858",340963.875535156,6533755.8492533,340993.875535156,6533725.8492533,"271","213",0.726154671381273
"68859","68859",340963.875535156,6533725.8492533,340993.875535156,6533695.8492533,"272","213",0.949136950783764
"68860","68860",340963.875535156,6533695.8492533,340993.875535156,6533665.8492533,"273","213",0.875080254009819
"68861","68861",340963.875535156,6533665.8492533,340993.875535156,6533635.8492533,"274","213",0.820010113161664
"68862","68862",340963.875535156,6533635.8492533,340993.875535156,6533605.8492533,"275","213",0.82166516425948
"68863","68863",340963.875535156,6533605.8492533,340993.875535156,6533575.8492533,"276","213",0.771616384544125
"68864","68864",340963.875535156,6533575.8492533,340993.875535156,6533545.8492533,"277","213",0.919328011242689
"68865","68865",340963.875535156,6533545.8492533,340993.875535156,6533515.8492533,"278","213",1.31624340183471
"68866","68866",340963.875535156,6533515.8492533,340993.875535156,6533485.8492533,"279","213",1.82307831613385
"68867","68867",340963.875535156,6533485.8492533,340993.875535156,6533455.8492533,"280","213",1.44327693039545
"68868","68868",340963.875535156,6533455.8492533,340993.875535156,6533425.8492533,"281","213",1.03752488735689
"68869","68869",340963.875535156,6533425.8492533,340993.875535156,6533395.8492533,"282","213",1.3699325489287
"68870","68870",340963.875535156,6533395.8492533,340993.875535156,6533365.8492533,"283","213",2.75970823197322
"68871","68871",340963.875535156,6533365.8492533,340993.875535156,6533335.8492533,"284","213",1.59224697149226
"68872","68872",340963.875535156,6533335.8492533,340993.875535156,6533305.8492533,"285","213",0.758115067146719
"68873","68873",340963.875535156,6533305.8492533,340993.875535156,6533275.8492533,"286","213",0.409261936802325
"68874","68874",340963.875535156,6533275.8492533,340993.875535156,6533245.8492533,"287","213",0.931287447611491
"69171","69171",340993.875535156,6534025.8492533,341023.875535156,6533995.8492533,"262","214",2.60181999206543
"69172","69172",340993.875535156,6533995.8492533,341023.875535156,6533965.8492533,"263","214",1.03253808244298
"69173","69173",340993.875535156,6533965.8492533,341023.875535156,6533935.8492533,"264","214",1.34030146409732
"69174","69174",340993.875535156,6533935.8492533,341023.875535156,6533905.8492533,"265","214",2.28798682724444
"69175","69175",340993.875535156,6533905.8492533,341023.875535156,6533875.8492533,"266","214",2.17274342663434
"69176","69176",340993.875535156,6533875.8492533,341023.875535156,6533845.8492533,"267","214",1.08321741705713
"69177","69177",340993.875535156,6533845.8492533,341023.875535156,6533815.8492533,"268","214",1.34107821131327
"69178","69178",340993.875535156,6533815.8492533,341023.875535156,6533785.8492533,"269","214",1.11205108283107
"69179","69179",340993.875535156,6533785.8492533,341023.875535156,6533755.8492533,"270","214",0.876593435767793
"69180","69180",340993.875535156,6533755.8492533,341023.875535156,6533725.8492533,"271","214",0.941335474687148
"69181","69181",340993.875535156,6533725.8492533,341023.875535156,6533695.8492533,"272","214",0.756823999363609
"69182","69182",340993.875535156,6533695.8492533,341023.875535156,6533665.8492533,"273","214",0.540617149824999
"69183","69183",340993.875535156,6533665.8492533,341023.875535156,6533635.8492533,"274","214",0.724681426872117
"69184","69184",340993.875535156,6533635.8492533,341023.875535156,6533605.8492533,"275","214",1.26282810268149
"69185","69185",340993.875535156,6533605.8492533,341023.875535156,6533575.8492533,"276","214",1.02486621447835
"69186","69186",340993.875535156,6533575.8492533,341023.875535156,6533545.8492533,"277","214",1.48139815004504
"69187","69187",340993.875535156,6533545.8492533,341023.875535156,6533515.8492533,"278","214",1.2677181932672
"69188","69188",340993.875535156,6533515.8492533,341023.875535156,6533485.8492533,"279","214",1.05644284680654
"69189","69189",340993.875535156,6533485.8492533,341023.875535156,6533455.8492533,"280","214",1.25963192420531
"69190","69190",340993.875535156,6533455.8492533,341023.875535156,6533425.8492533,"281","214",1.37919115085991
"69191","69191",340993.875535156,6533425.8492533,341023.875535156,6533395.8492533,"282","214",1.41038096025646
"69192","69192",340993.875535156,6533395.8492533,341023.875535156,6533365.8492533,"283","214",2.16263186466847
"69193","69193",340993.875535156,6533365.8492533,341023.875535156,6533335.8492533,"284","214",1.54265741714073
"69194","69194",340993.875535156,6533335.8492533,341023.875535156,6533305.8492533,"285","214",0.475572919114444
"69195","69195",340993.875535156,6533305.8492533,341023.875535156,6533275.8492533,"286","214",0.95476046725806
"69196","69196",340993.875535156,6533275.8492533,341023.875535156,6533245.8492533,"287","214",0.627922752584326
"69197","69197",340993.875535156,6533245.8492533,341023.875535156,6533215.8492533,"288","214",1.30822762231358
"69198","69198",340993.875535156,6533215.8492533,341023.875535156,6533185.8492533,"289","214",1.07360725932651
"69494","69494",341023.875535156,6533995.8492533,341053.875535156,6533965.8492533,"263","215",0.83357865078445
"69495","69495",341023.875535156,6533965.8492533,341053.875535156,6533935.8492533,"264","215",1.41167923572497
"69496","69496",341023.875535156,6533935.8492533,341053.875535156,6533905.8492533,"265","215",1.54765107035159
"69497","69497",341023.875535156,6533905.8492533,341053.875535156,6533875.8492533,"266","215",1.22982496527082
"69498","69498",341023.875535156,6533875.8492533,341053.875535156,6533845.8492533,"267","215",1.17653417132135
"69499","69499",341023.875535156,6533845.8492533,341053.875535156,6533815.8492533,"268","215",0.884397530187137
"69500","69500",341023.875535156,6533815.8492533,341053.875535156,6533785.8492533,"269","215",0.947965635570795
"69501","69501",341023.875535156,6533785.8492533,341053.875535156,6533755.8492533,"270","215",1.18058628222985
"69502","69502",341023.875535156,6533755.8492533,341053.875535156,6533725.8492533,"271","215",0.948453270923422
"69503","69503",341023.875535156,6533725.8492533,341053.875535156,6533695.8492533,"272","215",0.73047305940135
"69504","69504",341023.875535156,6533695.8492533,341053.875535156,6533665.8492533,"273","215",0.917163163615502
"69505","69505",341023.875535156,6533665.8492533,341053.875535156,6533635.8492533,"274","215",0.870622106255826
"69506","69506",341023.875535156,6533635.8492533,341053.875535156,6533605.8492533,"275","215",1.05510417383544
"69507","69507",341023.875535156,6533605.8492533,341053.875535156,6533575.8492533,"276","215",1.11357833465518
"69508","69508",341023.875535156,6533575.8492533,341053.875535156,6533545.8492533,"277","215",1.03497637330814
"69509","69509",341023.875535156,6533545.8492533,341053.875535156,6533515.8492533,"278","215",1.16768568581429
"69510","69510",341023.875535156,6533515.8492533,341053.875535156,6533485.8492533,"279","215",1.41380737985883
"69511","69511",341023.875535156,6533485.8492533,341053.875535156,6533455.8492533,"280","215",1.57684575367358
"69512","69512",341023.875535156,6533455.8492533,341053.875535156,6533425.8492533,"281","215",1.52582320071841
"69513","69513",341023.875535156,6533425.8492533,341053.875535156,6533395.8492533,"282","215",1.50019022654141
"69514","69514",341023.875535156,6533395.8492533,341053.875535156,6533365.8492533,"283","215",1.48360819612231
"69515","69515",341023.875535156,6533365.8492533,341053.875535156,6533335.8492533,"284","215",1.01788928140965
"69516","69516",341023.875535156,6533335.8492533,341053.875535156,6533305.8492533,"285","215",0.609479766887517
"69517","69517",341023.875535156,6533305.8492533,341053.875535156,6533275.8492533,"286","215",0.913948190144791
"69518","69518",341023.875535156,6533275.8492533,341053.875535156,6533245.8492533,"287","215",2.24461626611589
"69519","69519",341023.875535156,6533245.8492533,341053.875535156,6533215.8492533,"288","215",2.28225686526106
"69520","69520",341023.875535156,6533215.8492533,341053.875535156,6533185.8492533,"289","215",0.988599731458114
"69816","69816",341053.875535156,6533995.8492533,341083.875535156,6533965.8492533,"263","216",2.20427201670963
"69817","69817",341053.875535156,6533965.8492533,341083.875535156,6533935.8492533,"264","216",2.23556817303157
"69818","69818",341053.875535156,6533935.8492533,341083.875535156,6533905.8492533,"265","216",1.47802418155655
"69819","69819",341053.875535156,6533905.8492533,341083.875535156,6533875.8492533,"266","216",1.09288030441214
"69820","69820",341053.875535156,6533875.8492533,341083.875535156,6533845.8492533,"267","216",1.34730911747207
"69821","69821",341053.875535156,6533845.8492533,341083.875535156,6533815.8492533,"268","216",1.0303673616718
"69822","69822",341053.875535156,6533815.8492533,341083.875535156,6533785.8492533,"269","216",1.16714218084688
"69823","69823",341053.875535156,6533785.8492533,341083.875535156,6533755.8492533,"270","216",1.61966857962407
"69824","69824",341053.875535156,6533755.8492533,341083.875535156,6533725.8492533,"271","216",1.00481779501738
"69825","69825",341053.875535156,6533725.8492533,341083.875535156,6533695.8492533,"272","216",0.982698684266388
"69826","69826",341053.875535156,6533695.8492533,341083.875535156,6533665.8492533,"273","216",1.46040121045539
"69827","69827",341053.875535156,6533665.8492533,341083.875535156,6533635.8492533,"274","216",0.999930245247072
"69828","69828",341053.875535156,6533635.8492533,341083.875535156,6533605.8492533,"275","216",0.950066863722655
"69829","69829",341053.875535156,6533605.8492533,341083.875535156,6533575.8492533,"276","216",0.837042285154944
"69830","69830",341053.875535156,6533575.8492533,341083.875535156,6533545.8492533,"277","216",2.81634062037176
"69831","69831",341053.875535156,6533545.8492533,341083.875535156,6533515.8492533,"278","216",1.32089967414509
"69832","69832",341053.875535156,6533515.8492533,341083.875535156,6533485.8492533,"279","216",1.99182993619914
"69833","69833",341053.875535156,6533485.8492533,341083.875535156,6533455.8492533,"280","216",1.44819761174066
"69834","69834",341053.875535156,6533455.8492533,341083.875535156,6533425.8492533,"281","216",1.66680098626078
"69835","69835",341053.875535156,6533425.8492533,341083.875535156,6533395.8492533,"282","216",0.739470566248587
"69836","69836",341053.875535156,6533395.8492533,341083.875535156,6533365.8492533,"283","216",1.60578022824116
"69837","69837",341053.875535156,6533365.8492533,341083.875535156,6533335.8492533,"284","216",2.66580333895861
"69838","69838",341053.875535156,6533335.8492533,341083.875535156,6533305.8492533,"285","216",1.94527168011179
"69839","69839",341053.875535156,6533305.8492533,341083.875535156,6533275.8492533,"286","216",0.872969814996275
"69840","69840",341053.875535156,6533275.8492533,341083.875535156,6533245.8492533,"287","216",1.97218000418514
"69841","69841",341053.875535156,6533245.8492533,341083.875535156,6533215.8492533,"288","216",1.74377554891563
"69842","69842",341053.875535156,6533215.8492533,341083.875535156,6533185.8492533,"289","216",0.865641141204842
"69843","69843",341053.875535156,6533185.8492533,341083.875535156,6533155.8492533,"290","216",0.66689855870554
"70138","70138",341083.875535156,6533995.8492533,341113.875535156,6533965.8492533,"263","217",4.52450478076935
"70139","70139",341083.875535156,6533965.8492533,341113.875535156,6533935.8492533,"264","217",2.1432981845521
"70140","70140",341083.875535156,6533935.8492533,341113.875535156,6533905.8492533,"265","217",1.84220261050877
"70141","70141",341083.875535156,6533905.8492533,341113.875535156,6533875.8492533,"266","217",1.33369128023288
"70142","70142",341083.875535156,6533875.8492533,341113.875535156,6533845.8492533,"267","217",1.2841109245604
"70143","70143",341083.875535156,6533845.8492533,341113.875535156,6533815.8492533,"268","217",1.04502593127094
"70144","70144",341083.875535156,6533815.8492533,341113.875535156,6533785.8492533,"269","217",1.76088113658602
"70145","70145",341083.875535156,6533785.8492533,341113.875535156,6533755.8492533,"270","217",2.06644823182748
"70146","70146",341083.875535156,6533755.8492533,341113.875535156,6533725.8492533,"271","217",0.773356020160074
"70147","70147",341083.875535156,6533725.8492533,341113.875535156,6533695.8492533,"272","217",0.882946059047452
"70148","70148",341083.875535156,6533695.8492533,341113.875535156,6533665.8492533,"273","217",1.53929019758198
"70149","70149",341083.875535156,6533665.8492533,341113.875535156,6533635.8492533,"274","217",1.12182157956414
"70150","70150",341083.875535156,6533635.8492533,341113.875535156,6533605.8492533,"275","217",1.22033012242286
"70151","70151",341083.875535156,6533605.8492533,341113.875535156,6533575.8492533,"276","217",3.23232379863339
"70152","70152",341083.875535156,6533575.8492533,341113.875535156,6533545.8492533,"277","217",3.7369266347234
"70153","70153",341083.875535156,6533545.8492533,341113.875535156,6533515.8492533,"278","217",2.00271979434508
"70154","70154",341083.875535156,6533515.8492533,341113.875535156,6533485.8492533,"279","217",1.67313527321329
"70155","70155",341083.875535156,6533485.8492533,341113.875535156,6533455.8492533,"280","217",1.099009435579
"70156","70156",341083.875535156,6533455.8492533,341113.875535156,6533425.8492533,"281","217",1.88483390041829
"70157","70157",341083.875535156,6533425.8492533,341113.875535156,6533395.8492533,"282","217",1.8648733148208
"70158","70158",341083.875535156,6533395.8492533,341113.875535156,6533365.8492533,"283","217",1.83287710712881
"70159","70159",341083.875535156,6533365.8492533,341113.875535156,6533335.8492533,"284","217",2.08872099484839
"70160","70160",341083.875535156,6533335.8492533,341113.875535156,6533305.8492533,"285","217",1.66364902454682
"70161","70161",341083.875535156,6533305.8492533,341113.875535156,6533275.8492533,"286","217",0.579145828447783
"70162","70162",341083.875535156,6533275.8492533,341113.875535156,6533245.8492533,"287","217",0.9163750203457
"70163","70163",341083.875535156,6533245.8492533,341113.875535156,6533215.8492533,"288","217",0.844007720860342
"70164","70164",341083.875535156,6533215.8492533,341113.875535156,6533185.8492533,"289","217",0.633253175687291
"70165","70165",341083.875535156,6533185.8492533,341113.875535156,6533155.8492533,"290","217",1.56682301945984
"70460","70460",341113.875535156,6533995.8492533,341143.875535156,6533965.8492533,"263","218",2.55907639095605
"70461","70461",341113.875535156,6533965.8492533,341143.875535156,6533935.8492533,"264","218",1.26502551341335
"70462","70462",341113.875535156,6533935.8492533,341143.875535156,6533905.8492533,"265","218",1.44153058310521
"70463","70463",341113.875535156,6533905.8492533,341143.875535156,6533875.8492533,"266","218",0.856614757057527
"70464","70464",341113.875535156,6533875.8492533,341143.875535156,6533845.8492533,"267","218",0.833387319046335
"70465","70465",341113.875535156,6533845.8492533,341143.875535156,6533815.8492533,"268","218",0.834082220999503
"70466","70466",341113.875535156,6533815.8492533,341143.875535156,6533785.8492533,"269","218",1.80163805640683
"70467","70467",341113.875535156,6533785.8492533,341143.875535156,6533755.8492533,"270","218",1.57268328304044
"70468","70468",341113.875535156,6533755.8492533,341143.875535156,6533725.8492533,"271","218",1.21743882351961
"70469","70469",341113.875535156,6533725.8492533,341143.875535156,6533695.8492533,"272","218",1.20834339318144
"70470","70470",341113.875535156,6533695.8492533,341143.875535156,6533665.8492533,"273","218",1.26734918791719
"70471","70471",341113.875535156,6533665.8492533,341143.875535156,6533635.8492533,"274","218",1.53749662873626
"70472","70472",341113.875535156,6533635.8492533,341143.875535156,6533605.8492533,"275","218",2.38311942657217
"70473","70473",341113.875535156,6533605.8492533,341143.875535156,6533575.8492533,"276","218",2.34022176459553
"70474","70474",341113.875535156,6533575.8492533,341143.875535156,6533545.8492533,"277","218",1.66735848084782
"70475","70475",341113.875535156,6533545.8492533,341143.875535156,6533515.8492533,"278","218",1.02095270881522
"70476","70476",341113.875535156,6533515.8492533,341143.875535156,6533485.8492533,"279","218",0.867210579722115
"70477","70477",341113.875535156,6533485.8492533,341143.875535156,6533455.8492533,"280","218",0.891761688301204
"70478","70478",341113.875535156,6533455.8492533,341143.875535156,6533425.8492533,"281","218",1.85287517610861
"70479","70479",341113.875535156,6533425.8492533,341143.875535156,6533395.8492533,"282","218",2.07371050425065
"70480","70480",341113.875535156,6533395.8492533,341143.875535156,6533365.8492533,"283","218",2.43392476665033
"70481","70481",341113.875535156,6533365.8492533,341143.875535156,6533335.8492533,"284","218",2.73888378870952
"70482","70482",341113.875535156,6533335.8492533,341143.875535156,6533305.8492533,"285","218",2.26797898843605
"70483","70483",341113.875535156,6533305.8492533,341143.875535156,6533275.8492533,"286","218",0.917809161641676
"70484","70484",341113.875535156,6533275.8492533,341143.875535156,6533245.8492533,"287","218",2.45187538156194
"70485","70485",341113.875535156,6533245.8492533,341143.875535156,6533215.8492533,"288","218",2.86923974694322
"70486","70486",341113.875535156,6533215.8492533,341143.875535156,6533185.8492533,"289","218",1.2324202590357
"70487","70487",341113.875535156,6533185.8492533,341143.875535156,6533155.8492533,"290","218",1.21779395365715
"70784","70784",341143.875535156,6533935.8492533,341173.875535156,6533905.8492533,"265","219",0.39930390917203
"70785","70785",341143.875535156,6533905.8492533,341173.875535156,6533875.8492533,"266","219",1.49472172011514
"70786","70786",341143.875535156,6533875.8492533,341173.875535156,6533845.8492533,"267","219",1.29407016115336
"70787","70787",341143.875535156,6533845.8492533,341173.875535156,6533815.8492533,"268","219",1.15326293789772
"70788","70788",341143.875535156,6533815.8492533,341173.875535156,6533785.8492533,"269","219",1.68580648260048
"70789","70789",341143.875535156,6533785.8492533,341173.875535156,6533755.8492533,"270","219",1.27631510437068
"70790","70790",341143.875535156,6533755.8492533,341173.875535156,6533725.8492533,"271","219",0.991485364741179
"70791","70791",341143.875535156,6533725.8492533,341173.875535156,6533695.8492533,"272","219",0.933253187292328
"70792","70792",341143.875535156,6533695.8492533,341173.875535156,6533665.8492533,"273","219",0.830684761031329
"70793","70793",341143.875535156,6533665.8492533,341173.875535156,6533635.8492533,"274","219",1.39636988480756
"70794","70794",341143.875535156,6533635.8492533,341173.875535156,6533605.8492533,"275","219",1.65257294065675
"70795","70795",341143.875535156,6533605.8492533,341173.875535156,6533575.8492533,"276","219",1.96182986462337
"70796","70796",341143.875535156,6533575.8492533,341173.875535156,6533545.8492533,"277","219",1.81927538677477
"70797","70797",341143.875535156,6533545.8492533,341173.875535156,6533515.8492533,"278","219",0.911132696302518
"70798","70798",341143.875535156,6533515.8492533,341173.875535156,6533485.8492533,"279","219",0.861549889954337
"70799","70799",341143.875535156,6533485.8492533,341173.875535156,6533455.8492533,"280","219",0.918573522078636
"70800","70800",341143.875535156,6533455.8492533,341173.875535156,6533425.8492533,"281","219",0.414942261258793
"70801","70801",341143.875535156,6533425.8492533,341173.875535156,6533395.8492533,"282","219",0.486164674574767
"70802","70802",341143.875535156,6533395.8492533,341173.875535156,6533365.8492533,"283","219",0.927581298778075
"70803","70803",341143.875535156,6533365.8492533,341173.875535156,6533335.8492533,"284","219",1.95927489548325
"70804","70804",341143.875535156,6533335.8492533,341173.875535156,6533305.8492533,"285","219",0.979288509728447
"70805","70805",341143.875535156,6533305.8492533,341173.875535156,6533275.8492533,"286","219",0.87655526622343
"70806","70806",341143.875535156,6533275.8492533,341173.875535156,6533245.8492533,"287","219",1.64395216797349
"70807","70807",341143.875535156,6533245.8492533,341173.875535156,6533215.8492533,"288","219",1.23274419632977
"70808","70808",341143.875535156,6533215.8492533,341173.875535156,6533185.8492533,"289","219",0.758195868433003
"70809","70809",341143.875535156,6533185.8492533,341173.875535156,6533155.8492533,"290","219",0.953303818103628
"70810","70810",341143.875535156,6533155.8492533,341173.875535156,6533125.8492533,"291","219",0.588405482139182
"71107","71107",341173.875535156,6533905.8492533,341203.875535156,6533875.8492533,"266","220",1.12827384798494
"71108","71108",341173.875535156,6533875.8492533,341203.875535156,6533845.8492533,"267","220",3.80885782832234
"71109","71109",341173.875535156,6533845.8492533,341203.875535156,6533815.8492533,"268","220",2.07463219281633
"71110","71110",341173.875535156,6533815.8492533,341203.875535156,6533785.8492533,"269","220",3.20041392353492
"71111","71111",341173.875535156,6533785.8492533,341203.875535156,6533755.8492533,"270","220",1.37175496737867
"71112","71112",341173.875535156,6533755.8492533,341203.875535156,6533725.8492533,"271","220",1.0541765392543
"71113","71113",341173.875535156,6533725.8492533,341203.875535156,6533695.8492533,"272","220",0.892231901907377
"71114","71114",341173.875535156,6533695.8492533,341203.875535156,6533665.8492533,"273","220",0.712383789831211
"71115","71115",341173.875535156,6533665.8492533,341203.875535156,6533635.8492533,"274","220",1.26939115648108
"71116","71116",341173.875535156,6533635.8492533,341203.875535156,6533605.8492533,"275","220",1.68157442439443
"71117","71117",341173.875535156,6533605.8492533,341203.875535156,6533575.8492533,"276","220",1.97027357153558
"71118","71118",341173.875535156,6533575.8492533,341203.875535156,6533545.8492533,"277","220",2.63131725908871
"71119","71119",341173.875535156,6533545.8492533,341203.875535156,6533515.8492533,"278","220",1.87822702088283
"71120","71120",341173.875535156,6533515.8492533,341203.875535156,6533485.8492533,"279","220",0.912145827784775
"71121","71121",341173.875535156,6533485.8492533,341203.875535156,6533455.8492533,"280","220",0.448907409054892
"71122","71122",341173.875535156,6533455.8492533,341203.875535156,6533425.8492533,"281","220",0.33694696853518
"71123","71123",341173.875535156,6533425.8492533,341203.875535156,6533395.8492533,"282","220",0.652722755388588
"71124","71124",341173.875535156,6533395.8492533,341203.875535156,6533365.8492533,"283","220",1.27573664456486
"71125","71125",341173.875535156,6533365.8492533,341203.875535156,6533335.8492533,"284","220",0.88456450490105
"71126","71126",341173.875535156,6533335.8492533,341203.875535156,6533305.8492533,"285","220",1.00816274847579
"71127","71127",341173.875535156,6533305.8492533,341203.875535156,6533275.8492533,"286","220",2.09581039529279
"71128","71128",341173.875535156,6533275.8492533,341203.875535156,6533245.8492533,"287","220",1.38256995026971
"71129","71129",341173.875535156,6533245.8492533,341203.875535156,6533215.8492533,"288","220",0.672118467194113
"71130","71130",341173.875535156,6533215.8492533,341203.875535156,6533185.8492533,"289","220",1.59141016349414
"71131","71131",341173.875535156,6533185.8492533,341203.875535156,6533155.8492533,"290","220",0.546258520478239
"71132","71132",341173.875535156,6533155.8492533,341203.875535156,6533125.8492533,"291","220",0.592545033804568
"71133","71133",341173.875535156,6533125.8492533,341203.875535156,6533095.8492533,"292","220",1.5498138244299
"71134","71134",341173.875535156,6533095.8492533,341203.875535156,6533065.8492533,"293","220",2.56403270501857
"71135","71135",341173.875535156,6533065.8492533,341203.875535156,6533035.8492533,"294","220",2.97521731192852
"71430","71430",341203.875535156,6533875.8492533,341233.875535156,6533845.8492533,"267","221",2.34253508746624
"71431","71431",341203.875535156,6533845.8492533,341233.875535156,6533815.8492533,"268","221",1.39604758326687
"71432","71432",341203.875535156,6533815.8492533,341233.875535156,6533785.8492533,"269","221",1.92499301402251
"71433","71433",341203.875535156,6533785.8492533,341233.875535156,6533755.8492533,"270","221",1.45849527670032
"71434","71434",341203.875535156,6533755.8492533,341233.875535156,6533725.8492533,"271","221",0.912445753180313
"71435","71435",341203.875535156,6533725.8492533,341233.875535156,6533695.8492533,"272","221",0.655176040398548
"71436","71436",341203.875535156,6533695.8492533,341233.875535156,6533665.8492533,"273","221",1.09523711614639
"71437","71437",341203.875535156,6533665.8492533,341233.875535156,6533635.8492533,"274","221",1.32625479956062
"71438","71438",341203.875535156,6533635.8492533,341233.875535156,6533605.8492533,"275","221",1.46718414135072
"71439","71439",341203.875535156,6533605.8492533,341233.875535156,6533575.8492533,"276","221",1.45063521616515
"71440","71440",341203.875535156,6533575.8492533,341233.875535156,6533545.8492533,"277","221",2.57818434937412
"71441","71441",341203.875535156,6533545.8492533,341233.875535156,6533515.8492533,"278","221",2.23042982342292
"71442","71442",341203.875535156,6533515.8492533,341233.875535156,6533485.8492533,"279","221",0.51977944342739
"71443","71443",341203.875535156,6533485.8492533,341233.875535156,6533455.8492533,"280","221",0.410326053131423
"71444","71444",341203.875535156,6533455.8492533,341233.875535156,6533425.8492533,"281","221",0.795269170094189
"71445","71445",341203.875535156,6533425.8492533,341233.875535156,6533395.8492533,"282","221",0.79100716240552
"71446","71446",341203.875535156,6533395.8492533,341233.875535156,6533365.8492533,"283","221",1.6386068241552
"71447","71447",341203.875535156,6533365.8492533,341233.875535156,6533335.8492533,"284","221",1.00488636166385
"71448","71448",341203.875535156,6533335.8492533,341233.875535156,6533305.8492533,"285","221",0.9749210640656
"71449","71449",341203.875535156,6533305.8492533,341233.875535156,6533275.8492533,"286","221",1.36789239934526
"71450","71450",341203.875535156,6533275.8492533,341233.875535156,6533245.8492533,"287","221",2.01301335773707
"71451","71451",341203.875535156,6533245.8492533,341233.875535156,6533215.8492533,"288","221",2.01170060181847
"71452","71452",341203.875535156,6533215.8492533,341233.875535156,6533185.8492533,"289","221",1.57828403007472
"71453","71453",341203.875535156,6533185.8492533,341233.875535156,6533155.8492533,"290","221",0.735014333025795
"71454","71454",341203.875535156,6533155.8492533,341233.875535156,6533125.8492533,"291","221",0.918340725905483
"71455","71455",341203.875535156,6533125.8492533,341233.875535156,6533095.8492533,"292","221",0.954276100947307
"71456","71456",341203.875535156,6533095.8492533,341233.875535156,6533065.8492533,"293","221",3.23021256236116
"71457","71457",341203.875535156,6533065.8492533,341233.875535156,6533035.8492533,"294","221",2.47244592542277
"71458","71458",341203.875535156,6533035.8492533,341233.875535156,6533005.8492533,"295","221",0.410264867292324
"71756","71756",341233.875535156,6533755.8492533,341263.875535156,6533725.8492533,"271","222",1.17573415675062
"71757","71757",341233.875535156,6533725.8492533,341263.875535156,6533695.8492533,"272","222",0.402000348129001
"71758","71758",341233.875535156,6533695.8492533,341263.875535156,6533665.8492533,"273","222",0.650782885441145
"71759","71759",341233.875535156,6533665.8492533,341263.875535156,6533635.8492533,"274","222",0.694581239530592
"71760","71760",341233.875535156,6533635.8492533,341263.875535156,6533605.8492533,"275","222",0.929521598562179
"71761","71761",341233.875535156,6533605.8492533,341263.875535156,6533575.8492533,"276","222",1.02294271347474
"71762","71762",341233.875535156,6533575.8492533,341263.875535156,6533545.8492533,"277","222",0.87418835574615
"71763","71763",341233.875535156,6533545.8492533,341263.875535156,6533515.8492533,"278","222",0.842664550267585
"71764","71764",341233.875535156,6533515.8492533,341263.875535156,6533485.8492533,"279","222",0.878197199144609
"71765","71765",341233.875535156,6533485.8492533,341263.875535156,6533455.8492533,"280","222",0.792705881936209
"71766","71766",341233.875535156,6533455.8492533,341263.875535156,6533425.8492533,"281","222",0.927557987709568
"71767","71767",341233.875535156,6533425.8492533,341263.875535156,6533395.8492533,"282","222",0.910565788883134
"71768","71768",341233.875535156,6533395.8492533,341263.875535156,6533365.8492533,"283","222",0.987045441183352
"71769","71769",341233.875535156,6533365.8492533,341263.875535156,6533335.8492533,"284","222",0.791131355227256
"71770","71770",341233.875535156,6533335.8492533,341263.875535156,6533305.8492533,"285","222",0.669495979668917
"71771","71771",341233.875535156,6533305.8492533,341263.875535156,6533275.8492533,"286","222",0.96738124560274
"71772","71772",341233.875535156,6533275.8492533,341263.875535156,6533245.8492533,"287","222",0.617899657932737
"71773","71773",341233.875535156,6533245.8492533,341263.875535156,6533215.8492533,"288","222",1.58584269251142
"71774","71774",341233.875535156,6533215.8492533,341263.875535156,6533185.8492533,"289","222",1.79430848135048
"71775","71775",341233.875535156,6533185.8492533,341263.875535156,6533155.8492533,"290","222",1.00796093297808
"71776","71776",341233.875535156,6533155.8492533,341263.875535156,6533125.8492533,"291","222",1.13024105474195
"71777","71777",341233.875535156,6533125.8492533,341263.875535156,6533095.8492533,"292","222",1.56386958942677
