id,left,top,right,bottom,CNN_10m_0mean
"458692",16174664.9785,-3673954.1298,16174674.9785,-3673964.1298,1.6324830693858
"458693",16174664.9785,-3673964.1298,16174674.9785,-3673974.1298,1.96719642029595
"458694",16174664.9785,-3673974.1298,16174674.9785,-3673984.1298,2.14643363398735
"458695",16174664.9785,-3673984.1298,16174674.9785,-3673994.1298,2.40967712980328
"458696",16174664.9785,-3673994.1298,16174674.9785,-3674004.1298,2.99442341327667
"458697",16174664.9785,-3674004.1298,16174674.9785,-3674014.1298,3.80015659332275
"459793",16174674.9785,-3673744.1298,16174684.9785,-3673754.1298,0.201677723228931
"459794",16174674.9785,-3673754.1298,16174684.9785,-3673764.1298,0.156987884491682
"459795",16174674.9785,-3673764.1298,16174684.9785,-3673774.1298,0.324979443848133
"459796",16174674.9785,-3673774.1298,16174684.9785,-3673784.1298,0.857527552247047
"459797",16174674.9785,-3673784.1298,16174684.9785,-3673794.1298,1.52169574379921
"459798",16174674.9785,-3673794.1298,16174684.9785,-3673804.1298,1.83911879658699
"459799",16174674.9785,-3673804.1298,16174684.9785,-3673814.1298,1.55767528295517
"459800",16174674.9785,-3673814.1298,16174684.9785,-3673824.1298,0.975769504308701
"459801",16174674.9785,-3673824.1298,16174684.9785,-3673834.1298,0.495935963690281
"459802",16174674.9785,-3673834.1298,16174684.9785,-3673844.1298,0.582163171172142
"459803",16174674.9785,-3673844.1298,16174684.9785,-3673854.1298,1.19642812848091
"459804",16174674.9785,-3673854.1298,16174684.9785,-3673864.1298,1.54917316436768
"459805",16174674.9785,-3673864.1298,16174684.9785,-3673874.1298,1.042858954072
"459806",16174674.9785,-3673874.1298,16174684.9785,-3673884.1298,0.521098401844502
"459807",16174674.9785,-3673884.1298,16174684.9785,-3673894.1298,0.359878070652485
"459808",16174674.9785,-3673894.1298,16174684.9785,-3673904.1298,0.460115540772676
"459809",16174674.9785,-3673904.1298,16174684.9785,-3673914.1298,0.841589978999562
"459810",16174674.9785,-3673914.1298,16174684.9785,-3673924.1298,1.4534633918242
"459811",16174674.9785,-3673924.1298,16174684.9785,-3673934.1298,2.13196549415588
"459812",16174674.9785,-3673934.1298,16174684.9785,-3673944.1298,2.13715435862541
"459813",16174674.9785,-3673944.1298,16174684.9785,-3673954.1298,2.04337531725566
"459814",16174674.9785,-3673954.1298,16174684.9785,-3673964.1298,2.45988926502189
"459815",16174674.9785,-3673964.1298,16174684.9785,-3673974.1298,3.8030769276619
"459816",16174674.9785,-3673974.1298,16174684.9785,-3673984.1298,4.49885023593903
"459817",16174674.9785,-3673984.1298,16174684.9785,-3673994.1298,4.02668315410614
"459818",16174674.9785,-3673994.1298,16174684.9785,-3674004.1298,3.85574665784836
"459819",16174674.9785,-3674004.1298,16174684.9785,-3674014.1298,4.30296010406394
"459820",16174674.9785,-3674014.1298,16174684.9785,-3674024.1298,3.87739196131306
"459821",16174674.9785,-3674024.1298,16174684.9785,-3674034.1298,2.65626549720764
"460915",16174684.9785,-3673744.1298,16174694.9785,-3673754.1298,0.227611304819584
"460916",16174684.9785,-3673754.1298,16174694.9785,-3673764.1298,0.198215951621532
"460917",16174684.9785,-3673764.1298,16174694.9785,-3673774.1298,0.54088280081749
"460918",16174684.9785,-3673774.1298,16174694.9785,-3673784.1298,1.4853519308567
"460919",16174684.9785,-3673784.1298,16174694.9785,-3673794.1298,2.12059183835983
"460920",16174684.9785,-3673794.1298,16174694.9785,-3673804.1298,2.10094643831253
"460921",16174684.9785,-3673804.1298,16174694.9785,-3673814.1298,1.69348291635513
"460922",16174684.9785,-3673814.1298,16174694.9785,-3673824.1298,1.18159523844719
"460923",16174684.9785,-3673824.1298,16174694.9785,-3673834.1298,0.662063714563847
"460924",16174684.9785,-3673834.1298,16174694.9785,-3673844.1298,0.472132146954536
"460925",16174684.9785,-3673844.1298,16174694.9785,-3673854.1298,0.658668605089188
"460926",16174684.9785,-3673854.1298,16174694.9785,-3673864.1298,0.868737335801125
"460927",16174684.9785,-3673864.1298,16174694.9785,-3673874.1298,0.664571653008461
"460928",16174684.9785,-3673874.1298,16174694.9785,-3673884.1298,0.569644399881363
"460929",16174684.9785,-3673884.1298,16174694.9785,-3673894.1298,0.847416824996471
"460930",16174684.9785,-3673894.1298,16174694.9785,-3673904.1298,1.25308444201946
"460931",16174684.9785,-3673904.1298,16174694.9785,-3673914.1298,1.54121373414993
"460932",16174684.9785,-3673914.1298,16174694.9785,-3673924.1298,1.90938286304474
"460933",16174684.9785,-3673924.1298,16174694.9785,-3673934.1298,2.73504784822464
"460934",16174684.9785,-3673934.1298,16174694.9785,-3673944.1298,3.41935507297516
"460935",16174684.9785,-3673944.1298,16174694.9785,-3673954.1298,3.87942420959473
"460936",16174684.9785,-3673954.1298,16174694.9785,-3673964.1298,3.86184290647507
"460937",16174684.9785,-3673964.1298,16174694.9785,-3673974.1298,4.73982389211655
"460938",16174684.9785,-3673974.1298,16174694.9785,-3673984.1298,5.74500211238861
"460939",16174684.9785,-3673984.1298,16174694.9785,-3673994.1298,5.39884352684021
"460940",16174684.9785,-3673994.1298,16174694.9785,-3674004.1298,4.53754678249359
"460941",16174684.9785,-3674004.1298,16174694.9785,-3674014.1298,4.28486740112305
"460942",16174684.9785,-3674014.1298,16174694.9785,-3674024.1298,3.48850837945938
"460943",16174684.9785,-3674024.1298,16174694.9785,-3674034.1298,1.86929158971767
"460944",16174684.9785,-3674034.1298,16174694.9785,-3674044.1298,0.685239890042473
"460945",16174684.9785,-3674044.1298,16174694.9785,-3674054.1298,0.522392676557813
"460946",16174684.9785,-3674054.1298,16174694.9785,-3674064.1298,0.589443216540597
"460947",16174684.9785,-3674064.1298,16174694.9785,-3674074.1298,0.617039707990793
"460948",16174684.9785,-3674074.1298,16174694.9785,-3674084.1298,0.428055973102649
"460949",16174684.9785,-3674084.1298,16174694.9785,-3674094.1298,0.212653918699785
"460950",16174684.9785,-3674094.1298,16174694.9785,-3674104.1298,0.177880480885506
"460951",16174684.9785,-3674104.1298,16174694.9785,-3674114.1298,0.2062623873353
"460980",16174684.9785,-3674394.1298,16174694.9785,-3674404.1298,2.60881978273392
"460981",16174684.9785,-3674404.1298,16174694.9785,-3674414.1298,4.0153919061025
"460982",16174684.9785,-3674414.1298,16174694.9785,-3674424.1298,4.6966738977294
"460983",16174684.9785,-3674424.1298,16174694.9785,-3674434.1298,4.43444967269897
"462037",16174694.9785,-3673744.1298,16174704.9785,-3673754.1298,0.30392579138279
"462038",16174694.9785,-3673754.1298,16174704.9785,-3673764.1298,0.33896431311965
"462039",16174694.9785,-3673764.1298,16174704.9785,-3673774.1298,0.818605422973633
"462040",16174694.9785,-3673774.1298,16174704.9785,-3673784.1298,1.82007787466049
"462041",16174694.9785,-3673784.1298,16174704.9785,-3673794.1298,2.22439449310303
"462042",16174694.9785,-3673794.1298,16174704.9785,-3673804.1298,1.8992815887928
"462043",16174694.9785,-3673804.1298,16174704.9785,-3673814.1298,1.35325558543205
"462044",16174694.9785,-3673814.1298,16174704.9785,-3673824.1298,1.06073372781277
"462045",16174694.9785,-3673824.1298,16174704.9785,-3673834.1298,0.683482398986816
"462046",16174694.9785,-3673834.1298,16174704.9785,-3673844.1298,0.330791754722595
"462047",16174694.9785,-3673844.1298,16174704.9785,-3673854.1298,0.188381911590695
"462048",16174694.9785,-3673854.1298,16174704.9785,-3673864.1298,0.465309534966946
"462049",16174694.9785,-3673864.1298,16174704.9785,-3673874.1298,1.00057149648666
"462050",16174694.9785,-3673874.1298,16174704.9785,-3673884.1298,1.81487799346447
"462051",16174694.9785,-3673884.1298,16174704.9785,-3673894.1298,2.71447688341141
"462052",16174694.9785,-3673894.1298,16174704.9785,-3673904.1298,3.18593661546707
"462053",16174694.9785,-3673904.1298,16174704.9785,-3673914.1298,2.76379765033722
"462054",16174694.9785,-3673914.1298,16174704.9785,-3673924.1298,2.44942997455597
"462055",16174694.9785,-3673924.1298,16174704.9785,-3673934.1298,3.37162382602692
"462056",16174694.9785,-3673934.1298,16174704.9785,-3673944.1298,4.62312246322632
"462057",16174694.9785,-3673944.1298,16174704.9785,-3673954.1298,5.19458523750305
"462058",16174694.9785,-3673954.1298,16174704.9785,-3673964.1298,4.41964697599411
"462059",16174694.9785,-3673964.1298,16174704.9785,-3673974.1298,4.38799789905548
"462060",16174694.9785,-3673974.1298,16174704.9785,-3673984.1298,5.71049301624298
"462061",16174694.9785,-3673984.1298,16174704.9785,-3673994.1298,5.72985541343689
"462062",16174694.9785,-3673994.1298,16174704.9785,-3674004.1298,4.43451672554016
"462063",16174694.9785,-3674004.1298,16174704.9785,-3674014.1298,3.48013276576996
"462064",16174694.9785,-3674014.1298,16174704.9785,-3674024.1298,2.51727987766266
"462065",16174694.9785,-3674024.1298,16174704.9785,-3674034.1298,1.31163973391056
"462066",16174694.9785,-3674034.1298,16174704.9785,-3674044.1298,0.502450459301472
"462067",16174694.9785,-3674044.1298,16174704.9785,-3674054.1298,0.482529929876328
"462068",16174694.9785,-3674054.1298,16174704.9785,-3674064.1298,0.538348607718945
"462069",16174694.9785,-3674064.1298,16174704.9785,-3674074.1298,0.504741623997688
"462070",16174694.9785,-3674074.1298,16174704.9785,-3674084.1298,0.359895136505365
"462071",16174694.9785,-3674084.1298,16174704.9785,-3674094.1298,0.238208122998476
"462072",16174694.9785,-3674094.1298,16174704.9785,-3674104.1298,0.243936309367418
"462073",16174694.9785,-3674104.1298,16174704.9785,-3674114.1298,0.253087224868628
"462074",16174694.9785,-3674114.1298,16174704.9785,-3674124.1298,0.3194677553795
"462075",16174694.9785,-3674124.1298,16174704.9785,-3674134.1298,0.515586735113807
"462076",16174694.9785,-3674134.1298,16174704.9785,-3674144.1298,0.743358762634068
"462079",16174694.9785,-3674164.1298,16174704.9785,-3674174.1298,0.366363406181335
"462080",16174694.9785,-3674174.1298,16174704.9785,-3674184.1298,0.445723110437393
"462081",16174694.9785,-3674184.1298,16174704.9785,-3674194.1298,0.738492651989585
"462082",16174694.9785,-3674194.1298,16174704.9785,-3674204.1298,1.31477731907809
"462083",16174694.9785,-3674204.1298,16174704.9785,-3674214.1298,1.87395671010017
"462084",16174694.9785,-3674214.1298,16174704.9785,-3674224.1298,2.3304475069046
"462085",16174694.9785,-3674224.1298,16174704.9785,-3674234.1298,2.86086994058946
"462086",16174694.9785,-3674234.1298,16174704.9785,-3674244.1298,3.85654401779175
"462087",16174694.9785,-3674244.1298,16174704.9785,-3674254.1298,4.13361835479736
"462088",16174694.9785,-3674254.1298,16174704.9785,-3674264.1298,3.86361073917431
"462098",16174694.9785,-3674354.1298,16174704.9785,-3674364.1298,0.776315479901905
"462099",16174694.9785,-3674364.1298,16174704.9785,-3674374.1298,0.911750604708989
"462100",16174694.9785,-3674374.1298,16174704.9785,-3674384.1298,0.9163810555325
"462101",16174694.9785,-3674384.1298,16174704.9785,-3674394.1298,1.07353594643729
"462102",16174694.9785,-3674394.1298,16174704.9785,-3674404.1298,1.91687665738558
"462103",16174694.9785,-3674404.1298,16174704.9785,-3674414.1298,3.41661112546921
"462104",16174694.9785,-3674414.1298,16174704.9785,-3674424.1298,3.9233092045784
"462105",16174694.9785,-3674424.1298,16174704.9785,-3674434.1298,3.14014259628628
"462106",16174694.9785,-3674434.1298,16174704.9785,-3674444.1298,1.76933777332306
"462107",16174694.9785,-3674444.1298,16174704.9785,-3674454.1298,1.26476729433723
"462153",16174694.9785,-3674904.1298,16174704.9785,-3674914.1298,4.89346182261103
"463159",16174704.9785,-3673744.1298,16174714.9785,-3673754.1298,0.566476395726204
"463160",16174704.9785,-3673754.1298,16174714.9785,-3673764.1298,0.597967542409897
"463161",16174704.9785,-3673764.1298,16174714.9785,-3673774.1298,0.928602659702301
"463162",16174704.9785,-3673774.1298,16174714.9785,-3673784.1298,1.42286460399628
"463163",16174704.9785,-3673784.1298,16174714.9785,-3673794.1298,1.56689836859703
"463164",16174704.9785,-3673794.1298,16174714.9785,-3673804.1298,1.30126982748508
"463165",16174704.9785,-3673804.1298,16174714.9785,-3673814.1298,1.00308968484402
"463166",16174704.9785,-3673814.1298,16174714.9785,-3673824.1298,0.86811215877533
"463167",16174704.9785,-3673824.1298,16174714.9785,-3673834.1298,0.676795701980591
"463168",16174704.9785,-3673834.1298,16174714.9785,-3673844.1298,0.381886602044106
"463169",16174704.9785,-3673844.1298,16174714.9785,-3673854.1298,0.298065640926361
"463170",16174704.9785,-3673854.1298,16174714.9785,-3673864.1298,0.857621459364891
"463171",16174704.9785,-3673864.1298,16174714.9785,-3673874.1298,2.10949990272522
"463172",16174704.9785,-3673874.1298,16174714.9785,-3673884.1298,4.0129922580719
"463173",16174704.9785,-3673884.1298,16174714.9785,-3673894.1298,5.43318761348724
"463174",16174704.9785,-3673894.1298,16174714.9785,-3673904.1298,5.55330127239227
"463175",16174704.9785,-3673904.1298,16174714.9785,-3673914.1298,4.15038050174713
"463176",16174704.9785,-3673914.1298,16174714.9785,-3673924.1298,2.89778657436371
"463177",16174704.9785,-3673924.1298,16174714.9785,-3673934.1298,2.86411385536194
"463178",16174704.9785,-3673934.1298,16174714.9785,-3673944.1298,3.43890977859497
"463179",16174704.9785,-3673944.1298,16174714.9785,-3673954.1298,3.95898030757904
"463180",16174704.9785,-3673954.1298,16174714.9785,-3673964.1298,3.55555530071259
"463181",16174704.9785,-3673964.1298,16174714.9785,-3673974.1298,3.89859176874161
"463182",16174704.9785,-3673974.1298,16174714.9785,-3673984.1298,5.86151866436005
"463183",16174704.9785,-3673984.1298,16174714.9785,-3673994.1298,6.07492462158203
"463184",16174704.9785,-3673994.1298,16174714.9785,-3674004.1298,4.10679704666138
"463185",16174704.9785,-3674004.1298,16174714.9785,-3674014.1298,2.39180409193039
"463186",16174704.9785,-3674014.1298,16174714.9785,-3674024.1298,1.37914053618908
"463187",16174704.9785,-3674024.1298,16174714.9785,-3674034.1298,0.660070484429598
"463188",16174704.9785,-3674034.1298,16174714.9785,-3674044.1298,0.29650022983551
"463189",16174704.9785,-3674044.1298,16174714.9785,-3674054.1298,0.24478781670332
"463190",16174704.9785,-3674054.1298,16174714.9785,-3674064.1298,0.258166566938162
"463191",16174704.9785,-3674064.1298,16174714.9785,-3674074.1298,0.287780248224735
"463192",16174704.9785,-3674074.1298,16174714.9785,-3674084.1298,0.279053694903851
"463193",16174704.9785,-3674084.1298,16174714.9785,-3674094.1298,0.259947416186333
"463194",16174704.9785,-3674094.1298,16174714.9785,-3674104.1298,0.344273365736008
"463195",16174704.9785,-3674104.1298,16174714.9785,-3674114.1298,0.334720706045628
"463196",16174704.9785,-3674114.1298,16174714.9785,-3674124.1298,0.402256583869457
"463197",16174704.9785,-3674124.1298,16174714.9785,-3674134.1298,0.565305059552193
"463198",16174704.9785,-3674134.1298,16174714.9785,-3674144.1298,0.81497937378784
"463199",16174704.9785,-3674144.1298,16174714.9785,-3674154.1298,0.913297141922845
"463200",16174704.9785,-3674154.1298,16174714.9785,-3674164.1298,0.636571001499257
"463201",16174704.9785,-3674164.1298,16174714.9785,-3674174.1298,0.419973212182522
"463202",16174704.9785,-3674174.1298,16174714.9785,-3674184.1298,0.446609708368778
"463203",16174704.9785,-3674184.1298,16174714.9785,-3674194.1298,0.708302285671234
"463204",16174704.9785,-3674194.1298,16174714.9785,-3674204.1298,1.25902992665768
"463205",16174704.9785,-3674204.1298,16174714.9785,-3674214.1298,1.90910764336586
"463206",16174704.9785,-3674214.1298,16174714.9785,-3674224.1298,2.21058138012886
"463207",16174704.9785,-3674224.1298,16174714.9785,-3674234.1298,2.44574405431747
"463208",16174704.9785,-3674234.1298,16174714.9785,-3674244.1298,3.15922759056091
"463209",16174704.9785,-3674244.1298,16174714.9785,-3674254.1298,3.44451929807663
"463210",16174704.9785,-3674254.1298,16174714.9785,-3674264.1298,2.70437380050619
"463211",16174704.9785,-3674264.1298,16174714.9785,-3674274.1298,1.63872200040256
"463212",16174704.9785,-3674274.1298,16174714.9785,-3674284.1298,1.33505398819321
"463213",16174704.9785,-3674284.1298,16174714.9785,-3674294.1298,1.94076903364552
"463214",16174704.9785,-3674294.1298,16174714.9785,-3674304.1298,2.09286978997682
"463215",16174704.9785,-3674304.1298,16174714.9785,-3674314.1298,1.50601344307264
"463216",16174704.9785,-3674314.1298,16174714.9785,-3674324.1298,0.859514639927791
"463217",16174704.9785,-3674324.1298,16174714.9785,-3674334.1298,0.632179141044617
"463218",16174704.9785,-3674334.1298,16174714.9785,-3674344.1298,0.581463018129038
"463219",16174704.9785,-3674344.1298,16174714.9785,-3674354.1298,0.755023377947509
"463220",16174704.9785,-3674354.1298,16174714.9785,-3674364.1298,0.90437335173289
"463221",16174704.9785,-3674364.1298,16174714.9785,-3674374.1298,1.12099721133709
"463222",16174704.9785,-3674374.1298,16174714.9785,-3674384.1298,1.28848663151264
"463223",16174704.9785,-3674384.1298,16174714.9785,-3674394.1298,1.34663489937782
"463224",16174704.9785,-3674394.1298,16174714.9785,-3674404.1298,1.54922878146172
"463225",16174704.9785,-3674404.1298,16174714.9785,-3674414.1298,2.09154670357704
"463226",16174704.9785,-3674414.1298,16174714.9785,-3674424.1298,2.15002299547195
"463227",16174704.9785,-3674424.1298,16174714.9785,-3674434.1298,1.70380375385284
"463228",16174704.9785,-3674434.1298,16174714.9785,-3674444.1298,1.28095011591911
"463229",16174704.9785,-3674444.1298,16174714.9785,-3674454.1298,1.40293614864349
"463230",16174704.9785,-3674454.1298,16174714.9785,-3674464.1298,1.60823124647141
"463274",16174704.9785,-3674894.1298,16174714.9785,-3674904.1298,4.33172652125359
"463275",16174704.9785,-3674904.1298,16174714.9785,-3674914.1298,4.70783137630772
"463276",16174704.9785,-3674914.1298,16174714.9785,-3674924.1298,4.7616016070048
"464281",16174714.9785,-3673744.1298,16174724.9785,-3673754.1298,0.933783090114593
"464282",16174714.9785,-3673754.1298,16174724.9785,-3673764.1298,1.00784514069557
"464283",16174714.9785,-3673764.1298,16174724.9785,-3673774.1298,1.16361638486385
"464284",16174714.9785,-3673774.1298,16174724.9785,-3673784.1298,1.28881588935852
"464285",16174714.9785,-3673784.1298,16174724.9785,-3673794.1298,1.20035269618034
"464286",16174714.9785,-3673794.1298,16174724.9785,-3673804.1298,1.0725909358263
"464287",16174714.9785,-3673804.1298,16174724.9785,-3673814.1298,0.981287652850151
"464288",16174714.9785,-3673814.1298,16174724.9785,-3673824.1298,0.957806991934776
"464289",16174714.9785,-3673824.1298,16174724.9785,-3673834.1298,0.808902044296265
"464290",16174714.9785,-3673834.1298,16174724.9785,-3673844.1298,0.526491247117519
"464291",16174714.9785,-3673844.1298,16174724.9785,-3673854.1298,0.495636291801929
"464292",16174714.9785,-3673854.1298,16174724.9785,-3673864.1298,1.15901156723499
"464293",16174714.9785,-3673864.1298,16174724.9785,-3673874.1298,2.90994364976883
"464294",16174714.9785,-3673874.1298,16174724.9785,-3673884.1298,5.23995051860809
"464295",16174714.9785,-3673884.1298,16174724.9785,-3673894.1298,6.76109095573425
"464296",16174714.9785,-3673894.1298,16174724.9785,-3673904.1298,6.51941104888916
"464297",16174714.9785,-3673904.1298,16174724.9785,-3673914.1298,4.87239246845245
"464298",16174714.9785,-3673914.1298,16174724.9785,-3673924.1298,3.16405680894852
"464299",16174714.9785,-3673924.1298,16174724.9785,-3673934.1298,2.04766070842743
"464300",16174714.9785,-3673934.1298,16174724.9785,-3673944.1298,1.55444969654083
"464301",16174714.9785,-3673944.1298,16174724.9785,-3673954.1298,1.60325992107391
"464302",16174714.9785,-3673954.1298,16174724.9785,-3673964.1298,1.87189889073372
"464303",16174714.9785,-3673964.1298,16174724.9785,-3673974.1298,3.25000141620636
"464304",16174714.9785,-3673974.1298,16174724.9785,-3673984.1298,5.77018307209015
"464305",16174714.9785,-3673984.1298,16174724.9785,-3673994.1298,5.9418425989151
"464306",16174714.9785,-3673994.1298,16174724.9785,-3674004.1298,3.33910987734795
"464307",16174714.9785,-3674004.1298,16174724.9785,-3674014.1298,1.46444659590721
"464308",16174714.9785,-3674014.1298,16174724.9785,-3674024.1298,0.6754021525383
"464309",16174714.9785,-3674024.1298,16174724.9785,-3674034.1298,0.299828912466764
"464310",16174714.9785,-3674034.1298,16174724.9785,-3674044.1298,0.161164908185601
"464311",16174714.9785,-3674044.1298,16174724.9785,-3674054.1298,0.155223713815212
"464312",16174714.9785,-3674054.1298,16174724.9785,-3674064.1298,0.117667362689972
"464313",16174714.9785,-3674064.1298,16174724.9785,-3674074.1298,0.108884287849069
"464314",16174714.9785,-3674074.1298,16174724.9785,-3674084.1298,0.185977077409625
"464315",16174714.9785,-3674084.1298,16174724.9785,-3674094.1298,0.266133436262608
"464316",16174714.9785,-3674094.1298,16174724.9785,-3674104.1298,0.328804194331169
"464317",16174714.9785,-3674104.1298,16174724.9785,-3674114.1298,0.328613919615746
"464318",16174714.9785,-3674114.1298,16174724.9785,-3674124.1298,0.423268584012985
"464319",16174714.9785,-3674124.1298,16174724.9785,-3674134.1298,0.514335661232471
"464320",16174714.9785,-3674134.1298,16174724.9785,-3674144.1298,0.59559332460165
"464321",16174714.9785,-3674144.1298,16174724.9785,-3674154.1298,0.602071107923985
"464322",16174714.9785,-3674154.1298,16174724.9785,-3674164.1298,0.443134529292583
"464323",16174714.9785,-3674164.1298,16174724.9785,-3674174.1298,0.424092111289501
"464324",16174714.9785,-3674174.1298,16174724.9785,-3674184.1298,0.57270608484745
