fid,id,left,top,right,bottom,row_index,col_index,CNN_30m_0mean
44087,44087,338653.875535156,6533065.8492533,338683.875535156,6533035.8492533,294,136,4.01429685207025
44088,44088,338653.875535156,6533035.8492533,338683.875535156,6533005.8492533,295,136,4.90072591627896
44089,44089,338653.875535156,6533005.8492533,338683.875535156,6532975.8492533,296,136,4.46371162422304
44090,44090,338653.875535156,6532975.8492533,338683.875535156,6532945.8492533,297,136,2.69095931410209
44091,44091,338653.875535156,6532945.8492533,338683.875535156,6532915.8492533,298,136,3.27610000970381
44092,44092,338653.875535156,6532915.8492533,338683.875535156,6532885.8492533,299,136,3.85626460401676
44093,44093,338653.875535156,6532885.8492533,338683.875535156,6532855.8492533,300,136,2.53772329992653
44094,44094,338653.875535156,6532855.8492533,338683.875535156,6532825.8492533,301,136,3.0716199885513
44095,44095,338653.875535156,6532825.8492533,338683.875535156,6532795.8492533,302,136,2.63009759006293
44096,44096,338653.875535156,6532795.8492533,338683.875535156,6532765.8492533,303,136,2.89720974058367
44097,44097,338653.875535156,6532765.8492533,338683.875535156,6532735.8492533,304,136,1.89205590249661
44098,44098,338653.875535156,6532735.8492533,338683.875535156,6532705.8492533,305,136,2.37629696199453
44099,44099,338653.875535156,6532705.8492533,338683.875535156,6532675.8492533,306,136,2.49258720630016
44100,44100,338653.875535156,6532675.8492533,338683.875535156,6532645.8492533,307,136,0.790767173976596
44101,44101,338653.875535156,6532645.8492533,338683.875535156,6532615.8492533,308,136,0.398640601622632
44102,44102,338653.875535156,6532615.8492533,338683.875535156,6532585.8492533,309,136,1.27566456543161
44103,44103,338653.875535156,6532585.8492533,338683.875535156,6532555.8492533,310,136,1.2993636844823
44104,44104,338653.875535156,6532555.8492533,338683.875535156,6532525.8492533,311,136,2.33193654809734
44105,44105,338653.875535156,6532525.8492533,338683.875535156,6532495.8492533,312,136,3.36750459361134
44106,44106,338653.875535156,6532495.8492533,338683.875535156,6532465.8492533,313,136,4.0566717844743
44107,44107,338653.875535156,6532465.8492533,338683.875535156,6532435.8492533,314,136,3.94314160400519
44108,44108,338653.875535156,6532435.8492533,338683.875535156,6532405.8492533,315,136,3.77437035142892
44109,44109,338653.875535156,6532405.8492533,338683.875535156,6532375.8492533,316,136,4.18170233028483
44110,44110,338653.875535156,6532375.8492533,338683.875535156,6532345.8492533,317,136,4.0951501156952
44111,44111,338653.875535156,6532345.8492533,338683.875535156,6532315.8492533,318,136,3.49776973124003
44112,44112,338653.875535156,6532315.8492533,338683.875535156,6532285.8492533,319,136,3.10332096698358
44048,44048,338653.875535156,6534235.8492533,338683.875535156,6534205.8492533,255,136,3.57520239077265
44049,44049,338653.875535156,6534205.8492533,338683.875535156,6534175.8492533,256,136,4.48900636759671
44052,44052,338653.875535156,6534115.8492533,338683.875535156,6534085.8492533,259,136,2.52581557340738
44053,44053,338653.875535156,6534085.8492533,338683.875535156,6534055.8492533,260,136,3.97013958892086
44054,44054,338653.875535156,6534055.8492533,338683.875535156,6534025.8492533,261,136,3.87997049731642
44055,44055,338653.875535156,6534025.8492533,338683.875535156,6533995.8492533,262,136,2.92113299688531
44056,44056,338653.875535156,6533995.8492533,338683.875535156,6533965.8492533,263,136,3.76452243774385
44057,44057,338653.875535156,6533965.8492533,338683.875535156,6533935.8492533,264,136,3.19631415791959
44058,44058,338653.875535156,6533935.8492533,338683.875535156,6533905.8492533,265,136,2.86833344910376
44059,44059,338653.875535156,6533905.8492533,338683.875535156,6533875.8492533,266,136,3.37663469132517
44060,44060,338653.875535156,6533875.8492533,338683.875535156,6533845.8492533,267,136,3.08050113533703
44061,44061,338653.875535156,6533845.8492533,338683.875535156,6533815.8492533,268,136,4.16239953021896
44062,44062,338653.875535156,6533815.8492533,338683.875535156,6533785.8492533,269,136,3.21473264191466
44063,44063,338653.875535156,6533785.8492533,338683.875535156,6533755.8492533,270,136,2.53219717337819
44064,44064,338653.875535156,6533755.8492533,338683.875535156,6533725.8492533,271,136,3.09531592385905
39558,39558,338233.875535156,6533695.8492533,338263.875535156,6533665.8492533,273,122,2.20901349237247
39559,39559,338233.875535156,6533665.8492533,338263.875535156,6533635.8492533,274,122,2.04786006100116
39560,39560,338233.875535156,6533635.8492533,338263.875535156,6533605.8492533,275,122,3.00230067472081
39561,39561,338233.875535156,6533605.8492533,338263.875535156,6533575.8492533,276,122,3.09477055178681
39562,39562,338233.875535156,6533575.8492533,338263.875535156,6533545.8492533,277,122,4.24877551954184
39563,39563,338233.875535156,6533545.8492533,338263.875535156,6533515.8492533,278,122,5.19604438322562
39572,39572,338233.875535156,6533275.8492533,338263.875535156,6533245.8492533,287,122,4.17148496298229
39573,39573,338233.875535156,6533245.8492533,338263.875535156,6533215.8492533,288,122,4.46477091133339
39574,39574,338233.875535156,6533215.8492533,338263.875535156,6533185.8492533,289,122,3.62198506355286
39879,39879,338263.875535156,6533725.8492533,338293.875535156,6533695.8492533,272,123,3.2141405681865
39880,39880,338263.875535156,6533695.8492533,338293.875535156,6533665.8492533,273,123,2.18189354570288
39881,39881,338263.875535156,6533665.8492533,338293.875535156,6533635.8492533,274,123,4.09972362051205
39882,39882,338263.875535156,6533635.8492533,338293.875535156,6533605.8492533,275,123,4.62551354120175
39883,39883,338263.875535156,6533605.8492533,338293.875535156,6533575.8492533,276,123,4.74733182219661
39884,39884,338263.875535156,6533575.8492533,338293.875535156,6533545.8492533,277,123,3.06454142250798
39885,39885,338263.875535156,6533545.8492533,338293.875535156,6533515.8492533,278,123,3.51101157899604
39886,39886,338263.875535156,6533515.8492533,338293.875535156,6533485.8492533,279,123,4.73407114917085
39887,39887,338263.875535156,6533485.8492533,338293.875535156,6533455.8492533,280,123,4.55933260917664
39893,39893,338263.875535156,6533305.8492533,338293.875535156,6533275.8492533,286,123,0.832883421717019
39894,39894,338263.875535156,6533275.8492533,338293.875535156,6533245.8492533,287,123,4.32414937019348
39895,39895,338263.875535156,6533245.8492533,338293.875535156,6533215.8492533,288,123,4.58057894342874
39896,39896,338263.875535156,6533215.8492533,338293.875535156,6533185.8492533,289,123,3.63040237681792
40187,40187,338293.875535156,6534145.8492533,338323.875535156,6534115.8492533,258,124,0.696128349150766
40188,40188,338293.875535156,6534115.8492533,338323.875535156,6534085.8492533,259,124,0.24816069428434
40189,40189,338293.875535156,6534085.8492533,338323.875535156,6534055.8492533,260,124,0.974120381229975
40190,40190,338293.875535156,6534055.8492533,338323.875535156,6534025.8492533,261,124,1.26471276815999
40191,40191,338293.875535156,6534025.8492533,338323.875535156,6533995.8492533,262,124,0.0852074680944013
40192,40192,338293.875535156,6533995.8492533,338323.875535156,6533965.8492533,263,124,0.120593328419301
40193,40193,338293.875535156,6533965.8492533,338323.875535156,6533935.8492533,264,124,0.457037632212128
40194,40194,338293.875535156,6533935.8492533,338323.875535156,6533905.8492533,265,124,0.494914488211995
40195,40195,338293.875535156,6533905.8492533,338323.875535156,6533875.8492533,266,124,0.4416351497484
40196,40196,338293.875535156,6533875.8492533,338323.875535156,6533845.8492533,267,124,1.69012196721868
40197,40197,338293.875535156,6533845.8492533,338323.875535156,6533815.8492533,268,124,2.45093171349552
40198,40198,338293.875535156,6533815.8492533,338323.875535156,6533785.8492533,269,124,2.14381490694396
40199,40199,338293.875535156,6533785.8492533,338323.875535156,6533755.8492533,270,124,1.37087677114444
40200,40200,338293.875535156,6533755.8492533,338323.875535156,6533725.8492533,271,124,2.67871436875522
40201,40201,338293.875535156,6533725.8492533,338323.875535156,6533695.8492533,272,124,4.06915637760893
40202,40202,338293.875535156,6533695.8492533,338323.875535156,6533665.8492533,273,124,2.5973301083686
40203,40203,338293.875535156,6533665.8492533,338323.875535156,6533635.8492533,274,124,2.44206837618697
39541,39541,338233.875535156,6534205.8492533,338263.875535156,6534175.8492533,256,122,1.54683517593857
39542,39542,338233.875535156,6534175.8492533,338263.875535156,6534145.8492533,257,122,1.43168591828389
39543,39543,338233.875535156,6534145.8492533,338263.875535156,6534115.8492533,258,122,0.540975989584169
39544,39544,338233.875535156,6534115.8492533,338263.875535156,6534085.8492533,259,122,5.06913933884924
39545,39545,338233.875535156,6534085.8492533,338263.875535156,6534055.8492533,260,122,2.52111351199503
39546,39546,338233.875535156,6534055.8492533,338263.875535156,6534025.8492533,261,122,0.790934269808215
39547,39547,338233.875535156,6534025.8492533,338263.875535156,6533995.8492533,262,122,1.9273916797708
39548,39548,338233.875535156,6533995.8492533,338263.875535156,6533965.8492533,263,122,0.229836561269068
39549,39549,338233.875535156,6533965.8492533,338263.875535156,6533935.8492533,264,122,0.0890837718412086
39550,39550,338233.875535156,6533935.8492533,338263.875535156,6533905.8492533,265,122,0.266123668969639
39551,39551,338233.875535156,6533905.8492533,338263.875535156,6533875.8492533,266,122,0.433494516412897
39552,39552,338233.875535156,6533875.8492533,338263.875535156,6533845.8492533,267,122,0.724350519910935
39553,39553,338233.875535156,6533845.8492533,338263.875535156,6533815.8492533,268,122,1.30490890651333
39554,39554,338233.875535156,6533815.8492533,338263.875535156,6533785.8492533,269,122,1.0615558206891
39555,39555,338233.875535156,6533785.8492533,338263.875535156,6533755.8492533,270,122,1.81009489796972
39556,39556,338233.875535156,6533755.8492533,338263.875535156,6533725.8492533,271,122,3.04359077397039
