id,left,top,right,bottom,CNN_20m_0mean
"121082",16174884.9785,-3674124.1298,16174904.9785,-3674144.1298,0.841430194601417
"121083",16174884.9785,-3674144.1298,16174904.9785,-3674164.1298,0.48846425127238
"121084",16174884.9785,-3674164.1298,16174904.9785,-3674184.1298,0.573475412428379
"121085",16174884.9785,-3674184.1298,16174904.9785,-3674204.1298,0.814661950170994
"121086",16174884.9785,-3674204.1298,16174904.9785,-3674224.1298,0.667317823171616
"121087",16174884.9785,-3674224.1298,16174904.9785,-3674244.1298,0.629573849216104
"121088",16174884.9785,-3674244.1298,16174904.9785,-3674264.1298,1.12105289041996
"121089",16174884.9785,-3674264.1298,16174904.9785,-3674284.1298,1.30006207130849
"121090",16174884.9785,-3674284.1298,16174904.9785,-3674304.1298,0.727036902457476
"121091",16174884.9785,-3674304.1298,16174904.9785,-3674324.1298,0.426609381437302
"121092",16174884.9785,-3674324.1298,16174904.9785,-3674344.1298,0.557612636238337
"121093",16174884.9785,-3674344.1298,16174904.9785,-3674364.1298,0.229204369019717
"121094",16174884.9785,-3674364.1298,16174904.9785,-3674384.1298,0.241553518697619
"121095",16174884.9785,-3674384.1298,16174904.9785,-3674404.1298,0.502921499460936
"121096",16174884.9785,-3674404.1298,16174904.9785,-3674424.1298,0.859851135015488
"121097",16174884.9785,-3674424.1298,16174904.9785,-3674444.1298,4.63028162777424
"121098",16174884.9785,-3674444.1298,16174904.9785,-3674464.1298,5.43274924516678
"121099",16174884.9785,-3674464.1298,16174904.9785,-3674484.1298,4.32250583231449
"121100",16174884.9785,-3674484.1298,16174904.9785,-3674504.1298,4.4071967279911
"121101",16174884.9785,-3674504.1298,16174904.9785,-3674524.1298,4.00932094633579
"121102",16174884.9785,-3674524.1298,16174904.9785,-3674544.1298,2.83380730479956
"121103",16174884.9785,-3674544.1298,16174904.9785,-3674564.1298,1.8312874135375
"121104",16174884.9785,-3674564.1298,16174904.9785,-3674584.1298,1.79187023282051
"121105",16174884.9785,-3674584.1298,16174904.9785,-3674604.1298,0.890136787071824
"121106",16174884.9785,-3674604.1298,16174904.9785,-3674624.1298,1.49224471241236
"121107",16174884.9785,-3674624.1298,16174904.9785,-3674644.1298,3.23222811222076
"121108",16174884.9785,-3674644.1298,16174904.9785,-3674664.1298,4.55935191452503
"121109",16174884.9785,-3674664.1298,16174904.9785,-3674684.1298,4.54060077130795
"121110",16174884.9785,-3674684.1298,16174904.9785,-3674704.1298,4.88788945913315
"121111",16174884.9785,-3674704.1298,16174904.9785,-3674724.1298,3.30743979990482
"121112",16174884.9785,-3674724.1298,16174904.9785,-3674744.1298,2.97754575312138
"121113",16174884.9785,-3674744.1298,16174904.9785,-3674764.1298,4.47497578799725
"121114",16174884.9785,-3674764.1298,16174904.9785,-3674784.1298,4.48046175718308
"121115",16174884.9785,-3674784.1298,16174904.9785,-3674804.1298,4.39888834118843
"121116",16174884.9785,-3674804.1298,16174904.9785,-3674824.1298,4.1563397705555
"121117",16174884.9785,-3674824.1298,16174904.9785,-3674844.1298,3.77523120045662
"121118",16174884.9785,-3674844.1298,16174904.9785,-3674864.1298,3.18745805948973
"121119",16174884.9785,-3674864.1298,16174904.9785,-3674884.1298,3.44046304702759
"121120",16174884.9785,-3674884.1298,16174904.9785,-3674904.1298,2.78807378947735
"121121",16174884.9785,-3674904.1298,16174904.9785,-3674924.1298,3.24547009825706
"121122",16174884.9785,-3674924.1298,16174904.9785,-3674944.1298,4.6355126029253
"121123",16174884.9785,-3674944.1298,16174904.9785,-3674964.1298,5.13908707499504
"121124",16174884.9785,-3674964.1298,16174904.9785,-3674984.1298,4.58045405864716
"121125",16174884.9785,-3674984.1298,16174904.9785,-3675004.1298,3.49842823982239
"121126",16174884.9785,-3675004.1298,16174904.9785,-3675024.1298,1.34835595946759
"121127",16174884.9785,-3675024.1298,16174904.9785,-3675044.1298,0.393829993540421
"121128",16174884.9785,-3675044.1298,16174904.9785,-3675064.1298,0.419409899124876
"121129",16174884.9785,-3675064.1298,16174904.9785,-3675084.1298,2.32424943186343
"121130",16174884.9785,-3675084.1298,16174904.9785,-3675104.1298,3.61337826341391
"121131",16174884.9785,-3675104.1298,16174904.9785,-3675124.1298,3.75559814751148
"121132",16174884.9785,-3675124.1298,16174904.9785,-3675144.1298,4.82023027539253
"121133",16174884.9785,-3675144.1298,16174904.9785,-3675164.1298,4.71772827982902
"121134",16174884.9785,-3675164.1298,16174904.9785,-3675184.1298,3.72112001776695
"121135",16174884.9785,-3675184.1298,16174904.9785,-3675204.1298,3.29881248652935
"121136",16174884.9785,-3675204.1298,16174904.9785,-3675224.1298,3.24450070977211
"121137",16174884.9785,-3675224.1298,16174904.9785,-3675244.1298,3.31622998774052
"121138",16174884.9785,-3675244.1298,16174904.9785,-3675264.1298,2.60633365631104
"121139",16174884.9785,-3675264.1298,16174904.9785,-3675284.1298,2.29189428389072
"121140",16174884.9785,-3675284.1298,16174904.9785,-3675304.1298,3.08932365179062
"121141",16174884.9785,-3675304.1298,16174904.9785,-3675324.1298,4.78620655596256
"121142",16174884.9785,-3675324.1298,16174904.9785,-3675344.1298,4.79683044791222
"121143",16174884.9785,-3675344.1298,16174904.9785,-3675364.1298,3.8972340708971
"121144",16174884.9785,-3675364.1298,16174904.9785,-3675384.1298,2.36642635792494
"121145",16174884.9785,-3675384.1298,16174904.9785,-3675404.1298,1.45054413035512
"121146",16174884.9785,-3675404.1298,16174904.9785,-3675424.1298,2.62794442474842
"121147",16174884.9785,-3675424.1298,16174904.9785,-3675444.1298,3.48430680692196
"121148",16174884.9785,-3675444.1298,16174904.9785,-3675464.1298,2.95111166238785
"121149",16174884.9785,-3675464.1298,16174904.9785,-3675484.1298,4.02553293764591
"121150",16174884.9785,-3675484.1298,16174904.9785,-3675504.1298,3.99847144424915
"121151",16174884.9785,-3675504.1298,16174904.9785,-3675524.1298,3.09457891643047
"121152",16174884.9785,-3675524.1298,16174904.9785,-3675544.1298,3.77989858746529
"121153",16174884.9785,-3675544.1298,16174904.9785,-3675564.1298,3.27085462480783
"121154",16174884.9785,-3675564.1298,16174904.9785,-3675584.1298,3.09051947838221
"121155",16174884.9785,-3675584.1298,16174904.9785,-3675604.1298,3.82715274673877
"121156",16174884.9785,-3675604.1298,16174904.9785,-3675624.1298,3.86607668950008
"121167",16174884.9785,-3675824.1298,16174904.9785,-3675844.1298,3.14324504137039
"121168",16174884.9785,-3675844.1298,16174904.9785,-3675864.1298,3.54498785192316
"121624",16174904.9785,-3673744.1298,16174924.9785,-3673764.1298,0.200277888707139
"121625",16174904.9785,-3673764.1298,16174924.9785,-3673784.1298,0.195750707890838
"121626",16174904.9785,-3673784.1298,16174924.9785,-3673804.1298,0.406447217632085
"121627",16174904.9785,-3673804.1298,16174924.9785,-3673824.1298,0.875314825363457
"121628",16174904.9785,-3673824.1298,16174924.9785,-3673844.1298,0.764021812044084
"121629",16174904.9785,-3673844.1298,16174924.9785,-3673864.1298,1.28906953193247
"121630",16174904.9785,-3673864.1298,16174924.9785,-3673884.1298,1.31640582744032
"121631",16174904.9785,-3673884.1298,16174924.9785,-3673904.1298,0.770501598007977
"121632",16174904.9785,-3673904.1298,16174924.9785,-3673924.1298,0.438637608736753
"121633",16174904.9785,-3673924.1298,16174924.9785,-3673944.1298,0.227455171495676
"121634",16174904.9785,-3673944.1298,16174924.9785,-3673964.1298,0.308150956891477
"121635",16174904.9785,-3673964.1298,16174924.9785,-3673984.1298,0.397683240547776
"121636",16174904.9785,-3673984.1298,16174924.9785,-3674004.1298,0.406670548990369
"121637",16174904.9785,-3674004.1298,16174924.9785,-3674024.1298,0.237381239011884
"121638",16174904.9785,-3674024.1298,16174924.9785,-3674044.1298,0.25634780343622
"121639",16174904.9785,-3674044.1298,16174924.9785,-3674064.1298,0.296945891268551
"121640",16174904.9785,-3674064.1298,16174924.9785,-3674084.1298,0.352738610804081
"121641",16174904.9785,-3674084.1298,16174924.9785,-3674104.1298,0.458577272370458
"121642",16174904.9785,-3674104.1298,16174924.9785,-3674124.1298,0.308131748698652
"121643",16174904.9785,-3674124.1298,16174924.9785,-3674144.1298,0.307626677714288
"121644",16174904.9785,-3674144.1298,16174924.9785,-3674164.1298,0.319607549905777
"121645",16174904.9785,-3674164.1298,16174924.9785,-3674184.1298,0.257210169695318
"121646",16174904.9785,-3674184.1298,16174924.9785,-3674204.1298,0.465731841214001
"121647",16174904.9785,-3674204.1298,16174924.9785,-3674224.1298,0.536199809387326
"121648",16174904.9785,-3674224.1298,16174924.9785,-3674244.1298,0.412208345755935
"121649",16174904.9785,-3674244.1298,16174924.9785,-3674264.1298,0.470489818304777
"121650",16174904.9785,-3674264.1298,16174924.9785,-3674284.1298,0.295375636573881
"121651",16174904.9785,-3674284.1298,16174924.9785,-3674304.1298,0.432297009360045
"121652",16174904.9785,-3674304.1298,16174924.9785,-3674324.1298,1.3938710462302
"121653",16174904.9785,-3674324.1298,16174924.9785,-3674344.1298,1.09258923791349
"121654",16174904.9785,-3674344.1298,16174924.9785,-3674364.1298,0.24062909536995
"121655",16174904.9785,-3674364.1298,16174924.9785,-3674384.1298,0.100593715603463
"121656",16174904.9785,-3674384.1298,16174924.9785,-3674404.1298,0.224181097783148
"121657",16174904.9785,-3674404.1298,16174924.9785,-3674424.1298,0.48352340743877
"121658",16174904.9785,-3674424.1298,16174924.9785,-3674444.1298,2.76733332812786
"121659",16174904.9785,-3674444.1298,16174924.9785,-3674464.1298,4.10931413710117
"121660",16174904.9785,-3674464.1298,16174924.9785,-3674484.1298,3.13131088256836
"121661",16174904.9785,-3674484.1298,16174924.9785,-3674504.1298,4.25832646846771
"121662",16174904.9785,-3674504.1298,16174924.9785,-3674524.1298,4.44395362257957
"121663",16174904.9785,-3674524.1298,16174924.9785,-3674544.1298,3.09503675848246
"121664",16174904.9785,-3674544.1298,16174924.9785,-3674564.1298,3.42085099518299
"121665",16174904.9785,-3674564.1298,16174924.9785,-3674584.1298,2.28816794335842
"121666",16174904.9785,-3674584.1298,16174924.9785,-3674604.1298,1.74561813861132
"121667",16174904.9785,-3674604.1298,16174924.9785,-3674624.1298,2.84438746631145
"121668",16174904.9785,-3674624.1298,16174924.9785,-3674644.1298,4.15979724705219
"121669",16174904.9785,-3674644.1298,16174924.9785,-3674664.1298,5.7096088886261
"121670",16174904.9785,-3674664.1298,16174924.9785,-3674684.1298,4.47683953344822
"121671",16174904.9785,-3674684.1298,16174924.9785,-3674704.1298,5.15810039103031
"121672",16174904.9785,-3674704.1298,16174924.9785,-3674724.1298,4.36006135940552
"121673",16174904.9785,-3674724.1298,16174924.9785,-3674744.1298,3.34650451183319
"121674",16174904.9785,-3674744.1298,16174924.9785,-3674764.1298,3.19595330059528
"121675",16174904.9785,-3674764.1298,16174924.9785,-3674784.1298,4.09175938129425
"121676",16174904.9785,-3674784.1298,16174924.9785,-3674804.1298,5.85518844723701
"121677",16174904.9785,-3674804.1298,16174924.9785,-3674824.1298,5.42168632388115
"121678",16174904.9785,-3674824.1298,16174924.9785,-3674844.1298,3.46303914546967
"121679",16174904.9785,-3674844.1298,16174924.9785,-3674864.1298,2.1222974511981
"121680",16174904.9785,-3674864.1298,16174924.9785,-3674884.1298,3.97725331127644
"121681",16174904.9785,-3674884.1298,16174924.9785,-3674904.1298,4.71418964862823
"121682",16174904.9785,-3674904.1298,16174924.9785,-3674924.1298,3.43295914769173
"121683",16174904.9785,-3674924.1298,16174924.9785,-3674944.1298,4.85716754734516
"121684",16174904.9785,-3674944.1298,16174924.9785,-3674964.1298,5.46834463596344
"121685",16174904.9785,-3674964.1298,16174924.9785,-3674984.1298,4.29767844557762
"121686",16174904.9785,-3674984.1298,16174924.9785,-3675004.1298,4.08483083128929
"121687",16174904.9785,-3675004.1298,16174924.9785,-3675024.1298,3.55644293040037
"121688",16174904.9785,-3675024.1298,16174924.9785,-3675044.1298,2.88610728412867
"121689",16174904.9785,-3675044.1298,16174924.9785,-3675064.1298,1.4906825927645
"121690",16174904.9785,-3675064.1298,16174924.9785,-3675084.1298,0.456377860456705
"121691",16174904.9785,-3675084.1298,16174924.9785,-3675104.1298,0.435044811442494
"121692",16174904.9785,-3675104.1298,16174924.9785,-3675124.1298,1.17487398196012
"121693",16174904.9785,-3675124.1298,16174924.9785,-3675144.1298,3.11842930346727
"121694",16174904.9785,-3675144.1298,16174924.9785,-3675164.1298,3.99482400119305
"121695",16174904.9785,-3675164.1298,16174924.9785,-3675184.1298,4.08608867585659
"121696",16174904.9785,-3675184.1298,16174924.9785,-3675204.1298,4.26855709850788
"121697",16174904.9785,-3675204.1298,16174924.9785,-3675224.1298,2.56915281176567
"121698",16174904.9785,-3675224.1298,16174924.9785,-3675244.1298,3.81607564091682
"121699",16174904.9785,-3675244.1298,16174924.9785,-3675264.1298,4.80060963571072
"121700",16174904.9785,-3675264.1298,16174924.9785,-3675284.1298,3.30563072085381
"121701",16174904.9785,-3675284.1298,16174924.9785,-3675304.1298,2.93935072302818
"121702",16174904.9785,-3675304.1298,16174924.9785,-3675324.1298,4.59669216215611
"121703",16174904.9785,-3675324.1298,16174924.9785,-3675344.1298,4.07328964054584
"121704",16174904.9785,-3675344.1298,16174924.9785,-3675364.1298,3.65130151689053
"121705",16174904.9785,-3675364.1298,16174924.9785,-3675384.1298,2.9384060806036
"121706",16174904.9785,-3675384.1298,16174924.9785,-3675404.1298,0.771804315745831
"121707",16174904.9785,-3675404.1298,16174924.9785,-3675424.1298,1.91933436825871
"121708",16174904.9785,-3675424.1298,16174924.9785,-3675444.1298,4.28802627503872
"121709",16174904.9785,-3675444.1298,16174924.9785,-3675464.1298,3.33464398026466
"121710",16174904.9785,-3675464.1298,16174924.9785,-3675484.1298,2.79704201281071
"121711",16174904.9785,-3675484.1298,16174924.9785,-3675504.1298,2.53005765765905
"121712",16174904.9785,-3675504.1298,16174924.9785,-3675524.1298,2.62169223457575
"121713",16174904.9785,-3675524.1298,16174924.9785,-3675544.1298,2.82243636071682
