id,left,top,right,bottom,ALS_20m_0mean
"127831",16175124.9785,-3674464.1298,16175144.9785,-3674484.1298,3.15439992108706
"127832",16175124.9785,-3674484.1298,16175144.9785,-3674504.1298,2.31576858928641
"127833",16175124.9785,-3674504.1298,16175144.9785,-3674524.1298,2.47311724445962
"127834",16175124.9785,-3674524.1298,16175144.9785,-3674544.1298,5.75403902610211
"127835",16175124.9785,-3674544.1298,16175144.9785,-3674564.1298,8.1825149529533
"127836",16175124.9785,-3674564.1298,16175144.9785,-3674584.1298,7.03036897053976
"127837",16175124.9785,-3674584.1298,16175144.9785,-3674604.1298,4.90733379187468
"127838",16175124.9785,-3674604.1298,16175144.9785,-3674624.1298,4.16630459096923
"127839",16175124.9785,-3674624.1298,16175144.9785,-3674644.1298,4.55732151628778
"127840",16175124.9785,-3674644.1298,16175144.9785,-3674664.1298,4.11138272163091
"127841",16175124.9785,-3674664.1298,16175144.9785,-3674684.1298,3.16443247097999
"127842",16175124.9785,-3674684.1298,16175144.9785,-3674704.1298,2.07782875196459
"127843",16175124.9785,-3674704.1298,16175144.9785,-3674724.1298,2.28004538662293
"127844",16175124.9785,-3674724.1298,16175144.9785,-3674744.1298,2.8434869838576
"127845",16175124.9785,-3674744.1298,16175144.9785,-3674764.1298,3.1718108216784
"127846",16175124.9785,-3674764.1298,16175144.9785,-3674784.1298,2.33705091603801
"127847",16175124.9785,-3674784.1298,16175144.9785,-3674804.1298,2.57980660652434
"127848",16175124.9785,-3674804.1298,16175144.9785,-3674824.1298,2.70784548462916
"127849",16175124.9785,-3674824.1298,16175144.9785,-3674844.1298,3.01966658270503
"127850",16175124.9785,-3674844.1298,16175144.9785,-3674864.1298,2.89843122484754
"127851",16175124.9785,-3674864.1298,16175144.9785,-3674884.1298,3.05464623598582
"127852",16175124.9785,-3674884.1298,16175144.9785,-3674904.1298,5.1756864848674
"127853",16175124.9785,-3674904.1298,16175144.9785,-3674924.1298,3.79162805176271
"127854",16175124.9785,-3674924.1298,16175144.9785,-3674944.1298,3.59750890546832
"127855",16175124.9785,-3674944.1298,16175144.9785,-3674964.1298,6.00517168941661
"127856",16175124.9785,-3674964.1298,16175144.9785,-3674984.1298,4.77159959026363
"127857",16175124.9785,-3674984.1298,16175144.9785,-3675004.1298,4.11566955309648
"127858",16175124.9785,-3675004.1298,16175144.9785,-3675024.1298,4.42620747206641
"127859",16175124.9785,-3675024.1298,16175144.9785,-3675044.1298,4.80629660125472
"127860",16175124.9785,-3675044.1298,16175144.9785,-3675064.1298,3.00429711965699
"127861",16175124.9785,-3675064.1298,16175144.9785,-3675084.1298,1.93454095420674
"127862",16175124.9785,-3675084.1298,16175144.9785,-3675104.1298,2.70684405551891
"127863",16175124.9785,-3675104.1298,16175144.9785,-3675124.1298,5.37311952806946
"127864",16175124.9785,-3675124.1298,16175144.9785,-3675144.1298,4.10917077554528
"127865",16175124.9785,-3675144.1298,16175144.9785,-3675164.1298,3.13558898114751
"127866",16175124.9785,-3675164.1298,16175144.9785,-3675184.1298,3.37768340069601
"127867",16175124.9785,-3675184.1298,16175144.9785,-3675204.1298,4.8274345941568
"127868",16175124.9785,-3675204.1298,16175144.9785,-3675224.1298,6.58088301912285
"127869",16175124.9785,-3675224.1298,16175144.9785,-3675244.1298,5.19042680485826
"127870",16175124.9785,-3675244.1298,16175144.9785,-3675264.1298,3.44225198914265
"127871",16175124.9785,-3675264.1298,16175144.9785,-3675284.1298,2.56343662073684
"127872",16175124.9785,-3675284.1298,16175144.9785,-3675304.1298,3.96995195579857
"127873",16175124.9785,-3675304.1298,16175144.9785,-3675324.1298,4.76104831038982
"127874",16175124.9785,-3675324.1298,16175144.9785,-3675344.1298,4.1588859243213
"127875",16175124.9785,-3675344.1298,16175144.9785,-3675364.1298,6.14159377758826
"127876",16175124.9785,-3675364.1298,16175144.9785,-3675384.1298,2.46423770781763
"127877",16175124.9785,-3675384.1298,16175144.9785,-3675404.1298,0.759233740683658
"127878",16175124.9785,-3675404.1298,16175144.9785,-3675424.1298,1.18451899738777
"127879",16175124.9785,-3675424.1298,16175144.9785,-3675444.1298,2.5844598072726
"127880",16175124.9785,-3675444.1298,16175144.9785,-3675464.1298,2.68199485448612
"127881",16175124.9785,-3675464.1298,16175144.9785,-3675484.1298,1.98432360414196
"127882",16175124.9785,-3675484.1298,16175144.9785,-3675504.1298,1.36550031292632
"127883",16175124.9785,-3675504.1298,16175144.9785,-3675524.1298,1.79188063588625
"127884",16175124.9785,-3675524.1298,16175144.9785,-3675544.1298,0.836382003117056
"127885",16175124.9785,-3675544.1298,16175144.9785,-3675564.1298,0.319085284191019
"127886",16175124.9785,-3675564.1298,16175144.9785,-3675584.1298,0.226768514225889
"127887",16175124.9785,-3675584.1298,16175144.9785,-3675604.1298,0.613015737758376
"127888",16175124.9785,-3675604.1298,16175144.9785,-3675624.1298,1.02769392947865
"127889",16175124.9785,-3675624.1298,16175144.9785,-3675644.1298,1.34131132003251
"127890",16175124.9785,-3675644.1298,16175144.9785,-3675664.1298,2.45601760229563
"127891",16175124.9785,-3675664.1298,16175144.9785,-3675684.1298,1.72939642263567
"127892",16175124.9785,-3675684.1298,16175144.9785,-3675704.1298,2.64819157890349
"127893",16175124.9785,-3675704.1298,16175144.9785,-3675724.1298,1.44753796146151
"127894",16175124.9785,-3675724.1298,16175144.9785,-3675744.1298,1.13314911716731
"127895",16175124.9785,-3675744.1298,16175144.9785,-3675764.1298,2.85714281487404
"127896",16175124.9785,-3675764.1298,16175144.9785,-3675784.1298,4.77074353078316
"127897",16175124.9785,-3675784.1298,16175144.9785,-3675804.1298,5.36904103898595
"127898",16175124.9785,-3675804.1298,16175144.9785,-3675824.1298,5.91436560495736
"127899",16175124.9785,-3675824.1298,16175144.9785,-3675844.1298,5.44058202882098
"127900",16175124.9785,-3675844.1298,16175144.9785,-3675864.1298,4.7848597342898
"127901",16175124.9785,-3675864.1298,16175144.9785,-3675884.1298,5.68696149883107
"127902",16175124.9785,-3675884.1298,16175144.9785,-3675904.1298,8.44306481934582
"127903",16175124.9785,-3675904.1298,16175144.9785,-3675924.1298,6.34914346719399
"127904",16175124.9785,-3675924.1298,16175144.9785,-3675944.1298,3.45009651877925
"127905",16175124.9785,-3675944.1298,16175144.9785,-3675964.1298,1.44953477270583
"127906",16175124.9785,-3675964.1298,16175144.9785,-3675984.1298,0.701956854608804
"127907",16175124.9785,-3675984.1298,16175144.9785,-3676004.1298,1.60589736608359
"127908",16175124.9785,-3676004.1298,16175144.9785,-3676024.1298,2.22358834871879
"128356",16175144.9785,-3673744.1298,16175164.9785,-3673764.1298,4.19877223283976
"128357",16175144.9785,-3673764.1298,16175164.9785,-3673784.1298,5.22150132246156
"128358",16175144.9785,-3673784.1298,16175164.9785,-3673804.1298,2.47241509238433
"128359",16175144.9785,-3673804.1298,16175164.9785,-3673824.1298,1.46999776572244
"128360",16175144.9785,-3673824.1298,16175164.9785,-3673844.1298,2.68549670461123
"128361",16175144.9785,-3673844.1298,16175164.9785,-3673864.1298,3.57294601074323
"128362",16175144.9785,-3673864.1298,16175164.9785,-3673884.1298,3.37684603187659
"128363",16175144.9785,-3673884.1298,16175164.9785,-3673904.1298,1.50948402949273
"128364",16175144.9785,-3673904.1298,16175164.9785,-3673924.1298,1.48676496030328
"128365",16175144.9785,-3673924.1298,16175164.9785,-3673944.1298,1.7900801773729
"128366",16175144.9785,-3673944.1298,16175164.9785,-3673964.1298,0.967459961581088
"128367",16175144.9785,-3673964.1298,16175164.9785,-3673984.1298,1.69682357878471
"128368",16175144.9785,-3673984.1298,16175164.9785,-3674004.1298,2.49651427568278
"128369",16175144.9785,-3674004.1298,16175164.9785,-3674024.1298,2.72961587928532
"128370",16175144.9785,-3674024.1298,16175164.9785,-3674044.1298,2.81181843871744
"128371",16175144.9785,-3674044.1298,16175164.9785,-3674064.1298,1.16356219866854
"128372",16175144.9785,-3674064.1298,16175164.9785,-3674084.1298,1.61066776218577
"128373",16175144.9785,-3674084.1298,16175164.9785,-3674104.1298,2.27108784931502
"128374",16175144.9785,-3674104.1298,16175164.9785,-3674124.1298,2.46198051780717
"128375",16175144.9785,-3674124.1298,16175164.9785,-3674144.1298,3.40332846176233
"128376",16175144.9785,-3674144.1298,16175164.9785,-3674164.1298,1.6224287975742
"128377",16175144.9785,-3674164.1298,16175164.9785,-3674184.1298,0.586563737347567
"128378",16175144.9785,-3674184.1298,16175164.9785,-3674204.1298,0.373110152991334
"128379",16175144.9785,-3674204.1298,16175164.9785,-3674224.1298,0.976182123415926
"128380",16175144.9785,-3674224.1298,16175164.9785,-3674244.1298,1.1641564721063
"128381",16175144.9785,-3674244.1298,16175164.9785,-3674264.1298,0.740031622709899
"128382",16175144.9785,-3674264.1298,16175164.9785,-3674284.1298,1.85270192546394
"128383",16175144.9785,-3674284.1298,16175164.9785,-3674304.1298,2.51467672771969
"128384",16175144.9785,-3674304.1298,16175164.9785,-3674324.1298,2.6121015619493
"128385",16175144.9785,-3674324.1298,16175164.9785,-3674344.1298,3.19345669190225
"128386",16175144.9785,-3674344.1298,16175164.9785,-3674364.1298,3.91847367632276
"128387",16175144.9785,-3674364.1298,16175164.9785,-3674384.1298,1.63758849297149
"128388",16175144.9785,-3674384.1298,16175164.9785,-3674404.1298,0.21053732450162
"128389",16175144.9785,-3674404.1298,16175164.9785,-3674424.1298,1.68006908054837
"128390",16175144.9785,-3674424.1298,16175164.9785,-3674444.1298,4.09120605705519
"128391",16175144.9785,-3674444.1298,16175164.9785,-3674464.1298,5.14642419276633
"128392",16175144.9785,-3674464.1298,16175164.9785,-3674484.1298,4.20409311019013
"128393",16175144.9785,-3674484.1298,16175164.9785,-3674504.1298,3.13997733694788
"128394",16175144.9785,-3674504.1298,16175164.9785,-3674524.1298,1.8672704560769
"128395",16175144.9785,-3674524.1298,16175164.9785,-3674544.1298,2.84361464090836
"128396",16175144.9785,-3674544.1298,16175164.9785,-3674564.1298,3.01974090982656
"128397",16175144.9785,-3674564.1298,16175164.9785,-3674584.1298,3.6818200286691
"128398",16175144.9785,-3674584.1298,16175164.9785,-3674604.1298,7.38153132832318
"128399",16175144.9785,-3674604.1298,16175164.9785,-3674624.1298,7.44588497823166
"128400",16175144.9785,-3674624.1298,16175164.9785,-3674644.1298,5.50954209196156
"128401",16175144.9785,-3674644.1298,16175164.9785,-3674664.1298,4.66251905208979
"128402",16175144.9785,-3674664.1298,16175164.9785,-3674684.1298,2.42419143121132
"128403",16175144.9785,-3674684.1298,16175164.9785,-3674704.1298,1.59986362004117
"128404",16175144.9785,-3674704.1298,16175164.9785,-3674724.1298,3.08132744531263
"128405",16175144.9785,-3674724.1298,16175164.9785,-3674744.1298,2.17047323036686
"128406",16175144.9785,-3674744.1298,16175164.9785,-3674764.1298,4.63833907195558
"128407",16175144.9785,-3674764.1298,16175164.9785,-3674784.1298,3.94537247952257
"128408",16175144.9785,-3674784.1298,16175164.9785,-3674804.1298,0.6068814317258
"128409",16175144.9785,-3674804.1298,16175164.9785,-3674824.1298,1.22442610193822
"128410",16175144.9785,-3674824.1298,16175164.9785,-3674844.1298,2.35066909708528
"128411",16175144.9785,-3674844.1298,16175164.9785,-3674864.1298,2.38585034725067
"128412",16175144.9785,-3674864.1298,16175164.9785,-3674884.1298,3.1369538551931
"128413",16175144.9785,-3674884.1298,16175164.9785,-3674904.1298,6.12028559846449
"128414",16175144.9785,-3674904.1298,16175164.9785,-3674924.1298,4.04958793645847
"128415",16175144.9785,-3674924.1298,16175164.9785,-3674944.1298,3.11736582389752
"128416",16175144.9785,-3674944.1298,16175164.9785,-3674964.1298,5.18299673947643
"128417",16175144.9785,-3674964.1298,16175164.9785,-3674984.1298,5.76828391741716
"128418",16175144.9785,-3674984.1298,16175164.9785,-3675004.1298,6.75259931481119
"128419",16175144.9785,-3675004.1298,16175164.9785,-3675024.1298,5.44985989674565
"128420",16175144.9785,-3675024.1298,16175164.9785,-3675044.1298,2.64020579110057
"128421",16175144.9785,-3675044.1298,16175164.9785,-3675064.1298,1.61073723896475
"128422",16175144.9785,-3675064.1298,16175164.9785,-3675084.1298,1.67268516475411
"128423",16175144.9785,-3675084.1298,16175164.9785,-3675104.1298,3.06387303964845
"128424",16175144.9785,-3675104.1298,16175164.9785,-3675124.1298,5.8761217019077
"128425",16175144.9785,-3675124.1298,16175164.9785,-3675144.1298,4.60628521944671
"128426",16175144.9785,-3675144.1298,16175164.9785,-3675164.1298,3.33957871512579
"128427",16175144.9785,-3675164.1298,16175164.9785,-3675184.1298,3.55006937117765
"128428",16175144.9785,-3675184.1298,16175164.9785,-3675204.1298,6.43204660185254
"128429",16175144.9785,-3675204.1298,16175164.9785,-3675224.1298,6.31091174761182
"128430",16175144.9785,-3675224.1298,16175164.9785,-3675244.1298,2.37623448699532
"128431",16175144.9785,-3675244.1298,16175164.9785,-3675264.1298,2.42190532847347
"128432",16175144.9785,-3675264.1298,16175164.9785,-3675284.1298,2.22874849942064
"128433",16175144.9785,-3675284.1298,16175164.9785,-3675304.1298,4.68951855072608
"128434",16175144.9785,-3675304.1298,16175164.9785,-3675324.1298,6.95592402835876
"128435",16175144.9785,-3675324.1298,16175164.9785,-3675344.1298,4.98653125946338
"128436",16175144.9785,-3675344.1298,16175164.9785,-3675364.1298,6.46110035388993
"128437",16175144.9785,-3675364.1298,16175164.9785,-3675384.1298,4.35139123211559
"128438",16175144.9785,-3675384.1298,16175164.9785,-3675404.1298,2.70202254250465
"128439",16175144.9785,-3675404.1298,16175164.9785,-3675424.1298,3.1193857899079
"128440",16175144.9785,-3675424.1298,16175164.9785,-3675444.1298,3.88260973003838
"128441",16175144.9785,-3675444.1298,16175164.9785,-3675464.1298,3.01126630693419
"128442",16175144.9785,-3675464.1298,16175164.9785,-3675484.1298,4.17987478664708
"128443",16175144.9785,-3675484.1298,16175164.9785,-3675504.1298,2.81713367435667
"128444",16175144.9785,-3675504.1298,16175164.9785,-3675524.1298,1.10773926709174
"128445",16175144.9785,-3675524.1298,16175164.9785,-3675544.1298,0.407556116312589
"128446",16175144.9785,-3675544.1298,16175164.9785,-3675564.1298,0.267907592065856
"128447",16175144.9785,-3675564.1298,16175164.9785,-3675584.1298,0.333638712763786
"128448",16175144.9785,-3675584.1298,16175164.9785,-3675604.1298,1.03515991775242
"128449",16175144.9785,-3675604.1298,16175164.9785,-3675624.1298,1.23419465936463
"128450",16175144.9785,-3675624.1298,16175164.9785,-3675644.1298,1.37284284147442
"128451",16175144.9785,-3675644.1298,16175164.9785,-3675664.1298,3.96414130395512
"128452",16175144.9785,-3675664.1298,16175164.9785,-3675684.1298,2.79486605660134
"128453",16175144.9785,-3675684.1298,16175164.9785,-3675704.1298,2.0562740855151
"128454",16175144.9785,-3675704.1298,16175164.9785,-3675724.1298,1.53461946670677
"128455",16175144.9785,-3675724.1298,16175164.9785,-3675744.1298,0.380654968862715
"128456",16175144.9785,-3675744.1298,16175164.9785,-3675764.1298,1.44020292731408
"128457",16175144.9785,-3675764.1298,16175164.9785,-3675784.1298,3.10410284872286
"128458",16175144.9785,-3675784.1298,16175164.9785,-3675804.1298,3.37974843150841
"128459",16175144.9785,-3675804.1298,16175164.9785,-3675824.1298,3.62484975948053
"128460",16175144.9785,-3675824.1298,16175164.9785,-3675844.1298,1.91734609617139
"128461",16175144.9785,-3675844.1298,16175164.9785,-3675864.1298,3.07290628114167
"128462",16175144.9785,-3675864.1298,16175164.9785,-3675884.1298,6.2387276438182
"128463",16175144.9785,-3675884.1298,16175164.9785,-3675904.1298,7.46730858350274
"128464",16175144.9785,-3675904.1298,16175164.9785,-3675924.1298,4.56159020245892
"128465",16175144.9785,-3675924.1298,16175164.9785,-3675944.1298,2.05524544494933
"128466",16175144.9785,-3675944.1298,16175164.9785,-3675964.1298,1.11739139464792
"128467",16175144.9785,-3675964.1298,16175164.9785,-3675984.1298,0.656747043081531
"128468",16175144.9785,-3675984.1298,16175164.9785,-3676004.1298,2.66763199011758
"128469",16175144.9785,-3676004.1298,16175164.9785,-3676024.1298,4.61218070405025
"128917",16175164.9785,-3673744.1298,16175184.9785,-3673764.1298,2.93865232350456
"128918",16175164.9785,-3673764.1298,16175184.9785,-3673784.1298,4.799109647235
"128919",16175164.9785,-3673784.1298,16175184.9785,-3673804.1298,2.70463489151409
"128920",16175164.9785,-3673804.1298,16175184.9785,-3673824.1298,0.698394768261745
"128921",16175164.9785,-3673824.1298,16175184.9785,-3673844.1298,2.12217437762088
"128922",16175164.9785,-3673844.1298,16175184.9785,-3673864.1298,3.25939155016803
"128923",16175164.9785,-3673864.1298,16175184.9785,-3673884.1298,3.24903740925703
"128924",16175164.9785,-3673884.1298,16175184.9785,-3673904.1298,1.11504087109879
"128925",16175164.9785,-3673904.1298,16175184.9785,-3673924.1298,0.839801809184056
"128926",16175164.9785,-3673924.1298,16175184.9785,-3673944.1298,1.83417380835771
"128927",16175164.9785,-3673944.1298,16175184.9785,-3673964.1298,1.85125455446382
"128928",16175164.9785,-3673964.1298,16175184.9785,-3673984.1298,3.48888909589873
"128929",16175164.9785,-3673984.1298,16175184.9785,-3674004.1298,4.496481749214
"128930",16175164.9785,-3674004.1298,16175184.9785,-3674024.1298,5.10871733080557
"128931",16175164.9785,-3674024.1298,16175184.9785,-3674044.1298,5.27622848580901
"128932",16175164.9785,-3674044.1298,16175184.9785,-3674064.1298,1.98323825756434
"128933",16175164.9785,-3674064.1298,16175184.9785,-3674084.1298,1.01303277675011
"128934",16175164.9785,-3674084.1298,16175184.9785,-3674104.1298,1.90429969409416
"128935",16175164.9785,-3674104.1298,16175184.9785,-3674124.1298,2.76621142917437
"128936",16175164.9785,-3674124.1298,16175184.9785,-3674144.1298,2.04417991228177
"128937",16175164.9785,-3674144.1298,16175184.9785,-3674164.1298,0.703918084169376
"128938",16175164.9785,-3674164.1298,16175184.9785,-3674184.1298,0.165153323124125
"128939",16175164.9785,-3674184.1298,16175184.9785,-3674204.1298,0.197251222269802
"128940",16175164.9785,-3674204.1298,16175184.9785,-3674224.1298,0.196105205203406
"128941",16175164.9785,-3674224.1298,16175184.9785,-3674244.1298,0.378729502868313
"128942",16175164.9785,-3674244.1298,16175184.9785,-3674264.1298,0.864545530757196
"128943",16175164.9785,-3674264.1298,16175184.9785,-3674284.1298,2.59378724621162
"128944",16175164.9785,-3674284.1298,16175184.9785,-3674304.1298,2.52130393977862
"128945",16175164.9785,-3674304.1298,16175184.9785,-3674324.1298,2.03785887692281
"128946",16175164.9785,-3674324.1298,16175184.9785,-3674344.1298,2.37664511588575
"128947",16175164.9785,-3674344.1298,16175184.9785,-3674364.1298,2.97620053653684
"128948",16175164.9785,-3674364.1298,16175184.9785,-3674384.1298,3.02598305605988
"128949",16175164.9785,-3674384.1298,16175184.9785,-3674404.1298,0.960303551792481
"128950",16175164.9785,-3674404.1298,16175184.9785,-3674424.1298,1.41379510188184
"128951",16175164.9785,-3674424.1298,16175184.9785,-3674444.1298,2.32284188023716
"128952",16175164.9785,-3674444.1298,16175184.9785,-3674464.1298,3.71578669089929
"128953",16175164.9785,-3674464.1298,16175184.9785,-3674484.1298,3.66338916335052
"128954",16175164.9785,-3674484.1298,16175184.9785,-3674504.1298,3.93480356975461
"128955",16175164.9785,-3674504.1298,16175184.9785,-3674524.1298,3.11257171271795
"128956",16175164.9785,-3674524.1298,16175184.9785,-3674544.1298,1.9066161789096
"128957",16175164.9785,-3674544.1298,16175184.9785,-3674564.1298,1.14093955199129
"128958",16175164.9785,-3674564.1298,16175184.9785,-3674584.1298,2.40193388654075
"128959",16175164.9785,-3674584.1298,16175184.9785,-3674604.1298,8.04435183640311
"128960",16175164.9785,-3674604.1298,16175184.9785,-3674624.1298,8.10693097526339
"128961",16175164.9785,-3674624.1298,16175184.9785,-3674644.1298,5.03249592491457
"128962",16175164.9785,-3674644.1298,16175184.9785,-3674664.1298,5.33846278875344
"128963",16175164.9785,-3674664.1298,16175184.9785,-3674684.1298,3.87111682826581
"128964",16175164.9785,-3674684.1298,16175184.9785,-3674704.1298,2.18602562043494
"128965",16175164.9785,-3674704.1298,16175184.9785,-3674724.1298,3.56051869857403
"128966",16175164.9785,-3674724.1298,16175184.9785,-3674744.1298,2.23387785606525
"128967",16175164.9785,-3674744.1298,16175184.9785,-3674764.1298,1.3902540859552
"128968",16175164.9785,-3674764.1298,16175184.9785,-3674784.1298,1.48693843701513
"128969",16175164.9785,-3674784.1298,16175184.9785,-3674804.1298,2.15939020835201
"128970",16175164.9785,-3674804.1298,16175184.9785,-3674824.1298,1.77101937147779
"128971",16175164.9785,-3674824.1298,16175184.9785,-3674844.1298,0.44540257945695
"128972",16175164.9785,-3674844.1298,16175184.9785,-3674864.1298,1.16186632084496
"128973",16175164.9785,-3674864.1298,16175184.9785,-3674884.1298,2.49033231928817
"128974",16175164.9785,-3674884.1298,16175184.9785,-3674904.1298,4.52488676014391
"128975",16175164.9785,-3674904.1298,16175184.9785,-3674924.1298,4.57070087876658
"128976",16175164.9785,-3674924.1298,16175184.9785,-3674944.1298,2.02933260939394
"128977",16175164.9785,-3674944.1298,16175184.9785,-3674964.1298,2.10569126967909
"128978",16175164.9785,-3674964.1298,16175184.9785,-3674984.1298,3.2081349409701
"128979",16175164.9785,-3674984.1298,16175184.9785,-3675004.1298,5.09638677910291
"128980",16175164.9785,-3675004.1298,16175184.9785,-3675024.1298,4.90956599167823
"128981",16175164.9785,-3675024.1298,16175184.9785,-3675044.1298,1.71213634730927
"128982",16175164.9785,-3675044.1298,16175184.9785,-3675064.1298,0.698023627265396
"128983",16175164.9785,-3675064.1298,16175184.9785,-3675084.1298,0.626449474038649
"128984",16175164.9785,-3675084.1298,16175184.9785,-3675104.1298,3.27990632648142
"128985",16175164.9785,-3675104.1298,16175184.9785,-3675124.1298,6.62545184661233
"128986",16175164.9785,-3675124.1298,16175184.9785,-3675144.1298,5.09853705198337
"128987",16175164.9785,-3675144.1298,16175184.9785,-3675164.1298,4.21557633946803
"128988",16175164.9785,-3675164.1298,16175184.9785,-3675184.1298,3.99419955147637
"128989",16175164.9785,-3675184.1298,16175184.9785,-3675204.1298,4.12448002142161
"128990",16175164.9785,-3675204.1298,16175184.9785,-3675224.1298,3.43672919283565
"128991",16175164.9785,-3675224.1298,16175184.9785,-3675244.1298,1.21743368958356
"128992",16175164.9785,-3675244.1298,16175184.9785,-3675264.1298,2.71775889936675
"128993",16175164.9785,-3675264.1298,16175184.9785,-3675284.1298,3.32699340380979
"128994",16175164.9785,-3675284.1298,16175184.9785,-3675304.1298,4.93915325438905
"128995",16175164.9785,-3675304.1298,16175184.9785,-3675324.1298,6.53614973341893
"128996",16175164.9785,-3675324.1298,16175184.9785,-3675344.1298,5.01354647438004
"128997",16175164.9785,-3675344.1298,16175184.9785,-3675364.1298,5.58207900565246
"128998",16175164.9785,-3675364.1298,16175184.9785,-3675384.1298,5.0089557551519
"128999",16175164.9785,-3675384.1298,16175184.9785,-3675404.1298,3.80239732431525
"129000",16175164.9785,-3675404.1298,16175184.9785,-3675424.1298,3.26785392215453
"129001",16175164.9785,-3675424.1298,16175184.9785,-3675444.1298,1.95036812415458
"129002",16175164.9785,-3675444.1298,16175184.9785,-3675464.1298,0.753311734090497
"129003",16175164.9785,-3675464.1298,16175184.9785,-3675484.1298,2.18966538615716
"129004",16175164.9785,-3675484.1298,16175184.9785,-3675504.1298,3.04117989210109
"129005",16175164.9785,-3675504.1298,16175184.9785,-3675524.1298,2.03915421395755
"129006",16175164.9785,-3675524.1298,16175184.9785,-3675544.1298,0.886266617987395
"129007",16175164.9785,-3675544.1298,16175184.9785,-3675564.1298,0.290521054147042
"129008",16175164.9785,-3675564.1298,16175184.9785,-3675584.1298,0.196297505735114
"129009",16175164.9785,-3675584.1298,16175184.9785,-3675604.1298,0.439529427224444
"129010",16175164.9785,-3675604.1298,16175184.9785,-3675624.1298,0.646095109594322
"129011",16175164.9785,-3675624.1298,16175184.9785,-3675644.1298,1.50136681562616
"129012",16175164.9785,-3675644.1298,16175184.9785,-3675664.1298,4.05863155593312
"129013",16175164.9785,-3675664.1298,16175184.9785,-3675684.1298,2.48918964531687
"129014",16175164.9785,-3675684.1298,16175184.9785,-3675704.1298,2.11392131530147
"129015",16175164.9785,-3675704.1298,16175184.9785,-3675724.1298,3.09464080384654
"129016",16175164.9785,-3675724.1298,16175184.9785,-3675744.1298,1.80460692290297
"129017",16175164.9785,-3675744.1298,16175184.9785,-3675764.1298,2.97838586028824
"129018",16175164.9785,-3675764.1298,16175184.9785,-3675784.1298,3.87359527999891
"129019",16175164.9785,-3675784.1298,16175184.9785,-3675804.1298,3.56277192415954
"129020",16175164.9785,-3675804.1298,16175184.9785,-3675824.1298,2.25592523818364
"129021",16175164.9785,-3675824.1298,16175184.9785,-3675844.1298,1.60105011166936
"129022",16175164.9785,-3675844.1298,16175184.9785,-3675864.1298,2.37074669945526
"129023",16175164.9785,-3675864.1298,16175184.9785,-3675884.1298,3.7265729386231
"129024",16175164.9785,-3675884.1298,16175184.9785,-3675904.1298,2.95091995805757
"129025",16175164.9785,-3675904.1298,16175184.9785,-3675924.1298,2.13610018524687
"129026",16175164.9785,-3675924.1298,16175184.9785,-3675944.1298,1.50006243321631
"129027",16175164.9785,-3675944.1298,16175184.9785,-3675964.1298,1.88073964568823
"129028",16175164.9785,-3675964.1298,16175184.9785,-3675984.1298,1.61793080069061
"129029",16175164.9785,-3675984.1298,16175184.9785,-3676004.1298,2.85874716152593
"129030",16175164.9785,-3676004.1298,16175184.9785,-3676024.1298,4.24649578035329
"129478",16175184.9785,-3673744.1298,16175204.9785,-3673764.1298,2.5055834274292
"129479",16175184.9785,-3673764.1298,16175204.9785,-3673784.1298,3.11615233437825
"129480",16175184.9785,-3673784.1298,16175204.9785,-3673804.1298,1.8215133408196
"129481",16175184.9785,-3673804.1298,16175204.9785,-3673824.1298,1.27733620189858
"129482",16175184.9785,-3673824.1298,16175204.9785,-3673844.1298,2.55763207705585
"129483",16175184.9785,-3673844.1298,16175204.9785,-3673864.1298,1.93706016966348
"129484",16175184.9785,-3673864.1298,16175204.9785,-3673884.1298,1.15862431620859
"129485",16175184.9785,-3673884.1298,16175204.9785,-3673904.1298,0.991188731481289
"129486",16175184.9785,-3673904.1298,16175204.9785,-3673924.1298,2.02720601115471
"129487",16175184.9785,-3673924.1298,16175204.9785,-3673944.1298,2.97830424427679
"129488",16175184.9785,-3673944.1298,16175204.9785,-3673964.1298,3.03632128769859
"129489",16175184.9785,-3673964.1298,16175204.9785,-3673984.1298,4.77501776185698
"129490",16175184.9785,-3673984.1298,16175204.9785,-3674004.1298,4.6535112685764
"129491",16175184.9785,-3674004.1298,16175204.9785,-3674024.1298,4.47820402925294
"129492",16175184.9785,-3674024.1298,16175204.9785,-3674044.1298,5.00064587798612
"129493",16175184.9785,-3674044.1298,16175204.9785,-3674064.1298,2.94308861210281
"129494",16175184.9785,-3674064.1298,16175204.9785,-3674084.1298,0.929876431127904
"129495",16175184.9785,-3674084.1298,16175204.9785,-3674104.1298,2.307911476381
"129496",16175184.9785,-3674104.1298,16175204.9785,-3674124.1298,2.6862686465853
"129497",16175184.9785,-3674124.1298,16175204.9785,-3674144.1298,1.4012142733363
"129498",16175184.9785,-3674144.1298,16175204.9785,-3674164.1298,1.01315021831173
"129499",16175184.9785,-3674164.1298,16175204.9785,-3674184.1298,0.673859120458746
"129500",16175184.9785,-3674184.1298,16175204.9785,-3674204.1298,0.85695144116466
"129501",16175184.9785,-3674204.1298,16175204.9785,-3674224.1298,1.62589496493849
"129502",16175184.9785,-3674224.1298,16175204.9785,-3674244.1298,1.5390991077188
"129503",16175184.9785,-3674244.1298,16175204.9785,-3674264.1298,2.50904387235641
