fid,id,left,top,right,bottom,row_index,col_index,ALS_30m_51mean
"64345","64345",340543.875535156,6533905.8492533,340573.875535156,6533875.8492533,"266","199",1.83779713918765
"64346","64346",340543.875535156,6533875.8492533,340573.875535156,6533845.8492533,"267","199",2.27665950271818
"64347","64347",340543.875535156,6533845.8492533,340573.875535156,6533815.8492533,"268","199",2.10604526299569
"64348","64348",340543.875535156,6533815.8492533,340573.875535156,6533785.8492533,"269","199",2.79024866213401
"64349","64349",340543.875535156,6533785.8492533,340573.875535156,6533755.8492533,"270","199",3.20706581941909
"64350","64350",340543.875535156,6533755.8492533,340573.875535156,6533725.8492533,"271","199",1.77519051250536
"64351","64351",340543.875535156,6533725.8492533,340573.875535156,6533695.8492533,"272","199",1.09620675881775
"64352","64352",340543.875535156,6533695.8492533,340573.875535156,6533665.8492533,"273","199",0.439778676399818
"64663","64663",340573.875535156,6534025.8492533,340603.875535156,6533995.8492533,"262","200",1.04752668509117
"64664","64664",340573.875535156,6533995.8492533,340603.875535156,6533965.8492533,"263","200",1.89441383447912
"64665","64665",340573.875535156,6533965.8492533,340603.875535156,6533935.8492533,"264","200",2.70001667122046
"64666","64666",340573.875535156,6533935.8492533,340603.875535156,6533905.8492533,"265","200",2.19131856216325
"64667","64667",340573.875535156,6533905.8492533,340603.875535156,6533875.8492533,"266","200",1.85540773351987
"64668","64668",340573.875535156,6533875.8492533,340603.875535156,6533845.8492533,"267","200",2.11964374777344
"64669","64669",340573.875535156,6533845.8492533,340603.875535156,6533815.8492533,"268","200",2.10653442339765
"64670","64670",340573.875535156,6533815.8492533,340603.875535156,6533785.8492533,"269","200",2.09970811570684
"64671","64671",340573.875535156,6533785.8492533,340603.875535156,6533755.8492533,"270","200",2.24648445861207
"64672","64672",340573.875535156,6533755.8492533,340603.875535156,6533725.8492533,"271","200",2.18213319010205
"64673","64673",340573.875535156,6533725.8492533,340603.875535156,6533695.8492533,"272","200",1.00656622909009
"64674","64674",340573.875535156,6533695.8492533,340603.875535156,6533665.8492533,"273","200",0.742886196606415
"64985","64985",340603.875535156,6534025.8492533,340633.875535156,6533995.8492533,"262","201",0.958077444881201
"64986","64986",340603.875535156,6533995.8492533,340633.875535156,6533965.8492533,"263","201",0.738415210987959
"64987","64987",340603.875535156,6533965.8492533,340633.875535156,6533935.8492533,"264","201",0.755076157185766
"64988","64988",340603.875535156,6533935.8492533,340633.875535156,6533905.8492533,"265","201",1.21022981848982
"64989","64989",340603.875535156,6533905.8492533,340633.875535156,6533875.8492533,"266","201",2.54425083552798
"64990","64990",340603.875535156,6533875.8492533,340633.875535156,6533845.8492533,"267","201",2.02849131872257
"64991","64991",340603.875535156,6533845.8492533,340633.875535156,6533815.8492533,"268","201",2.46609765085909
"64992","64992",340603.875535156,6533815.8492533,340633.875535156,6533785.8492533,"269","201",2.03360121832954
"64993","64993",340603.875535156,6533785.8492533,340633.875535156,6533755.8492533,"270","201",2.86666403853231
"64994","64994",340603.875535156,6533755.8492533,340633.875535156,6533725.8492533,"271","201",2.44506322711706
"64995","64995",340603.875535156,6533725.8492533,340633.875535156,6533695.8492533,"272","201",1.85781198084354
"64996","64996",340603.875535156,6533695.8492533,340633.875535156,6533665.8492533,"273","201",2.78521384084533
"64997","64997",340603.875535156,6533665.8492533,340633.875535156,6533635.8492533,"274","201",2.9156847820282
"65307","65307",340633.875535156,6534025.8492533,340663.875535156,6533995.8492533,"262","202",0.719833104698746
"65308","65308",340633.875535156,6533995.8492533,340663.875535156,6533965.8492533,"263","202",0.591494595631957
"65309","65309",340633.875535156,6533965.8492533,340663.875535156,6533935.8492533,"264","202",0.522884045963486
"65310","65310",340633.875535156,6533935.8492533,340663.875535156,6533905.8492533,"265","202",0.940793684770664
"65311","65311",340633.875535156,6533905.8492533,340663.875535156,6533875.8492533,"266","202",1.7322075369623
"65312","65312",340633.875535156,6533875.8492533,340663.875535156,6533845.8492533,"267","202",1.20216195527878
"65313","65313",340633.875535156,6533845.8492533,340663.875535156,6533815.8492533,"268","202",1.29395274814632
"65314","65314",340633.875535156,6533815.8492533,340663.875535156,6533785.8492533,"269","202",1.46879295905431
"65315","65315",340633.875535156,6533785.8492533,340663.875535156,6533755.8492533,"270","202",1.93619631320238
"65316","65316",340633.875535156,6533755.8492533,340663.875535156,6533725.8492533,"271","202",2.50937759230534
"65317","65317",340633.875535156,6533725.8492533,340663.875535156,6533695.8492533,"272","202",2.33982756088177
"65318","65318",340633.875535156,6533695.8492533,340663.875535156,6533665.8492533,"273","202",2.4704568807284
"65319","65319",340633.875535156,6533665.8492533,340663.875535156,6533635.8492533,"274","202",2.53478009565418
"65320","65320",340633.875535156,6533635.8492533,340663.875535156,6533605.8492533,"275","202",2.59575947934758
"65321","65321",340633.875535156,6533605.8492533,340663.875535156,6533575.8492533,"276","202",2.48965230497342
"65629","65629",340663.875535156,6534025.8492533,340693.875535156,6533995.8492533,"262","203",1.42562011120811
"65630","65630",340663.875535156,6533995.8492533,340693.875535156,6533965.8492533,"263","203",1.8641692109406
"65631","65631",340663.875535156,6533965.8492533,340693.875535156,6533935.8492533,"264","203",0.925615669277807
"65632","65632",340663.875535156,6533935.8492533,340693.875535156,6533905.8492533,"265","203",0.993663094143073
"65633","65633",340663.875535156,6533905.8492533,340693.875535156,6533875.8492533,"266","203",2.00943643704057
"65634","65634",340663.875535156,6533875.8492533,340693.875535156,6533845.8492533,"267","203",1.81084011223581
"65635","65635",340663.875535156,6533845.8492533,340693.875535156,6533815.8492533,"268","203",0.972600237056613
"65636","65636",340663.875535156,6533815.8492533,340693.875535156,6533785.8492533,"269","203",2.23126721078323
"65637","65637",340663.875535156,6533785.8492533,340693.875535156,6533755.8492533,"270","203",3.04448678950469
"65638","65638",340663.875535156,6533755.8492533,340693.875535156,6533725.8492533,"271","203",2.5248624038034
"65639","65639",340663.875535156,6533725.8492533,340693.875535156,6533695.8492533,"272","203",2.32497786167595
"65640","65640",340663.875535156,6533695.8492533,340693.875535156,6533665.8492533,"273","203",3.17521358099249
"65641","65641",340663.875535156,6533665.8492533,340693.875535156,6533635.8492533,"274","203",2.25651940928565
"65642","65642",340663.875535156,6533635.8492533,340693.875535156,6533605.8492533,"275","203",3.05030535479387
"65643","65643",340663.875535156,6533605.8492533,340693.875535156,6533575.8492533,"276","203",2.41893621072666
"65644","65644",340663.875535156,6533575.8492533,340693.875535156,6533545.8492533,"277","203",2.06420429104927
"65951","65951",340693.875535156,6534025.8492533,340723.875535156,6533995.8492533,"262","204",1.79216095106101
"65952","65952",340693.875535156,6533995.8492533,340723.875535156,6533965.8492533,"263","204",1.69675214853552
"65953","65953",340693.875535156,6533965.8492533,340723.875535156,6533935.8492533,"264","204",1.16179420591229
"65954","65954",340693.875535156,6533935.8492533,340723.875535156,6533905.8492533,"265","204",1.93423721181022
"65955","65955",340693.875535156,6533905.8492533,340723.875535156,6533875.8492533,"266","204",1.65853629808459
"65956","65956",340693.875535156,6533875.8492533,340723.875535156,6533845.8492533,"267","204",2.12324297209581
"65957","65957",340693.875535156,6533845.8492533,340723.875535156,6533815.8492533,"268","204",1.86680765161912
"65958","65958",340693.875535156,6533815.8492533,340723.875535156,6533785.8492533,"269","204",2.25055599242449
"65959","65959",340693.875535156,6533785.8492533,340723.875535156,6533755.8492533,"270","204",2.53965764767594
"65960","65960",340693.875535156,6533755.8492533,340723.875535156,6533725.8492533,"271","204",2.59153888662656
"65961","65961",340693.875535156,6533725.8492533,340723.875535156,6533695.8492533,"272","204",2.53353133587374
"65962","65962",340693.875535156,6533695.8492533,340723.875535156,6533665.8492533,"273","204",1.97008124970728
"65963","65963",340693.875535156,6533665.8492533,340723.875535156,6533635.8492533,"274","204",2.1476886687345
"65964","65964",340693.875535156,6533635.8492533,340723.875535156,6533605.8492533,"275","204",2.21485081401136
"65965","65965",340693.875535156,6533605.8492533,340723.875535156,6533575.8492533,"276","204",2.42809294746982
"65966","65966",340693.875535156,6533575.8492533,340723.875535156,6533545.8492533,"277","204",2.04290568242271
"66273","66273",340723.875535156,6534025.8492533,340753.875535156,6533995.8492533,"262","205",1.41807032386462
"66274","66274",340723.875535156,6533995.8492533,340753.875535156,6533965.8492533,"263","205",1.49738067766031
"66275","66275",340723.875535156,6533965.8492533,340753.875535156,6533935.8492533,"264","205",1.46852795936995
"66276","66276",340723.875535156,6533935.8492533,340753.875535156,6533905.8492533,"265","205",1.00579156370213
"66277","66277",340723.875535156,6533905.8492533,340753.875535156,6533875.8492533,"266","205",0.546352258303927
"66278","66278",340723.875535156,6533875.8492533,340753.875535156,6533845.8492533,"267","205",1.57898440664013
"66279","66279",340723.875535156,6533845.8492533,340753.875535156,6533815.8492533,"268","205",2.7006676134136
"66280","66280",340723.875535156,6533815.8492533,340753.875535156,6533785.8492533,"269","205",2.79701646983623
"66281","66281",340723.875535156,6533785.8492533,340753.875535156,6533755.8492533,"270","205",3.94678181237645
"66282","66282",340723.875535156,6533755.8492533,340753.875535156,6533725.8492533,"271","205",2.96331654349963
"66283","66283",340723.875535156,6533725.8492533,340753.875535156,6533695.8492533,"272","205",3.07841592540344
"66284","66284",340723.875535156,6533695.8492533,340753.875535156,6533665.8492533,"273","205",3.05275295024117
"66285","66285",340723.875535156,6533665.8492533,340753.875535156,6533635.8492533,"274","205",3.15406094604068
"66286","66286",340723.875535156,6533635.8492533,340753.875535156,6533605.8492533,"275","205",2.83349448925919
"66287","66287",340723.875535156,6533605.8492533,340753.875535156,6533575.8492533,"276","205",3.29142446796099
"66288","66288",340723.875535156,6533575.8492533,340753.875535156,6533545.8492533,"277","205",1.86106228536624
"66289","66289",340723.875535156,6533545.8492533,340753.875535156,6533515.8492533,"278","205",1.06659004551139
"66595","66595",340753.875535156,6534025.8492533,340783.875535156,6533995.8492533,"262","206",2.2325201071277
"66596","66596",340753.875535156,6533995.8492533,340783.875535156,6533965.8492533,"263","206",2.93596060011122
"66597","66597",340753.875535156,6533965.8492533,340783.875535156,6533935.8492533,"264","206",1.92153403772248
"66598","66598",340753.875535156,6533935.8492533,340783.875535156,6533905.8492533,"265","206",1.69812840798663
"66599","66599",340753.875535156,6533905.8492533,340783.875535156,6533875.8492533,"266","206",2.02758090053582
"66600","66600",340753.875535156,6533875.8492533,340783.875535156,6533845.8492533,"267","206",2.72595819701751
"66601","66601",340753.875535156,6533845.8492533,340783.875535156,6533815.8492533,"268","206",2.58490910117825
"66602","66602",340753.875535156,6533815.8492533,340783.875535156,6533785.8492533,"269","206",1.51518085734712
"66603","66603",340753.875535156,6533785.8492533,340783.875535156,6533755.8492533,"270","206",2.56105764938725
"66604","66604",340753.875535156,6533755.8492533,340783.875535156,6533725.8492533,"271","206",2.81552992151015
"66605","66605",340753.875535156,6533725.8492533,340783.875535156,6533695.8492533,"272","206",1.43705479905009
"66606","66606",340753.875535156,6533695.8492533,340783.875535156,6533665.8492533,"273","206",2.58374820863207
"66607","66607",340753.875535156,6533665.8492533,340783.875535156,6533635.8492533,"274","206",4.54338172018528
"66608","66608",340753.875535156,6533635.8492533,340783.875535156,6533605.8492533,"275","206",3.21067740879125
"66609","66609",340753.875535156,6533605.8492533,340783.875535156,6533575.8492533,"276","206",1.77791168868542
"66610","66610",340753.875535156,6533575.8492533,340783.875535156,6533545.8492533,"277","206",0.637492682544721
"66611","66611",340753.875535156,6533545.8492533,340783.875535156,6533515.8492533,"278","206",0.917852733106411
"66612","66612",340753.875535156,6533515.8492533,340783.875535156,6533485.8492533,"279","206",0.878923623830871
"66917","66917",340783.875535156,6534025.8492533,340813.875535156,6533995.8492533,"262","207",4.84196226962291
"66918","66918",340783.875535156,6533995.8492533,340813.875535156,6533965.8492533,"263","207",4.79785444776217
"66919","66919",340783.875535156,6533965.8492533,340813.875535156,6533935.8492533,"264","207",2.17976082957453
"66920","66920",340783.875535156,6533935.8492533,340813.875535156,6533905.8492533,"265","207",2.04116371442874
"66921","66921",340783.875535156,6533905.8492533,340813.875535156,6533875.8492533,"266","207",2.2548405659861
"66922","66922",340783.875535156,6533875.8492533,340813.875535156,6533845.8492533,"267","207",2.85266589250829
"66923","66923",340783.875535156,6533845.8492533,340813.875535156,6533815.8492533,"268","207",1.79904677106274
"66924","66924",340783.875535156,6533815.8492533,340813.875535156,6533785.8492533,"269","207",2.03394566610456
"66925","66925",340783.875535156,6533785.8492533,340813.875535156,6533755.8492533,"270","207",1.93164004115595
"66926","66926",340783.875535156,6533755.8492533,340813.875535156,6533725.8492533,"271","207",1.36296417901913
"66927","66927",340783.875535156,6533725.8492533,340813.875535156,6533695.8492533,"272","207",1.26561902367406
"66928","66928",340783.875535156,6533695.8492533,340813.875535156,6533665.8492533,"273","207",0.6038057041251
"66929","66929",340783.875535156,6533665.8492533,340813.875535156,6533635.8492533,"274","207",0.626872979121076
"66930","66930",340783.875535156,6533635.8492533,340813.875535156,6533605.8492533,"275","207",0.613868231814769
"66931","66931",340783.875535156,6533605.8492533,340813.875535156,6533575.8492533,"276","207",0.579751997548673
"66932","66932",340783.875535156,6533575.8492533,340813.875535156,6533545.8492533,"277","207",0.394473380591306
"66933","66933",340783.875535156,6533545.8492533,340813.875535156,6533515.8492533,"278","207",1.31646878584392
"66934","66934",340783.875535156,6533515.8492533,340813.875535156,6533485.8492533,"279","207",0.710770725084582
"66935","66935",340783.875535156,6533485.8492533,340813.875535156,6533455.8492533,"280","207",0.516095411058859
"67239","67239",340813.875535156,6534025.8492533,340843.875535156,6533995.8492533,"262","208",1.59205380972996
"67240","67240",340813.875535156,6533995.8492533,340843.875535156,6533965.8492533,"263","208",1.78455667022202
"67241","67241",340813.875535156,6533965.8492533,340843.875535156,6533935.8492533,"264","208",1.25753016723527
"67242","67242",340813.875535156,6533935.8492533,340843.875535156,6533905.8492533,"265","208",1.14645823443929
"67243","67243",340813.875535156,6533905.8492533,340843.875535156,6533875.8492533,"266","208",1.27103608520495
"67244","67244",340813.875535156,6533875.8492533,340843.875535156,6533845.8492533,"267","208",1.82104775051276
"67245","67245",340813.875535156,6533845.8492533,340843.875535156,6533815.8492533,"268","208",2.92790699756808
"67246","67246",340813.875535156,6533815.8492533,340843.875535156,6533785.8492533,"269","208",0.758965572971437
"67247","67247",340813.875535156,6533785.8492533,340843.875535156,6533755.8492533,"270","208",0.344988571459221
"67248","67248",340813.875535156,6533755.8492533,340843.875535156,6533725.8492533,"271","208",0.716735776439309
"67249","67249",340813.875535156,6533725.8492533,340843.875535156,6533695.8492533,"272","208",0.814516752718223
"67250","67250",340813.875535156,6533695.8492533,340843.875535156,6533665.8492533,"273","208",0.720374303128984
"67251","67251",340813.875535156,6533665.8492533,340843.875535156,6533635.8492533,"274","208",0.799125362676051
"67252","67252",340813.875535156,6533635.8492533,340843.875535156,6533605.8492533,"275","208",1.02721590618292
"67253","67253",340813.875535156,6533605.8492533,340843.875535156,6533575.8492533,"276","208",0.645287235942152
"67254","67254",340813.875535156,6533575.8492533,340843.875535156,6533545.8492533,"277","208",0.587299163598153
"67255","67255",340813.875535156,6533545.8492533,340843.875535156,6533515.8492533,"278","208",0.608281258584724
"67256","67256",340813.875535156,6533515.8492533,340843.875535156,6533485.8492533,"279","208",0.555419043989645
"67257","67257",340813.875535156,6533485.8492533,340843.875535156,6533455.8492533,"280","208",0.489724553055922
"67561","67561",340843.875535156,6534025.8492533,340873.875535156,6533995.8492533,"262","209",0.469337376149801
"67562","67562",340843.875535156,6533995.8492533,340873.875535156,6533965.8492533,"263","209",0.657153005649646
"67563","67563",340843.875535156,6533965.8492533,340873.875535156,6533935.8492533,"264","209",1.03466657395164
"67564","67564",340843.875535156,6533935.8492533,340873.875535156,6533905.8492533,"265","209",0.977384602857961
"67565","67565",340843.875535156,6533905.8492533,340873.875535156,6533875.8492533,"266","209",0.87431115458409
"67566","67566",340843.875535156,6533875.8492533,340873.875535156,6533845.8492533,"267","209",1.07965563123425
"67567","67567",340843.875535156,6533845.8492533,340873.875535156,6533815.8492533,"268","209",1.72228640135792
"67568","67568",340843.875535156,6533815.8492533,340873.875535156,6533785.8492533,"269","209",0.593465515573819
"67569","67569",340843.875535156,6533785.8492533,340873.875535156,6533755.8492533,"270","209",0.677359185864528
"67570","67570",340843.875535156,6533755.8492533,340873.875535156,6533725.8492533,"271","209",0.858620446241564
"67571","67571",340843.875535156,6533725.8492533,340873.875535156,6533695.8492533,"272","209",0.619260274445017
"67572","67572",340843.875535156,6533695.8492533,340873.875535156,6533665.8492533,"273","209",0.732099005762074
"67573","67573",340843.875535156,6533665.8492533,340873.875535156,6533635.8492533,"274","209",0.759181218329403
"67574","67574",340843.875535156,6533635.8492533,340873.875535156,6533605.8492533,"275","209",0.795904751370351
"67575","67575",340843.875535156,6533605.8492533,340873.875535156,6533575.8492533,"276","209",0.715551264708241
"67576","67576",340843.875535156,6533575.8492533,340873.875535156,6533545.8492533,"277","209",0.614251098939114
"67577","67577",340843.875535156,6533545.8492533,340873.875535156,6533515.8492533,"278","209",0.645651480853558
"67578","67578",340843.875535156,6533515.8492533,340873.875535156,6533485.8492533,"279","209",0.859711008585162
"67579","67579",340843.875535156,6533485.8492533,340873.875535156,6533455.8492533,"280","209",0.433778729407031
"67580","67580",340843.875535156,6533455.8492533,340873.875535156,6533425.8492533,"281","209",0.305065562071339
"67883","67883",340873.875535156,6534025.8492533,340903.875535156,6533995.8492533,"262","210",0.566783370093186
"67884","67884",340873.875535156,6533995.8492533,340903.875535156,6533965.8492533,"263","210",0.849834533234437
"67885","67885",340873.875535156,6533965.8492533,340903.875535156,6533935.8492533,"264","210",1.28733191741837
"67886","67886",340873.875535156,6533935.8492533,340903.875535156,6533905.8492533,"265","210",1.07663893250955
"67887","67887",340873.875535156,6533905.8492533,340903.875535156,6533875.8492533,"266","210",1.30479307623373
"67888","67888",340873.875535156,6533875.8492533,340903.875535156,6533845.8492533,"267","210",1.35955793683728
"67889","67889",340873.875535156,6533845.8492533,340903.875535156,6533815.8492533,"268","210",0.933487610734171
"67890","67890",340873.875535156,6533815.8492533,340903.875535156,6533785.8492533,"269","210",0.802516991313961
"67891","67891",340873.875535156,6533785.8492533,340903.875535156,6533755.8492533,"270","210",0.931860898608963
"67892","67892",340873.875535156,6533755.8492533,340903.875535156,6533725.8492533,"271","210",0.869434691104624
"67893","67893",340873.875535156,6533725.8492533,340903.875535156,6533695.8492533,"272","210",0.706873943838808
"67894","67894",340873.875535156,6533695.8492533,340903.875535156,6533665.8492533,"273","210",0.868710984438658
"67895","67895",340873.875535156,6533665.8492533,340903.875535156,6533635.8492533,"274","210",0.988827960424953
"67896","67896",340873.875535156,6533635.8492533,340903.875535156,6533605.8492533,"275","210",0.781479188866085
"67897","67897",340873.875535156,6533605.8492533,340903.875535156,6533575.8492533,"276","210",0.706504479431444
"67898","67898",340873.875535156,6533575.8492533,340903.875535156,6533545.8492533,"277","210",0.722636818190416
"67899","67899",340873.875535156,6533545.8492533,340903.875535156,6533515.8492533,"278","210",0.800552596333954
"67900","67900",340873.875535156,6533515.8492533,340903.875535156,6533485.8492533,"279","210",0.828104487260183
"67901","67901",340873.875535156,6533485.8492533,340903.875535156,6533455.8492533,"280","210",0.359494519664182
"67902","67902",340873.875535156,6533455.8492533,340903.875535156,6533425.8492533,"281","210",0.96397687097017
"67903","67903",340873.875535156,6533425.8492533,340903.875535156,6533395.8492533,"282","210",3.33869415241251
"68205","68205",340903.875535156,6534025.8492533,340933.875535156,6533995.8492533,"262","211",1.08874459925351
"68206","68206",340903.875535156,6533995.8492533,340933.875535156,6533965.8492533,"263","211",1.42622018921706
"68207","68207",340903.875535156,6533965.8492533,340933.875535156,6533935.8492533,"264","211",2.7467777810163
"68208","68208",340903.875535156,6533935.8492533,340933.875535156,6533905.8492533,"265","211",2.93675379176935
"68209","68209",340903.875535156,6533905.8492533,340933.875535156,6533875.8492533,"266","211",0.948898097574711
"68210","68210",340903.875535156,6533875.8492533,340933.875535156,6533845.8492533,"267","211",1.16507567738493
"68211","68211",340903.875535156,6533845.8492533,340933.875535156,6533815.8492533,"268","211",1.21275889019171
"68212","68212",340903.875535156,6533815.8492533,340933.875535156,6533785.8492533,"269","211",0.85535716139608
"68213","68213",340903.875535156,6533785.8492533,340933.875535156,6533755.8492533,"270","211",0.962473812169499
"68214","68214",340903.875535156,6533755.8492533,340933.875535156,6533725.8492533,"271","211",0.957931840734349
"68215","68215",340903.875535156,6533725.8492533,340933.875535156,6533695.8492533,"272","211",0.849599007318417
"68216","68216",340903.875535156,6533695.8492533,340933.875535156,6533665.8492533,"273","211",0.760387026733822
"68217","68217",340903.875535156,6533665.8492533,340933.875535156,6533635.8492533,"274","211",0.781154132998652
"68218","68218",340903.875535156,6533635.8492533,340933.875535156,6533605.8492533,"275","211",0.723401576164696
"68219","68219",340903.875535156,6533605.8492533,340933.875535156,6533575.8492533,"276","211",0.881029292676184
"68220","68220",340903.875535156,6533575.8492533,340933.875535156,6533545.8492533,"277","211",0.567172849550843
"68221","68221",340903.875535156,6533545.8492533,340933.875535156,6533515.8492533,"278","211",0.53142049357295
"68222","68222",340903.875535156,6533515.8492533,340933.875535156,6533485.8492533,"279","211",0.546812048595813
"68223","68223",340903.875535156,6533485.8492533,340933.875535156,6533455.8492533,"280","211",0.630290058743623
"68224","68224",340903.875535156,6533455.8492533,340933.875535156,6533425.8492533,"281","211",1.22071014347176
"68225","68225",340903.875535156,6533425.8492533,340933.875535156,6533395.8492533,"282","211",0.942566575680374
"68226","68226",340903.875535156,6533395.8492533,340933.875535156,6533365.8492533,"283","211",0.593957766919917
"68527","68527",340933.875535156,6534025.8492533,340963.875535156,6533995.8492533,"262","212",1.8104156753884
"68528","68528",340933.875535156,6533995.8492533,340963.875535156,6533965.8492533,"263","212",2.27977322796981
"68529","68529",340933.875535156,6533965.8492533,340963.875535156,6533935.8492533,"264","212",1.17191324830055
"68530","68530",340933.875535156,6533935.8492533,340963.875535156,6533905.8492533,"265","212",1.52293447929952
"68531","68531",340933.875535156,6533905.8492533,340963.875535156,6533875.8492533,"266","212",1.62883893913693
"68532","68532",340933.875535156,6533875.8492533,340963.875535156,6533845.8492533,"267","212",1.70044228904777
"68533","68533",340933.875535156,6533845.8492533,340963.875535156,6533815.8492533,"268","212",1.27725450573696
"68534","68534",340933.875535156,6533815.8492533,340963.875535156,6533785.8492533,"269","212",0.899742649296919
"68535","68535",340933.875535156,6533785.8492533,340963.875535156,6533755.8492533,"270","212",0.70054795106252
"68536","68536",340933.875535156,6533755.8492533,340963.875535156,6533725.8492533,"271","212",0.855527137551043
"68537","68537",340933.875535156,6533725.8492533,340963.875535156,6533695.8492533,"272","212",0.878641312337584
"68538","68538",340933.875535156,6533695.8492533,340963.875535156,6533665.8492533,"273","212",0.776749904188845
"68539","68539",340933.875535156,6533665.8492533,340963.875535156,6533635.8492533,"274","212",0.58608352277014
"68540","68540",340933.875535156,6533635.8492533,340963.875535156,6533605.8492533,"275","212",0.61672485517131
"68541","68541",340933.875535156,6533605.8492533,340963.875535156,6533575.8492533,"276","212",0.703314962403642
"68542","68542",340933.875535156,6533575.8492533,340963.875535156,6533545.8492533,"277","212",0.613664310822884
"68543","68543",340933.875535156,6533545.8492533,340963.875535156,6533515.8492533,"278","212",1.54474934836229
"68544","68544",340933.875535156,6533515.8492533,340963.875535156,6533485.8492533,"279","212",2.83961604389879
"68545","68545",340933.875535156,6533485.8492533,340963.875535156,6533455.8492533,"280","212",0.934341115256151
"68546","68546",340933.875535156,6533455.8492533,340963.875535156,6533425.8492533,"281","212",1.64546728533175
"68547","68547",340933.875535156,6533425.8492533,340963.875535156,6533395.8492533,"282","212",0.716501158467597
"68548","68548",340933.875535156,6533395.8492533,340963.875535156,6533365.8492533,"283","212",1.62754974110259
"68549","68549",340933.875535156,6533365.8492533,340963.875535156,6533335.8492533,"284","212",2.12394827108899
"68550","68550",340933.875535156,6533335.8492533,340963.875535156,6533305.8492533,"285","212",0.591742306005056
"68551","68551",340933.875535156,6533305.8492533,340963.875535156,6533275.8492533,"286","212",0.277849640989247
"68849","68849",340963.875535156,6534025.8492533,340993.875535156,6533995.8492533,"262","213",1.46525427763676
"68850","68850",340963.875535156,6533995.8492533,340993.875535156,6533965.8492533,"263","213",1.05033624168899
"68851","68851",340963.875535156,6533965.8492533,340993.875535156,6533935.8492533,"264","213",0.780060606648525
"68852","68852",340963.875535156,6533935.8492533,340993.875535156,6533905.8492533,"265","213",1.0218559474912
"68853","68853",340963.875535156,6533905.8492533,340993.875535156,6533875.8492533,"266","213",1.13112352508638
"68854","68854",340963.875535156,6533875.8492533,340993.875535156,6533845.8492533,"267","213",1.13829864945677
"68855","68855",340963.875535156,6533845.8492533,340993.875535156,6533815.8492533,"268","213",1.14611575128304
"68856","68856",340963.875535156,6533815.8492533,340993.875535156,6533785.8492533,"269","213",1.01304553656114
"68857","68857",340963.875535156,6533785.8492533,340993.875535156,6533755.8492533,"270","213",0.954207684546709
"68858","68858",340963.875535156,6533755.8492533,340993.875535156,6533725.8492533,"271","213",0.599996708043747
"68859","68859",340963.875535156,6533725.8492533,340993.875535156,6533695.8492533,"272","213",0.837466317564249
"68860","68860",340963.875535156,6533695.8492533,340993.875535156,6533665.8492533,"273","213",0.610263950634334
"68861","68861",340963.875535156,6533665.8492533,340993.875535156,6533635.8492533,"274","213",0.639938620130221
"68862","68862",340963.875535156,6533635.8492533,340993.875535156,6533605.8492533,"275","213",0.716949135363102
"68863","68863",340963.875535156,6533605.8492533,340993.875535156,6533575.8492533,"276","213",0.679618245595031
"68864","68864",340963.875535156,6533575.8492533,340993.875535156,6533545.8492533,"277","213",0.872330862821804
"68865","68865",340963.875535156,6533545.8492533,340993.875535156,6533515.8492533,"278","213",0.953684189046423
"68866","68866",340963.875535156,6533515.8492533,340993.875535156,6533485.8492533,"279","213",1.57501072224643
"68867","68867",340963.875535156,6533485.8492533,340993.875535156,6533455.8492533,"280","213",1.49373797029257
"68868","68868",340963.875535156,6533455.8492533,340993.875535156,6533425.8492533,"281","213",0.835610265433788
"68869","68869",340963.875535156,6533425.8492533,340993.875535156,6533395.8492533,"282","213",1.35074945924183
"68870","68870",340963.875535156,6533395.8492533,340993.875535156,6533365.8492533,"283","213",2.93725349300438
"68871","68871",340963.875535156,6533365.8492533,340993.875535156,6533335.8492533,"284","213",1.37877378621035
"68872","68872",340963.875535156,6533335.8492533,340993.875535156,6533305.8492533,"285","213",0.598420494885908
"68873","68873",340963.875535156,6533305.8492533,340993.875535156,6533275.8492533,"286","213",0.408600040529959
"68874","68874",340963.875535156,6533275.8492533,340993.875535156,6533245.8492533,"287","213",0.589135213540151
"69171","69171",340993.875535156,6534025.8492533,341023.875535156,6533995.8492533,"262","214",2.2043391863505
"69172","69172",340993.875535156,6533995.8492533,341023.875535156,6533965.8492533,"263","214",0.685067210691834
"69173","69173",340993.875535156,6533965.8492533,341023.875535156,6533935.8492533,"264","214",0.974792970750067
"69174","69174",340993.875535156,6533935.8492533,341023.875535156,6533905.8492533,"265","214",1.44826337430212
"69175","69175",340993.875535156,6533905.8492533,341023.875535156,6533875.8492533,"266","214",1.34406500370966
"69176","69176",340993.875535156,6533875.8492533,341023.875535156,6533845.8492533,"267","214",0.784297319377462
"69177","69177",340993.875535156,6533845.8492533,341023.875535156,6533815.8492533,"268","214",0.739123076639242
"69178","69178",340993.875535156,6533815.8492533,341023.875535156,6533785.8492533,"269","214",0.709558161447446
"69179","69179",340993.875535156,6533785.8492533,341023.875535156,6533755.8492533,"270","214",0.71503552099069
"69180","69180",340993.875535156,6533755.8492533,341023.875535156,6533725.8492533,"271","214",0.727261250399881
"69181","69181",340993.875535156,6533725.8492533,341023.875535156,6533695.8492533,"272","214",0.618092908014854
"69182","69182",340993.875535156,6533695.8492533,341023.875535156,6533665.8492533,"273","214",0.549158738702536
