ID,Volume (L),DBH (cm),vol_opt_mean,Volume Standard Deviation (L),dbhqsm_mean (cm),DBH Standard Deviation (cm),Number of Models,Height (m),Surface Area (m^2),PatchDiam1,PatchDiam2Min,PatchDiam2Max,Processing Time,X,Y,Z,Lat,Long,Elevation
AM1_MT_Grenfell_6.0346,4398.35547,84.8778963,4326.19,483.77,83.0,5.0,4,14.9474487,0.0,0.0,0.0,0.0,0.0,-6.268586158752441,75.77571868896484,264.9905090332031,-31.290436481038405,145.29852503561423,264.99096402712166
AM1_MT_Grenfell_6.1170,4195.98486,15.3800517,3787.33,707.05,20.0,3.0,4,14.712616,0.0,0.0,0.0,0.0,0.0,-7.713852405548096,-41.069332122802734,265.0482177734375,-31.291490286901727,145.29850985614127,265.0483551826328
AM1_MT_Grenfell_6.0096,4072.53882,78.44035029999999,3973.02,265.73,75.0,3.0,4,14.2999268,0.0,0.0,0.0,0.0,0.0,70.05792236328125,-32.144073486328125,264.0124816894531,-31.29140978946664,145.29932664468484,264.0129474075511
AM1_MT_Grenfell_6.0093,4022.3313,67.6769793,4082.58,342.77,48.0,28.999999999999996,4,12.2853088,0.0,0.0,0.0,0.0,0.0,11.90967082977295,-27.052560806274414,264.65869140625,-31.291363871986892,145.29871594976004,264.6587601136416
AM1_MT_Grenfell_6.0425,3824.32642,27.7944058,4014.63,286.9,20.0,10.0,4,15.2696533,0.0,0.0,0.0,0.0,0.0,49.817970275878906,34.93662643432617,264.64703369140625,-31.290804800901725,145.29911407368698,264.6473241299391
AM1_MT_Grenfell_6.1070,3121.60107,51.678281999999996,3075.58,67.1,51.0,2.0,4,14.9553528,0.0,0.0,0.0,0.0,0.0,7.776963233947754,-42.435054779052734,264.7422790527344,-31.29150260414171,145.29867254665137,264.74242551624775
AM1_MT_Grenfell_6.0728,2761.14697,50.7727683,2780.94,41.11,51.0,1.0,4,15.2293701,0.0,0.0,0.0,0.0,0.0,-2.809049129486084,13.451289176940918,265.0663757324219,-31.29099857462988,145.29856136842233,265.06639059167355
AM1_MT_Grenfell_6.0013,2564.19019,53.9309323,2558.15,33.5,54.0,0.0,4,12.9556885,0.0,0.0,0.0,0.0,0.0,-50.886966705322266,20.952301025390625,265.5534362792969,-31.290930923171704,145.29805643871077,265.5536736352369
AM1_MT_Grenfell_6.1105,2427.06836,46.220082,2390.26,169.97,45.0,2.0,4,11.2313843,0.0,0.0,0.0,0.0,0.0,-38.89598083496094,-37.16558837890625,265.2392578125,-31.291455079062054,145.298182369616,265.23948501423
AM1_MT_Grenfell_6.0133,2083.09033,13.5266796,2209.49,216.92,32.0,25.0,4,15.1867676,0.0,0.0,0.0,0.0,0.0,38.60601806640625,-50.40543746948242,264.31475830078125,-31.291574487096668,145.2989963256186,264.3150749951601
AM1_MT_Grenfell_6.1168,2027.27551,31.257426700000003,2117.55,278.11,37.0,10.0,4,10.6521301,0.0,0.0,0.0,0.0,0.0,-32.53398513793945,3.7984626293182373,265.25189208984375,-31.29108563139807,145.29824918704472,265.251976124011
AM1_MT_Grenfell_6.0588,1961.57581,37.834239,1895.42,215.29,36.0,2.0,4,14.0949707,0.0,0.0,0.0,0.0,0.0,30.612428665161133,47.742950439453125,264.4989929199219,-31.290689303460844,145.29891237077481,264.4992457125336
AM1_MT_Grenfell_6.1134,1919.98682,35.4774147,1911.38,31.18,35.0,0.0,4,13.3157349,0.0,0.0,0.0,0.0,0.0,-10.2420654296875,39.200069427490234,265.1371765136719,-31.290766350670488,145.29848330470054,265.13730567134917
AM1_MT_Grenfell_6.0221,1749.9519,40.5201942,1749.78,10.5,41.0,1.0,4,15.555481,0.0,0.0,0.0,0.0,0.0,41.118690490722656,0.08219745755195618,264.50836181640625,-31.29111914749543,145.29902271260715,264.5084942346439
AM1_MT_Grenfell_6.1171,1716.22351,32.9604626,1740.62,35.47,35.0,3.0,4,12.5455322,0.0,0.0,0.0,0.0,0.0,-4.002908706665039,-18.629444122314453,264.90423583984375,-31.291287905361017,145.29854882998615,264.90426441002637
AM1_MT_Grenfell_6.0782,1684.38477,43.95518,1691.7,31.41,44.0,1.0,4,13.7010193,0.0,0.0,0.0,0.0,0.0,-18.9891300201416,-62.15010070800781,264.82000732421875,-31.291680410681312,145.2983914384377,264.8203395707533
AM1_MT_Grenfell_6.1159,1634.34534,29.2283744,1625.26,20.12,28.999999999999996,0.0,4,13.2566833,0.0,0.0,0.0,0.0,0.0,61.49734878540039,-1.0830079317092896,264.22393798828125,-31.291129655390193,145.29923673638368,264.22423427645117
AM1_MT_Grenfell_6.0618,1530.81738,40.1763707,1522.74,12.64,40.0,0.0,4,14.8816833,0.0,0.0,0.0,0.0,0.0,-6.474018096923828,-8.521925926208496,264.93878173828125,-31.291196747344344,145.29852287756688,264.9387907376513
AM1_MT_Grenfell_6.0179,1502.59436,12.7403453,1489.44,35.51,30.0,14.000000000000002,4,13.8668518,0.0,0.0,0.0,0.0,0.0,-37.76860046386719,49.423221588134766,265.4625549316406,-31.290674149233446,145.29819421307667,265.4628588994965
AM1_MT_Grenfell_6.1164,1490.77905,55.5381119,1542.0,106.14,56.00000000000001,1.0,4,12.2084961,0.0,0.0,0.0,0.0,0.0,-57.882835388183594,-3.3682844638824463,265.69622802734375,-31.291150266095286,145.29798296445657,265.69649132248014
AM1_MT_Grenfell_6.0033,1329.30432,32.0369154,1203.21,157.44,39.0,5.0,4,12.0920105,0.0,0.0,0.0,0.0,0.0,77.70430755615234,6.769304275512695,263.8055419921875,-31.291058835726453,145.29940694690688,263.80601848475635
AM1_MT_Grenfell_6.0234,1110.82825,49.9539137,1128.51,52.93,52.0,2.0,4,12.7079163,0.0,0.0,0.0,0.0,0.0,-0.010950066149234772,-76.94515228271484,264.5547790527344,-31.291813844935934,145.29859075497978,264.5552450250834
AM1_MT_Grenfell_6.1082,824.963196,31.7961693,816.66,17.0,32.0,0.0,4,14.478302,0.0,0.0,0.0,0.0,0.0,15.640987396240234,-58.61098098754883,264.5957946777344,-31.291648492026425,145.298755137925,264.59608420729637
AM1_MT_Grenfell_6.1146,814.035217,11.6063297,817.41,13.51,35.0,24.0,4,8.06594849,0.0,0.0,0.0,0.0,0.0,27.901382446289062,-49.14250183105469,264.6163635253906,-31.291563097176883,145.29888390126192,264.6166145661846
AM1_MT_Grenfell_6.0220,804.477356,35.209184900000004,801.5,7.48,35.0,0.0,4,12.3966064,0.0,0.0,0.0,0.0,0.0,4.422073841094971,-15.080117225646973,264.721435546875,-31.29125589458176,145.29863731218737,264.7214549779892
AM1_MT_Grenfell_6.1167,709.807251,21.9354898,717.24,19.08,18.0,3.0,4,9.28955078,0.0,0.0,0.0,0.0,0.0,51.97296142578125,-3.8569326400756836,264.4949645996094,-31.29115467341574,145.29913670809833,264.4951773257926
AM1_MT_Grenfell_6.1138,634.210571,30.5468947,630.69,14.05,30.0,0.0,4,10.8038635,0.0,0.0,0.0,0.0,0.0,50.587398529052734,8.703432083129883,264.4179992675781,-31.291041393650893,145.299122155806,264.4182056542486
AM1_MT_Grenfell_6.0368,618.512146,20.8226413,613.8,33.8,23.0,3.0,4,7.7074585,0.0,0.0,0.0,0.0,0.0,18.415494918823242,42.822998046875,264.7743835449219,-31.290733675963228,145.2987842750463,264.7745544333011
AM1_MT_Grenfell_6.0816,615.453979,35.7383728,615.96,17.33,35.0,1.0,4,9.72268677,0.0,0.0,0.0,0.0,0.0,-6.515610218048096,-71.55792999267578,264.6655578613281,-31.291765258456977,145.29852244033822,264.66596419457346
AM1_MT_Grenfell_6.0166,578.410156,33.637455100000004,562.31,47.89,31.0,4.0,4,8.35864258,0.0,0.0,0.0,0.0,0.0,-19.348337173461914,-78.55320739746094,265.14404296875,-31.291828347487375,145.2983876655915,265.14455793984234
AM1_MT_Grenfell_6.0410,564.585144,21.0270673,557.51,14.43,23.0,9.0,4,11.7709351,0.0,0.0,0.0,0.0,0.0,26.39126205444336,60.89177703857422,264.550537109375,-31.290570716496074,145.29886803848362,264.5508834775537
AM1_MT_Grenfell_6.0537,547.900696,27.8379977,545.52,9.78,28.000000000000004,0.0,4,10.0597839,0.0,0.0,0.0,0.0,0.0,38.349117279052734,4.665147304534912,264.6183776855469,-31.291077814733942,145.29899362541437,264.6184945786372
AM1_MT_Grenfell_6.1152,505.675415,28.1772733,500.77,12.58,27.0,2.0,4,9.26907349,0.0,0.0,0.0,0.0,0.0,-11.34128475189209,55.07566833496094,265.0263977050781,-31.290623171290587,145.29847176054338,265.0266465153545
AM1_MT_Grenfell_6.1157,499.475433,23.2285693,481.14,37.6,23.0,1.0,4,9.71289062,0.0,0.0,0.0,0.0,0.0,-2.4660770893096924,-17.0968017578125,265.0605773925781,-31.29127408271809,145.29856497035237,265.0606008730829
AM1_MT_Grenfell_6.1166,491.717377,28.0068547,497.46,7.56,28.000000000000004,0.0,4,8.8145752,0.0,0.0,0.0,0.0,0.0,28.75810432434082,36.76847457885742,264.6417236328125,-31.290788280480005,145.29889289642017,264.6418948061764
AM1_MT_Grenfell_6.0668,469.494568,14.067892700000002,463.73,12.02,12.0,2.0,4,6.41726685,0.0,0.0,0.0,0.0,0.0,16.21891212463379,-18.730588912963867,264.7220458984375,-31.29128881746764,145.29876120687294,264.72209411207587
AM1_MT_Grenfell_6.0392,455.662415,15.085741899999999,453.25,23.15,14.000000000000002,3.0,4,7.18655396,0.0,0.0,0.0,0.0,0.0,1.6618058681488037,17.987340927124023,265.04058837890625,-31.29095766474365,145.29860832280735,265.0406140591949
AM1_MT_Grenfell_6.0390,429.709595,6.0870125900000005,400.78,175.07,34.0,24.0,4,2.81018066,0.0,0.0,0.0,0.0,0.0,6.633103847503662,-23.790987014770508,264.76251220703125,-31.291334456439756,145.29866053327476,264.7625602008775
AM1_MT_Grenfell_6.0419,418.978729,11.7480963,421.96,13.41,13.0,1.0,4,7.75152588,0.0,0.0,0.0,0.0,0.0,17.952268600463867,17.334087371826172,264.764892578125,-31.29096355618366,145.298779410562,264.7649414688349
AM1_MT_Grenfell_6.0176,416.962494,19.6874052,414.54,8.62,20.0,2.0,4,8.5211792,0.0,0.0,0.0,0.0,0.0,-33.11812973022461,39.69713592529297,265.4981689453125,-31.29076186730577,145.29824305336243,265.4983788738027
AM1_MT_Grenfell_6.0742,401.205597,31.3382357,387.58,77.93,32.0,0.0,4,6.51858521,0.0,0.0,0.0,0.0,0.0,-52.11524200439453,21.68299102783203,265.6856994628906,-31.290924333151693,145.29804353901844,265.68594917841256
AM1_MT_Grenfell_6.0445,394.021973,15.5769527,392.99,8.54,15.0,1.0,4,7.14779663,0.0,0.0,0.0,0.0,0.0,-5.291141510009766,18.556190490722656,265.0397644042969,-31.290952534374213,145.29853530069698,265.0397936971858
AM1_MT_Grenfell_6.0200,358.536499,14.712815,357.82,10.51,14.000000000000002,1.0,4,6.64764404,0.0,0.0,0.0,0.0,0.0,10.843116760253906,-7.160433292388916,264.7876281738281,-31.291184468240484,145.2987047481959,264.78764141816646
AM1_MT_Grenfell_6.0231,340.37735,29.4538945,272.03,94.33,25.0,9.0,4,5.46844482,0.0,0.0,0.0,0.0,0.0,47.224327087402344,28.066490173339844,264.4285888671875,-31.29086676160995,145.2990868347868,264.4288255274296
AM1_MT_Grenfell_6.0568,337.638916,14.8280114,338.81,4.64,14.000000000000002,2.0,4,6.98742676,0.0,0.0,0.0,0.0,0.0,-30.885305404663086,-30.554771423339844,265.28887939453125,-31.291395457459462,145.29826650097903,265.2890275809914
AM1_MT_Grenfell_6.0012,329.351685,13.676863899999999,328.68,3.85,14.000000000000002,0.0,4,7.10299683,0.0,0.0,0.0,0.0,0.0,-11.382617950439453,-0.6311802268028259,265.0915832519531,-31.29112558199891,145.29847132581742,265.09159343037754
AM1_MT_Grenfell_6.0189,319.88028,14.7191256,324.07,8.37,16.0,1.0,4,7.9289856,0.0,0.0,0.0,0.0,0.0,-23.49174690246582,36.888282775878906,265.30364990234375,-31.290787200102724,145.2983441524742,265.3038002215326
AM1_MT_Grenfell_6.0117,303.781738,15.704216100000002,291.83,191.46,16.0,14.000000000000002,4,4.70788574,0.0,0.0,0.0,0.0,0.0,-61.10454177856445,-12.832544326782227,265.5386047363281,-31.291235622490106,145.2979491283895,265.53891012165695
AM1_MT_Grenfell_6.0276,299.691162,10.8748414,304.43,13.18,11.0,0.0,4,4.68899536,0.0,0.0,0.0,0.0,0.0,-20.674650192260742,-25.163959503173828,265.1061706542969,-31.291346838870698,145.29837373719562,265.10625396855175
AM1_MT_Grenfell_6.0436,298.147583,8.46304297,296.42,78.94,9.0,1.0,4,4.85592651,0.0,0.0,0.0,0.0,0.0,-15.454205513000488,-13.35375690460205,265.1170349121094,-31.291240324726566,145.29842856441,265.11706765182316
AM1_MT_Grenfell_6.0281,289.676666,23.014631899999998,286.42,6.29,23.0,0.0,4,8.71563721,0.0,0.0,0.0,0.0,0.0,-18.30925941467285,-25.83867073059082,265.20123291015625,-31.291352924013488,145.29839857939075,265.20131171122193
AM1_MT_Grenfell_6.0063,284.736938,14.708352099999999,283.69,4.28,15.0,1.0,4,8.03573608,0.0,0.0,0.0,0.0,0.0,-33.21092224121094,56.47468566894531,265.47552490234375,-31.290610553405493,145.29824207938327,265.4758623037487
AM1_MT_Grenfell_6.0314,284.730164,10.654416699999999,281.52,8.64,13.0,3.0,4,6.08816528,0.0,0.0,0.0,0.0,0.0,-52.671260833740234,-0.5706285238265991,265.6186828613281,-31.291125034757467,145.29803769835283,265.6189001640305
AM1_MT_Grenfell_6.0701,275.286621,24.2055893,265.19,13.49,23.0,2.0,4,6.94564819,0.0,0.0,0.0,0.0,0.0,44.782623291015625,44.31513595581055,264.5453186035156,-31.290720217891465,145.29906119050585,264.5456302314997
AM1_MT_Grenfell_6.0401,266.34375,12.329968099999999,269.61,6.41,14.000000000000002,2.0,4,7.11425781,0.0,0.0,0.0,0.0,0.0,21.841007232666016,8.599017143249512,264.7697448730469,-31.291042336249912,145.29882025155405,264.76978805381805
AM1_MT_Grenfell_6.0629,264.30719,20.9276915,263.64,5.31,21.0,0.0,4,7.5697937,0.0,0.0,0.0,0.0,0.0,-18.54490089416504,-26.763713836669922,265.0186462402344,-31.291361266824207,145.29839610457435,265.0187295516953
AM1_MT_Grenfell_6.0246,262.766388,8.86228085,263.82,4.42,10.0,1.0,4,5.95159912,0.0,0.0,0.0,0.0,0.0,30.55119514465332,-35.6223258972168,264.5238952636719,-31.29144116092368,145.29891173022756,264.52406823728234
AM1_MT_Grenfell_6.0107,255.844955,12.9667163,252.88,4.27,13.0,0.0,4,5.6723938,0.0,0.0,0.0,0.0,0.0,48.465267181396484,-35.05957794189453,264.296630859375,-31.291436084998068,145.29909987060128,264.29691156279296
AM1_MT_Grenfell_6.0071,252.625259,11.9058922,236.26,27.39,11.0,1.0,4,6.68191528,0.0,0.0,0.0,0.0,0.0,22.216835021972656,-33.66143035888672,264.58441162109375,-31.291423476122297,145.29882419956888,264.58453945815563
AM1_MT_Grenfell_6.0288,239.741882,24.4219378,240.53,14.13,24.0,0.0,4,8.01785278,0.0,0.0,0.0,0.0,0.0,-57.438045501708984,-38.266883850097656,265.4759826660156,-31.29146501067994,145.29798763376849,265.4763563014567
AM1_MT_Grenfell_6.0168,239.20665,13.7873784,235.41,9.41,19.0,4.0,4,7.13546753,0.0,0.0,0.0,0.0,0.0,-9.714439392089844,71.5845718383789,265.05877685546875,-31.290474280273738,145.29848884630272,265.059187553823
AM1_MT_Grenfell_6.0155,227.245224,16.1163837,227.88,3.12,16.0,0.0,4,6.83157349,0.0,0.0,0.0,0.0,0.0,-0.18223462998867035,-43.57288360595703,264.7915344238281,-31.2915128660511,145.29858895608336,264.7916838536039
AM1_MT_Grenfell_6.0375,205.018097,11.371277300000001,210.0,6.03,11.0,0.0,4,5.92431641,0.0,0.0,0.0,0.0,0.0,29.131458282470703,-29.22957992553711,264.5412902832031,-31.291383505857635,145.29889681942518,264.5414239903912
AM1_MT_Grenfell_6.0197,197.114746,15.7654285,246.88,64.25,18.0,2.0,4,7.4992981,0.0,0.0,0.0,0.0,0.0,-28.94314193725586,64.98876953125,265.4736328125,-31.290533766428968,145.29828690107826,265.47403083276004
