ID,Volume (L),DBH (cm),vol_opt_mean,Volume Standard Deviation (L),dbhqsm_mean (cm),DBH Standard Deviation (cm),Number of Models,Height (m),Surface Area (m^2),PatchDiam1,PatchDiam2Min,PatchDiam2Max,Processing Time,X,Y,Z,Lat,Long,Elevation
AM1_MT_Grenfell_4.1202,6284.06201,64.1036212,6902.97,950.37,28.000000000000004,25.0,4,16.7023468,0.0,0.0,0.0,0.0,0.0,12.505034446716309,30.950952529907227,243.75869750976562,-31.325723881898416,145.30466159194683,243.75878515373915
AM1_MT_Grenfell_4.1685,3643.12842,83.24320320000001,3687.21,184.28,75.0,5.0,4,13.9048462,0.0,0.0,0.0,0.0,0.0,11.168641090393066,-9.313069343566895,243.0797576904297,-31.326087015602692,145.30464755197016,243.07977428473532
AM1_MT_Grenfell_4.0827,2940.74097,62.2998059,2831.54,308.6,62.0,1.0,4,15.4211426,0.0,0.0,0.0,0.0,0.0,22.668302536010742,-14.311956405639648,242.60833740234375,-31.32613209947571,145.3047683705246,242.60839376877993
AM1_MT_Grenfell_4.1708,2841.88281,64.1952991,2852.27,191.43,66.0,2.0,4,12.9252472,0.0,0.0,0.0,0.0,0.0,-5.602715969085693,10.265246391296387,243.20681762695312,-31.325910442460977,145.30447134785757,243.20682837907225
AM1_MT_Grenfell_4.0378,2292.29761,24.4783923,2236.33,116.04,41.0,21.0,4,12.375473,0.0,0.0,0.0,0.0,0.0,50.551883697509766,46.71274948120117,243.21556091308594,-31.325581728127048,145.30506131967533,243.21593279577792
AM1_MT_Grenfell_4.1707,2281.10596,46.9055504,2276.32,12.75,47.0,1.0,4,14.3480072,0.0,0.0,0.0,0.0,0.0,19.424236297607422,-20.459218978881836,242.30828857421875,-31.32618754056225,145.3047342876344,242.30835106875747
AM1_MT_Grenfell_4.0043,2255.30859,45.457878699999995,2195.03,220.88,43.0,6.0,4,13.7160187,0.0,0.0,0.0,0.0,0.0,-47.452857971191406,29.631067276000977,243.53939819335938,-31.32573578478692,145.30403166119586,243.53964365180582
AM1_MT_Grenfell_4.0979,1902.34888,52.57129069999999,1976.45,193.37,52.0,0.0,4,9.73431396,0.0,0.0,0.0,0.0,0.0,41.90676498413086,-11.58054256439209,242.62130737304688,-31.326107464827277,145.30497049479254,242.62145547010005
AM1_MT_Grenfell_4.0525,1720.67444,52.447772,1705.69,40.64,52.0,0.0,4,9.66711426,0.0,0.0,0.0,0.0,0.0,-21.093915939331055,-29.213106155395508,241.89913940429688,-31.326266490235188,145.3043085927236,241.89924141950905
AM1_MT_Grenfell_4.0126,1598.9613,48.3889371,1549.3,79.67,49.0,1.0,4,13.2355499,0.0,0.0,0.0,0.0,0.0,-57.52665710449219,-29.771297454833984,242.9943389892578,-31.32627152318159,145.30392582017774,242.9946679295972
AM1_MT_Grenfell_4.0205,1508.86646,47.758612,1522.16,44.59,47.0,1.0,4,13.6831512,0.0,0.0,0.0,0.0,0.0,32.628414154052734,-53.4056282043457,241.30783081054688,-31.326484677892502,145.30487301544352,241.3081386666745
AM1_MT_Grenfell_4.0314,1497.18591,39.8815364,1515.32,35.25,41.0,2.0,4,13.596817,0.0,0.0,0.0,0.0,0.0,30.680992126464844,-20.850799560546875,242.61700439453125,-31.326191071903303,145.3048525541648,242.61711233481765
AM1_MT_Grenfell_4.0471,1421.79504,43.2966173,1443.33,39.58,45.0,1.0,4,10.3820343,0.0,0.0,0.0,0.0,0.0,-52.54941940307617,-4.338283061981201,241.96661376953125,-31.326042147805417,145.3039781136794,241.96683152392507
AM1_MT_Grenfell_4.0268,1345.32483,37.6260847,1365.47,41.38,37.0,0.0,4,11.4021606,0.0,0.0,0.0,0.0,0.0,51.83287048339844,-17.419727325439453,242.49496459960938,-31.32616012695305,145.30507478137326,242.4951988980174
AM1_MT_Grenfell_4.0377,1273.68054,44.410738300000006,1265.69,21.46,45.0,0.0,4,12.9804993,0.0,0.0,0.0,0.0,0.0,2.3061389923095703,10.871463775634766,243.23423767089844,-31.32590497511094,145.30455444017917,243.23424739018083
AM1_MT_Grenfell_4.0095,1255.76013,45.9526271,1270.97,34.1,47.0,3.0,4,12.5227356,0.0,0.0,0.0,0.0,0.0,26.633989334106445,-61.024593353271484,242.70181274414062,-31.3265533919659,145.30481003632283,242.7021613959223
AM1_MT_Grenfell_4.0479,1210.12817,28.796487999999997,1213.37,50.89,42.0,10.0,4,11.4154968,0.0,0.0,0.0,0.0,0.0,-4.082622051239014,11.274600982666016,243.20169067382812,-31.32590133928618,145.30448731833218,243.20170198380947
AM1_MT_Grenfell_4.0084,1209.93896,43.338576,1147.26,121.91,44.0,1.0,4,11.6485291,0.0,0.0,0.0,0.0,0.0,3.185474395751953,79.32653045654297,243.73239135742188,-31.325287591642716,145.30456367846577,243.73288741428405
AM1_MT_Grenfell_4.0323,1180.70032,37.3914719,1218.25,48.35,37.0,0.0,4,12.6409912,0.0,0.0,0.0,0.0,0.0,-15.94851016998291,24.58125877380371,243.41598510742188,-31.325781328922208,145.30436265270174,243.4160525854677
AM1_MT_Grenfell_4.0211,1175.38135,25.305351599999998,1113.89,154.82,19.0,9.0,4,8.27928162,0.0,0.0,0.0,0.0,0.0,51.94987869262695,-18.107574462890625,242.45091247558594,-31.326166330514614,145.30507601073245,242.45114964805543
AM1_MT_Grenfell_4.0289,1092.7041,54.70652580000001,1050.18,109.38,32.0,21.0,4,7.77090454,0.0,0.0,0.0,0.0,0.0,-70.33407592773438,6.709127426147461,242.186767578125,-31.325942512312523,145.30379126432874,242.18715855572373
AM1_MT_Grenfell_4.0416,999.213684,10.7442141,981.73,99.02,24.0,22.0,4,7.59393311,0.0,0.0,0.0,0.0,0.0,-19.76908302307129,-31.350872039794922,241.83157348632812,-31.326285770376625,145.304322511746,241.83168145176023
AM1_MT_Grenfell_4.0151,982.800903,39.8103565,971.39,55.48,41.0,1.0,4,10.7576599,0.0,0.0,0.0,0.0,0.0,-29.578371047973633,41.92657470703125,243.69732666015625,-31.32562489449894,145.30421945484895,243.69753353018314
AM1_MT_Grenfell_4.0051,968.578247,44.6542829,921.06,72.47,44.0,1.0,4,11.4992981,0.0,0.0,0.0,0.0,0.0,70.02497100830078,-38.11140441894531,241.93502807617188,-31.326346740422515,145.30526591397694,241.9355264287442
AM1_MT_Grenfell_4.1550,944.913452,27.1981329,957.96,30.1,31.0,4.0,4,11.6042023,0.0,0.0,0.0,0.0,0.0,26.878395080566406,-10.221914291381836,242.63015747070312,-31.326095212055478,145.30481260276122,242.63022227585316
AM1_MT_Grenfell_4.1754,938.505005,33.7093741,927.96,86.97,33.0,1.0,4,10.9279938,0.0,0.0,0.0,0.0,0.0,-8.339426040649414,-7.454855442047119,242.92987060546875,-31.326070256743076,145.30444259517475,242.92988042719662
AM1_MT_Grenfell_4.0492,916.522461,49.4449973,979.81,125.22,50.0,1.0,4,11.5122223,0.0,0.0,0.0,0.0,0.0,49.18741989135742,-23.54791259765625,242.24795532226562,-31.326215396041416,145.30504698788164,242.24818845000118
AM1_MT_Grenfell_4.0863,914.684753,28.2098234,919.11,13.81,28.000000000000004,0.0,4,10.048172,0.0,0.0,0.0,0.0,0.0,36.00663375854492,34.11955642700195,243.23678588867188,-31.325695304336296,145.30490850478236,243.23697905056179
AM1_MT_Grenfell_4.0632,907.762451,23.2969269,896.28,21.46,27.0,4.0,4,11.0864716,0.0,0.0,0.0,0.0,0.0,-41.487483978271484,3.7060110569000244,243.23196411132812,-31.32596959825602,145.3040943336255,243.23209999594837
AM1_MT_Grenfell_4.0154,898.802856,38.8182431,904.53,17.02,39.0,0.0,4,8.9776001,0.0,0.0,0.0,0.0,0.0,16.886951446533203,-45.127986907958984,241.7895965576172,-31.326410023675763,145.30470763066234,241.78977917600423
AM1_MT_Grenfell_4.0186,897.800049,43.7841654,894.87,19.33,45.0,2.0,4,11.7560425,0.0,0.0,0.0,0.0,0.0,45.20753860473633,-49.403350830078125,240.8648223876953,-31.326448581700888,145.3050051754289,240.8651745421812
