fid,id,left,top,right,bottom,ALS_10m_1mean
"504849","504849",16175074.9785,-3675504.1298,16175084.9785,-3675514.1298,3.59146664806248
"479027","479027",16174844.9785,-3675344.1298,16174854.9785,-3675354.1298,2.41576687385296
"479026","479026",16174844.9785,-3675334.1298,16174854.9785,-3675344.1298,2.94372446125951
"479025","479025",16174844.9785,-3675324.1298,16174854.9785,-3675334.1298,2.66645173204912
"479024","479024",16174844.9785,-3675314.1298,16174854.9785,-3675324.1298,1.55740546234723
"479023","479023",16174844.9785,-3675304.1298,16174854.9785,-3675314.1298,0.956103646218983
"479022","479022",16174844.9785,-3675294.1298,16174854.9785,-3675304.1298,1.19664861378816
"479021","479021",16174844.9785,-3675284.1298,16174854.9785,-3675294.1298,1.35591776811913
"479020","479020",16174844.9785,-3675274.1298,16174854.9785,-3675284.1298,0.922052726819854
"479019","479019",16174844.9785,-3675264.1298,16174854.9785,-3675274.1298,1.40120709024911
"479018","479018",16174844.9785,-3675254.1298,16174854.9785,-3675264.1298,3.31056125582875
"479017","479017",16174844.9785,-3675244.1298,16174854.9785,-3675254.1298,4.85431949902571
"479016","479016",16174844.9785,-3675234.1298,16174854.9785,-3675244.1298,4.72458560904005
"479015","479015",16174844.9785,-3675224.1298,16174854.9785,-3675234.1298,3.3232606604025
"479014","479014",16174844.9785,-3675214.1298,16174854.9785,-3675224.1298,1.73197224414026
"479013","479013",16174844.9785,-3675204.1298,16174854.9785,-3675214.1298,0.706370507350842
"479012","479012",16174844.9785,-3675194.1298,16174854.9785,-3675204.1298,0.813671260969037
"479011","479011",16174844.9785,-3675184.1298,16174854.9785,-3675194.1298,2.10413224928107
"479010","479010",16174844.9785,-3675174.1298,16174854.9785,-3675184.1298,3.98071181006351
"479009","479009",16174844.9785,-3675164.1298,16174854.9785,-3675174.1298,5.37378501562099
"479008","479008",16174844.9785,-3675154.1298,16174854.9785,-3675164.1298,5.68109419271608
"479007","479007",16174844.9785,-3675144.1298,16174854.9785,-3675154.1298,5.06344885232127
"479006","479006",16174844.9785,-3675134.1298,16174854.9785,-3675144.1298,4.37486737703873
"479005","479005",16174844.9785,-3675124.1298,16174854.9785,-3675134.1298,4.49424258730403
"479004","479004",16174844.9785,-3675114.1298,16174854.9785,-3675124.1298,5.19407739771279
"479003","479003",16174844.9785,-3675104.1298,16174854.9785,-3675114.1298,5.91950854566908
"479002","479002",16174844.9785,-3675094.1298,16174854.9785,-3675104.1298,5.94763524540455
"479001","479001",16174844.9785,-3675084.1298,16174854.9785,-3675094.1298,5.00320199781636
"479000","479000",16174844.9785,-3675074.1298,16174854.9785,-3675084.1298,3.77383644853084
"478999","478999",16174844.9785,-3675064.1298,16174854.9785,-3675074.1298,2.98350260055671
"478998","478998",16174844.9785,-3675054.1298,16174854.9785,-3675064.1298,2.68761138669376
"478997","478997",16174844.9785,-3675044.1298,16174854.9785,-3675054.1298,2.85724075360282
"478996","478996",16174844.9785,-3675034.1298,16174854.9785,-3675044.1298,3.08092256895811
"478995","478995",16174844.9785,-3675024.1298,16174854.9785,-3675034.1298,2.82570655080112
"478994","478994",16174844.9785,-3675014.1298,16174854.9785,-3675024.1298,2.10650382941157
"478993","478993",16174844.9785,-3675004.1298,16174854.9785,-3675014.1298,1.44851022278149
"479028","479028",16174844.9785,-3675354.1298,16174854.9785,-3675364.1298,2.00342844396948
"479029","479029",16174844.9785,-3675364.1298,16174854.9785,-3675374.1298,2.08190037995359
"479030","479030",16174844.9785,-3675374.1298,16174854.9785,-3675384.1298,2.50042501449585
"479031","479031",16174844.9785,-3675384.1298,16174854.9785,-3675394.1298,3.2354041595085
"479032","479032",16174844.9785,-3675394.1298,16174854.9785,-3675404.1298,3.81756842136383
"479033","479033",16174844.9785,-3675404.1298,16174854.9785,-3675414.1298,3.47605799073758
"479034","479034",16174844.9785,-3675414.1298,16174854.9785,-3675424.1298,2.70399824778239
"479035","479035",16174844.9785,-3675424.1298,16174854.9785,-3675434.1298,2.54660325464995
"479036","479036",16174844.9785,-3675434.1298,16174854.9785,-3675444.1298,3.09881887248918
"479037","479037",16174844.9785,-3675444.1298,16174854.9785,-3675454.1298,3.70773345977068
"479038","479038",16174844.9785,-3675454.1298,16174854.9785,-3675464.1298,3.80892301540749
"479039","479039",16174844.9785,-3675464.1298,16174854.9785,-3675474.1298,3.32153042879972
"478976","478976",16174844.9785,-3674834.1298,16174854.9785,-3674844.1298,4.56385339235855
"478975","478975",16174844.9785,-3674824.1298,16174854.9785,-3674834.1298,5.00629109577324
"478974","478974",16174844.9785,-3674814.1298,16174854.9785,-3674824.1298,4.74700851836419
"478973","478973",16174844.9785,-3674804.1298,16174854.9785,-3674814.1298,4.26629114068503
"478972","478972",16174844.9785,-3674794.1298,16174854.9785,-3674804.1298,4.10569457669516
"478971","478971",16174844.9785,-3674784.1298,16174854.9785,-3674794.1298,4.2882477090433
"478970","478970",16174844.9785,-3674774.1298,16174854.9785,-3674784.1298,4.23215700680822
"478969","478969",16174844.9785,-3674764.1298,16174854.9785,-3674774.1298,3.33192923902228
"478968","478968",16174844.9785,-3674754.1298,16174854.9785,-3674764.1298,1.85990397632122
"478967","478967",16174844.9785,-3674744.1298,16174854.9785,-3674754.1298,1.24299224231482
"478966","478966",16174844.9785,-3674734.1298,16174854.9785,-3674744.1298,2.02310978955236
"478965","478965",16174844.9785,-3674724.1298,16174854.9785,-3674734.1298,3.11293309721453
"478964","478964",16174844.9785,-3674714.1298,16174854.9785,-3674724.1298,4.07202376661076
"478963","478963",16174844.9785,-3674704.1298,16174854.9785,-3674714.1298,5.20903849930599
"478962","478962",16174844.9785,-3674694.1298,16174854.9785,-3674704.1298,5.70175196220135
"478961","478961",16174844.9785,-3674684.1298,16174854.9785,-3674694.1298,4.75287296177991
"478960","478960",16174844.9785,-3674674.1298,16174854.9785,-3674684.1298,3.23910113894492
"478959","478959",16174844.9785,-3674664.1298,16174854.9785,-3674674.1298,2.30478076688175
"478958","478958",16174844.9785,-3674654.1298,16174854.9785,-3674664.1298,2.1028534548036
"478957","478957",16174844.9785,-3674644.1298,16174854.9785,-3674654.1298,2.82503196436006
"478956","478956",16174844.9785,-3674634.1298,16174854.9785,-3674644.1298,3.83179011427123
"478955","478955",16174844.9785,-3674624.1298,16174854.9785,-3674634.1298,4.2869247650278
"478954","478954",16174844.9785,-3674614.1298,16174854.9785,-3674624.1298,3.79654067055932
"478953","478953",16174844.9785,-3674604.1298,16174854.9785,-3674614.1298,3.21748423010616
"478952","478952",16174844.9785,-3674594.1298,16174854.9785,-3674604.1298,2.92177128380743
"478951","478951",16174844.9785,-3674584.1298,16174854.9785,-3674594.1298,2.98770945401027
"478950","478950",16174844.9785,-3674574.1298,16174854.9785,-3674584.1298,3.20945511650793
"478949","478949",16174844.9785,-3674564.1298,16174854.9785,-3674574.1298,3.01075278783249
"478948","478948",16174844.9785,-3674554.1298,16174854.9785,-3674564.1298,2.37591183637751
"478947","478947",16174844.9785,-3674544.1298,16174854.9785,-3674554.1298,1.98911948105043
"478946","478946",16174844.9785,-3674534.1298,16174854.9785,-3674544.1298,1.96507593504698
"478945","478945",16174844.9785,-3674524.1298,16174854.9785,-3674534.1298,1.90709689299803
"478944","478944",16174844.9785,-3674514.1298,16174854.9785,-3674524.1298,2.27383317955637
"478943","478943",16174844.9785,-3674504.1298,16174854.9785,-3674514.1298,3.10677626471206
"478942","478942",16174844.9785,-3674494.1298,16174854.9785,-3674504.1298,3.47294345130659
"478977","478977",16174844.9785,-3674844.1298,16174854.9785,-3674854.1298,3.87198562935562
"478978","478978",16174844.9785,-3674854.1298,16174854.9785,-3674864.1298,3.48301171678985
"478979","478979",16174844.9785,-3674864.1298,16174854.9785,-3674874.1298,3.02957770095248
"478980","478980",16174844.9785,-3674874.1298,16174854.9785,-3674884.1298,1.8274941444397
"478981","478981",16174844.9785,-3674884.1298,16174854.9785,-3674894.1298,0.956798222856951
"478982","478982",16174844.9785,-3674894.1298,16174854.9785,-3674904.1298,1.57957902952874
"478983","478983",16174844.9785,-3674904.1298,16174854.9785,-3674914.1298,3.06851452994509
"478984","478984",16174844.9785,-3674914.1298,16174854.9785,-3674924.1298,3.96612769159777
"478985","478985",16174844.9785,-3674924.1298,16174854.9785,-3674934.1298,3.78190824894757
"478986","478986",16174844.9785,-3674934.1298,16174854.9785,-3674944.1298,2.85182774603161
"478987","478987",16174844.9785,-3674944.1298,16174854.9785,-3674954.1298,1.68795489237921
"478988","478988",16174844.9785,-3674954.1298,16174854.9785,-3674964.1298,0.699304141903419
"478989","478989",16174844.9785,-3674964.1298,16174854.9785,-3674974.1298,0.260893734526469
"478990","478990",16174844.9785,-3674974.1298,16174854.9785,-3674984.1298,0.222457554487827
"478991","478991",16174844.9785,-3674984.1298,16174854.9785,-3674994.1298,0.539655971718398
"478992","478992",16174844.9785,-3674994.1298,16174854.9785,-3675004.1298,0.962354145144921
"478925","478925",16174844.9785,-3674324.1298,16174854.9785,-3674334.1298,0.803109661724328
"478924","478924",16174844.9785,-3674314.1298,16174854.9785,-3674324.1298,0.654056616926688
"478923","478923",16174844.9785,-3674304.1298,16174854.9785,-3674314.1298,0.621488202440328
"478922","478922",16174844.9785,-3674294.1298,16174854.9785,-3674304.1298,0.814433152781052
"478921","478921",16174844.9785,-3674284.1298,16174854.9785,-3674294.1298,1.26684657327032
"478920","478920",16174844.9785,-3674274.1298,16174854.9785,-3674284.1298,1.54681163304405
"478919","478919",16174844.9785,-3674264.1298,16174854.9785,-3674274.1298,1.31984931798208
"478918","478918",16174844.9785,-3674254.1298,16174854.9785,-3674264.1298,1.02875939226642
"478917","478917",16174844.9785,-3674244.1298,16174854.9785,-3674254.1298,1.05073670078726
"478916","478916",16174844.9785,-3674234.1298,16174854.9785,-3674244.1298,1.23397756984077
"478915","478915",16174844.9785,-3674224.1298,16174854.9785,-3674234.1298,1.38866439139521
"478914","478914",16174844.9785,-3674214.1298,16174854.9785,-3674224.1298,1.3716376879636
"478913","478913",16174844.9785,-3674204.1298,16174854.9785,-3674214.1298,1.20829998539393
"478912","478912",16174844.9785,-3674194.1298,16174854.9785,-3674204.1298,1.05470860623158
"478911","478911",16174844.9785,-3674184.1298,16174854.9785,-3674194.1298,1.27095880621188
"478910","478910",16174844.9785,-3674174.1298,16174854.9785,-3674184.1298,1.60754278456876
"478909","478909",16174844.9785,-3674164.1298,16174854.9785,-3674174.1298,1.45379830685454
"478908","478908",16174844.9785,-3674154.1298,16174854.9785,-3674164.1298,0.900011702598585
"478907","478907",16174844.9785,-3674144.1298,16174854.9785,-3674154.1298,0.468345008790493
"478906","478906",16174844.9785,-3674134.1298,16174854.9785,-3674144.1298,0.349596511327684
"478905","478905",16174844.9785,-3674124.1298,16174854.9785,-3674134.1298,0.28044941516071
"478904","478904",16174844.9785,-3674114.1298,16174854.9785,-3674124.1298,0.420669341788572
"478903","478903",16174844.9785,-3674104.1298,16174854.9785,-3674114.1298,0.616979036391792
"478902","478902",16174844.9785,-3674094.1298,16174854.9785,-3674104.1298,0.58835623720113
"478901","478901",16174844.9785,-3674084.1298,16174854.9785,-3674094.1298,0.505766776709408
"478900","478900",16174844.9785,-3674074.1298,16174854.9785,-3674084.1298,0.589721001582603
"478899","478899",16174844.9785,-3674064.1298,16174854.9785,-3674074.1298,0.706833149064077
"478898","478898",16174844.9785,-3674054.1298,16174854.9785,-3674064.1298,0.608865747505406
"478897","478897",16174844.9785,-3674044.1298,16174854.9785,-3674054.1298,0.325044643456136
"478896","478896",16174844.9785,-3674034.1298,16174854.9785,-3674044.1298,0.183623647184695
"478895","478895",16174844.9785,-3674024.1298,16174854.9785,-3674034.1298,0.193626981499286
"478894","478894",16174844.9785,-3674014.1298,16174854.9785,-3674024.1298,0.247431733405467
"478893","478893",16174844.9785,-3674004.1298,16174854.9785,-3674014.1298,0.150272575842923
"478892","478892",16174844.9785,-3673994.1298,16174854.9785,-3674004.1298,0.0480867369522064
"478891","478891",16174844.9785,-3673984.1298,16174854.9785,-3673994.1298,0.0153641121140842
"478926","478926",16174844.9785,-3674334.1298,16174854.9785,-3674344.1298,0.899869711520308
"478927","478927",16174844.9785,-3674344.1298,16174854.9785,-3674354.1298,0.746704907359549
"478928","478928",16174844.9785,-3674354.1298,16174854.9785,-3674364.1298,0.554955492382644
"478929","478929",16174844.9785,-3674364.1298,16174854.9785,-3674374.1298,0.669318957106052
"478930","478930",16174844.9785,-3674374.1298,16174854.9785,-3674384.1298,0.845225578445499
"478931","478931",16174844.9785,-3674384.1298,16174854.9785,-3674394.1298,0.794271158305831
"478932","478932",16174844.9785,-3674394.1298,16174854.9785,-3674404.1298,0.691736866858591
"478933","478933",16174844.9785,-3674404.1298,16174854.9785,-3674414.1298,0.743865984121408
"478934","478934",16174844.9785,-3674414.1298,16174854.9785,-3674424.1298,0.650484735699924
"478935","478935",16174844.9785,-3674424.1298,16174854.9785,-3674434.1298,0.892240321966191
"478936","478936",16174844.9785,-3674434.1298,16174854.9785,-3674444.1298,2.20192854544696
"478937","478937",16174844.9785,-3674444.1298,16174854.9785,-3674454.1298,4.26983332551759
"478938","478938",16174844.9785,-3674454.1298,16174854.9785,-3674464.1298,5.20816898184308
"478939","478939",16174844.9785,-3674464.1298,16174854.9785,-3674474.1298,4.24440152422367
"478940","478940",16174844.9785,-3674474.1298,16174854.9785,-3674484.1298,2.97030281443084
"478941","478941",16174844.9785,-3674484.1298,16174854.9785,-3674494.1298,2.96899332446857
"478874","478874",16174844.9785,-3673814.1298,16174854.9785,-3673824.1298,0.153418582590187
"478873","478873",16174844.9785,-3673804.1298,16174854.9785,-3673814.1298,0.0634774443835525
"478872","478872",16174844.9785,-3673794.1298,16174854.9785,-3673804.1298,0.17489834623508
"478871","478871",16174844.9785,-3673784.1298,16174854.9785,-3673794.1298,0.541766423667591
"478870","478870",16174844.9785,-3673774.1298,16174854.9785,-3673784.1298,0.825936528225671
"478869","478869",16174844.9785,-3673764.1298,16174854.9785,-3673774.1298,0.698304164308613
"478868","478868",16174844.9785,-3673754.1298,16174854.9785,-3673764.1298,0.356762983188497
"478867","478867",16174844.9785,-3673744.1298,16174854.9785,-3673754.1298,0.264160787358004
"478875","478875",16174844.9785,-3673824.1298,16174854.9785,-3673834.1298,0.313248704616174
"478876","478876",16174844.9785,-3673834.1298,16174854.9785,-3673844.1298,0.413867420574714
"478877","478877",16174844.9785,-3673844.1298,16174854.9785,-3673854.1298,0.569673939478599
"478878","478878",16174844.9785,-3673854.1298,16174854.9785,-3673864.1298,0.739864026266953
"478879","478879",16174844.9785,-3673864.1298,16174854.9785,-3673874.1298,0.791191975685329
"478880","478880",16174844.9785,-3673874.1298,16174854.9785,-3673884.1298,0.809351073438618
"478881","478881",16174844.9785,-3673884.1298,16174854.9785,-3673894.1298,0.87792234673892
"478882","478882",16174844.9785,-3673894.1298,16174854.9785,-3673904.1298,0.658269397040893
"478883","478883",16174844.9785,-3673904.1298,16174854.9785,-3673914.1298,0.250538395036911
"478884","478884",16174844.9785,-3673914.1298,16174854.9785,-3673924.1298,0.0159858859908788
"478885","478885",16174844.9785,-3673924.1298,16174854.9785,-3673934.1298,0.0067984393361571
"478886","478886",16174844.9785,-3673934.1298,16174854.9785,-3673944.1298,0.0254924362722046
"478887","478887",16174844.9785,-3673944.1298,16174854.9785,-3673954.1298,0.0421739579266708
"478888","478888",16174844.9785,-3673954.1298,16174854.9785,-3673964.1298,0.0332556044359572
"478889","478889",16174844.9785,-3673964.1298,16174854.9785,-3673974.1298,0.0137106399837949
"478890","478890",16174844.9785,-3673974.1298,16174854.9785,-3673984.1298,0.00534044140267411
"482416","482416",16174874.9785,-3675574.1298,16174884.9785,-3675584.1298,2.37284897674214
"482415","482415",16174874.9785,-3675564.1298,16174884.9785,-3675574.1298,1.77838204503059
"482414","482414",16174874.9785,-3675554.1298,16174884.9785,-3675564.1298,1.68160712299634
"482413","482413",16174874.9785,-3675544.1298,16174884.9785,-3675554.1298,2.54559490613399
"482412","482412",16174874.9785,-3675534.1298,16174884.9785,-3675544.1298,3.90294760633522
"482411","482411",16174874.9785,-3675524.1298,16174884.9785,-3675534.1298,4.74586739094612
"482410","482410",16174874.9785,-3675514.1298,16174884.9785,-3675524.1298,5.19648489242607
"482393","482393",16174874.9785,-3675344.1298,16174884.9785,-3675354.1298,4.96187584153537
"482392","482392",16174874.9785,-3675334.1298,16174884.9785,-3675344.1298,5.08523073689691
"482391","482391",16174874.9785,-3675324.1298,16174884.9785,-3675334.1298,4.84811277882806
"482390","482390",16174874.9785,-3675314.1298,16174884.9785,-3675324.1298,4.64937903591104
"482389","482389",16174874.9785,-3675304.1298,16174884.9785,-3675314.1298,4.50111406753803
"482388","482388",16174874.9785,-3675294.1298,16174884.9785,-3675304.1298,3.95925223745149
"482387","482387",16174874.9785,-3675284.1298,16174884.9785,-3675294.1298,2.68003349042021
"482386","482386",16174874.9785,-3675274.1298,16174884.9785,-3675284.1298,1.4639630526507
"482385","482385",16174874.9785,-3675264.1298,16174884.9785,-3675274.1298,1.21085895957618
"482384","482384",16174874.9785,-3675254.1298,16174884.9785,-3675264.1298,1.98248662578649
"482383","482383",16174874.9785,-3675244.1298,16174884.9785,-3675254.1298,3.15259661236588
"482382","482382",16174874.9785,-3675234.1298,16174884.9785,-3675244.1298,4.11334641665629
"482381","482381",16174874.9785,-3675224.1298,16174884.9785,-3675234.1298,4.19514440996894
"482380","482380",16174874.9785,-3675214.1298,16174884.9785,-3675224.1298,3.06491488752694
"482379","482379",16174874.9785,-3675204.1298,16174884.9785,-3675214.1298,1.84545724068658
"482378","482378",16174874.9785,-3675194.1298,16174884.9785,-3675204.1298,1.87461864413886
"482377","482377",16174874.9785,-3675184.1298,16174884.9785,-3675194.1298,2.9525474926521
"482376","482376",16174874.9785,-3675174.1298,16174884.9785,-3675184.1298,4.0548956032457
"482375","482375",16174874.9785,-3675164.1298,16174884.9785,-3675174.1298,4.64021990105913
"482374","482374",16174874.9785,-3675154.1298,16174884.9785,-3675164.1298,4.62816133170292
"482373","482373",16174874.9785,-3675144.1298,16174884.9785,-3675154.1298,4.37282256586798
"482372","482372",16174874.9785,-3675134.1298,16174884.9785,-3675144.1298,3.97954357536606
"482371","482371",16174874.9785,-3675124.1298,16174884.9785,-3675134.1298,3.87602886396485
"482370","482370",16174874.9785,-3675114.1298,16174884.9785,-3675124.1298,4.37770992991834
"482369","482369",16174874.9785,-3675104.1298,16174884.9785,-3675114.1298,5.07383463374471
"482368","482368",16174874.9785,-3675094.1298,16174884.9785,-3675104.1298,5.43851189448916
"482367","482367",16174874.9785,-3675084.1298,16174884.9785,-3675094.1298,5.24381633532249
"482366","482366",16174874.9785,-3675074.1298,16174884.9785,-3675084.1298,4.31633733383099
"482365","482365",16174874.9785,-3675064.1298,16174884.9785,-3675074.1298,2.74772411069243
"482364","482364",16174874.9785,-3675054.1298,16174884.9785,-3675064.1298,1.11295244636796
"482363","482363",16174874.9785,-3675044.1298,16174884.9785,-3675054.1298,0.200913759541685
"482362","482362",16174874.9785,-3675034.1298,16174884.9785,-3675044.1298,0.0219392601604441
"482361","482361",16174874.9785,-3675024.1298,16174884.9785,-3675034.1298,0.0372829389207349
"482360","482360",16174874.9785,-3675014.1298,16174884.9785,-3675024.1298,0.0994440307619713
"482359","482359",16174874.9785,-3675004.1298,16174884.9785,-3675014.1298,0.367518704010747
"482394","482394",16174874.9785,-3675354.1298,16174884.9785,-3675364.1298,4.71152125661438
"482395","482395",16174874.9785,-3675364.1298,16174884.9785,-3675374.1298,4.85628469840053
"482396","482396",16174874.9785,-3675374.1298,16174884.9785,-3675384.1298,4.49240804048558
"482397","482397",16174874.9785,-3675384.1298,16174884.9785,-3675394.1298,2.93162008924055
"482398","482398",16174874.9785,-3675394.1298,16174884.9785,-3675404.1298,1.95909501410819
"482399","482399",16174874.9785,-3675404.1298,16174884.9785,-3675414.1298,2.74392624709845
"482400","482400",16174874.9785,-3675414.1298,16174884.9785,-3675424.1298,4.07336756514843
"482401","482401",16174874.9785,-3675424.1298,16174884.9785,-3675434.1298,4.53139470527912
"482402","482402",16174874.9785,-3675434.1298,16174884.9785,-3675444.1298,4.08037057246192
"482403","482403",16174874.9785,-3675444.1298,16174884.9785,-3675454.1298,3.49652635267449
"482404","482404",16174874.9785,-3675454.1298,16174884.9785,-3675464.1298,3.47696804670314
"482405","482405",16174874.9785,-3675464.1298,16174884.9785,-3675474.1298,3.87533856007833
"482406","482406",16174874.9785,-3675474.1298,16174884.9785,-3675484.1298,4.43660872252946
"482407","482407",16174874.9785,-3675484.1298,16174884.9785,-3675494.1298,5.41533044465273
"482408","482408",16174874.9785,-3675494.1298,16174884.9785,-3675504.1298,6.14247385110822
"482409","482409",16174874.9785,-3675504.1298,16174884.9785,-3675514.1298,5.88164216381008
"482342","482342",16174874.9785,-3674834.1298,16174884.9785,-3674844.1298,4.33258178737337
"482341","482341",16174874.9785,-3674824.1298,16174884.9785,-3674834.1298,4.15702798326137
"482340","482340",16174874.9785,-3674814.1298,16174884.9785,-3674824.1298,4.25670571984916
"482339","482339",16174874.9785,-3674804.1298,16174884.9785,-3674814.1298,4.08951767753152
"482338","482338",16174874.9785,-3674794.1298,16174884.9785,-3674804.1298,3.57591017142299
"482337","482337",16174874.9785,-3674784.1298,16174884.9785,-3674794.1298,3.69613354512163
"482336","482336",16174874.9785,-3674774.1298,16174884.9785,-3674784.1298,4.42114567839151
"482335","482335",16174874.9785,-3674764.1298,16174884.9785,-3674774.1298,4.88030672568351
"482334","482334",16174874.9785,-3674754.1298,16174884.9785,-3674764.1298,4.85809021755073
"482333","482333",16174874.9785,-3674744.1298,16174884.9785,-3674754.1298,4.23933926869083
"482332","482332",16174874.9785,-3674734.1298,16174884.9785,-3674744.1298,3.2148042715132
"482331","482331",16174874.9785,-3674724.1298,16174884.9785,-3674734.1298,2.54621596402363
"482330","482330",16174874.9785,-3674714.1298,16174884.9785,-3674724.1298,2.98011520577137
"482329","482329",16174874.9785,-3674704.1298,16174884.9785,-3674714.1298,4.04589119846538
"482328","482328",16174874.9785,-3674694.1298,16174884.9785,-3674704.1298,4.34453907804918
"482327","482327",16174874.9785,-3674684.1298,16174884.9785,-3674694.1298,3.98308063543379
"482326","482326",16174874.9785,-3674674.1298,16174884.9785,-3674684.1298,3.77992267773069
"482325","482325",16174874.9785,-3674664.1298,16174884.9785,-3674674.1298,3.58738670868128
"482324","482324",16174874.9785,-3674654.1298,16174884.9785,-3674664.1298,3.06501945244812
"482323","482323",16174874.9785,-3674644.1298,16174884.9785,-3674654.1298,2.70934871158798
"482322","482322",16174874.9785,-3674634.1298,16174884.9785,-3674644.1298,2.41798023233642
"482321","482321",16174874.9785,-3674624.1298,16174884.9785,-3674634.1298,2.01701794907809
"482320","482320",16174874.9785,-3674614.1298,16174884.9785,-3674624.1298,1.61066404180956
"482319","482319",16174874.9785,-3674604.1298,16174884.9785,-3674614.1298,1.19845854081085
"482318","482318",16174874.9785,-3674594.1298,16174884.9785,-3674604.1298,0.822919053000373
"482317","482317",16174874.9785,-3674584.1298,16174884.9785,-3674594.1298,0.915351427423543
"482316","482316",16174874.9785,-3674574.1298,16174884.9785,-3674584.1298,1.45217009186745
"482315","482315",16174874.9785,-3674564.1298,16174884.9785,-3674574.1298,1.78415883985059
"482314","482314",16174874.9785,-3674554.1298,16174884.9785,-3674564.1298,1.74047612137086
"482313","482313",16174874.9785,-3674544.1298,16174884.9785,-3674554.1298,1.83021124025871
"482312","482312",16174874.9785,-3674534.1298,16174884.9785,-3674544.1298,2.24106141205492
"482311","482311",16174874.9785,-3674524.1298,16174884.9785,-3674534.1298,2.44545850096078
"482310","482310",16174874.9785,-3674514.1298,16174884.9785,-3674524.1298,2.10370983499469
"482309","482309",16174874.9785,-3674504.1298,16174884.9785,-3674514.1298,1.80570905866294
"482308","482308",16174874.9785,-3674494.1298,16174884.9785,-3674504.1298,2.25430763713245
"482343","482343",16174874.9785,-3674844.1298,16174884.9785,-3674854.1298,4.64321509199571
"482344","482344",16174874.9785,-3674854.1298,16174884.9785,-3674864.1298,4.67989585668154
"482345","482345",16174874.9785,-3674864.1298,16174884.9785,-3674874.1298,4.6069412917307
"482346","482346",16174874.9785,-3674874.1298,16174884.9785,-3674884.1298,3.75615201524385
"482347","482347",16174874.9785,-3674884.1298,16174884.9785,-3674894.1298,2.46193944747885
"482348","482348",16174874.9785,-3674894.1298,16174884.9785,-3674904.1298,1.97438320426618
"482349","482349",16174874.9785,-3674904.1298,16174884.9785,-3674914.1298,2.88988423759962
"482350","482350",16174874.9785,-3674914.1298,16174884.9785,-3674924.1298,4.59850618666019
"482351","482351",16174874.9785,-3674924.1298,16174884.9785,-3674934.1298,6.55803246481608
"482352","482352",16174874.9785,-3674934.1298,16174884.9785,-3674944.1298,7.53761012513759
"482353","482353",16174874.9785,-3674944.1298,16174884.9785,-3674954.1298,6.43921182064862
"482354","482354",16174874.9785,-3674954.1298,16174884.9785,-3674964.1298,3.76431449639343
"482355","482355",16174874.9785,-3674964.1298,16174884.9785,-3674974.1298,2.14696789447824
"482356","482356",16174874.9785,-3674974.1298,16174884.9785,-3674984.1298,2.04385251392752
"482357","482357",16174874.9785,-3674984.1298,16174884.9785,-3674994.1298,1.80090554321513
"482358","482358",16174874.9785,-3674994.1298,16174884.9785,-3675004.1298,0.997767581762327
"482291","482291",16174874.9785,-3674324.1298,16174884.9785,-3674334.1298,0.538307667181299
"482290","482290",16174874.9785,-3674314.1298,16174884.9785,-3674324.1298,0.642773254313683
"482289","482289",16174874.9785,-3674304.1298,16174884.9785,-3674314.1298,1.01670800732081
"482288","482288",16174874.9785,-3674294.1298,16174884.9785,-3674304.1298,1.37581945208117
"482287","482287",16174874.9785,-3674284.1298,16174884.9785,-3674294.1298,1.83146380894893
"482286","482286",16174874.9785,-3674274.1298,16174884.9785,-3674284.1298,2.45698158798746
"482285","482285",16174874.9785,-3674264.1298,16174884.9785,-3674274.1298,2.66644575521608
"482284","482284",16174874.9785,-3674254.1298,16174884.9785,-3674264.1298,2.14294386154985
"482283","482283",16174874.9785,-3674244.1298,16174884.9785,-3674254.1298,1.69508036330291
"482282","482282",16174874.9785,-3674234.1298,16174884.9785,-3674244.1298,1.55937610943012
"482281","482281",16174874.9785,-3674224.1298,16174884.9785,-3674234.1298,1.39996494553906
"482280","482280",16174874.9785,-3674214.1298,16174884.9785,-3674224.1298,1.25828233997701
"482279","482279",16174874.9785,-3674204.1298,16174884.9785,-3674214.1298,1.26217323479981
"482278","482278",16174874.9785,-3674194.1298,16174884.9785,-3674204.1298,1.33942721253035
"482277","482277",16174874.9785,-3674184.1298,16174884.9785,-3674194.1298,1.41256893423602
"482276","482276",16174874.9785,-3674174.1298,16174884.9785,-3674184.1298,1.3218596414537
"482275","482275",16174874.9785,-3674164.1298,16174884.9785,-3674174.1298,1.08899493097846
"482274","482274",16174874.9785,-3674154.1298,16174884.9785,-3674164.1298,1.0200443127576
"482273","482273",16174874.9785,-3674144.1298,16174884.9785,-3674154.1298,1.03372552588737
"482272","482272",16174874.9785,-3674134.1298,16174884.9785,-3674144.1298,0.981184932336969
"482271","482271",16174874.9785,-3674124.1298,16174884.9785,-3674134.1298,0.906049639708443
"482270","482270",16174874.9785,-3674114.1298,16174884.9785,-3674124.1298,0.923548418139091
"482269","482269",16174874.9785,-3674104.1298,16174884.9785,-3674114.1298,1.10704108010526
"482268","482268",16174874.9785,-3674094.1298,16174884.9785,-3674104.1298,1.26087701542903
"482267","482267",16174874.9785,-3674084.1298,16174884.9785,-3674094.1298,1.37795360319342
"482266","482266",16174874.9785,-3674074.1298,16174884.9785,-3674084.1298,1.28770812696239
"482265","482265",16174874.9785,-3674064.1298,16174884.9785,-3674074.1298,0.94454073412665
