id,left,top,right,bottom,row_index,col_index,CNN_30m_1mean
42823,338533.875535156,6532345.8492533,338563.875535156,6532315.8492533,318,132,2.7870512212464
42824,338533.875535156,6532315.8492533,338563.875535156,6532285.8492533,319,132,2.44554941140348
43082,338563.875535156,6534235.8492533,338593.875535156,6534205.8492533,255,133,2.74787467788247
43083,338563.875535156,6534205.8492533,338593.875535156,6534175.8492533,256,133,2.15225068908896
43084,338563.875535156,6534175.8492533,338593.875535156,6534145.8492533,257,133,2.18328767239563
43085,338563.875535156,6534145.8492533,338593.875535156,6534115.8492533,258,133,2.41771527644435
43086,338563.875535156,6534115.8492533,338593.875535156,6534085.8492533,259,133,2.80876184337268
43087,338563.875535156,6534085.8492533,338593.875535156,6534055.8492533,260,133,1.83938089701218
43088,338563.875535156,6534055.8492533,338593.875535156,6534025.8492533,261,133,1.54092316554926
43089,338563.875535156,6534025.8492533,338593.875535156,6533995.8492533,262,133,3.89836640024224
43090,338563.875535156,6533995.8492533,338593.875535156,6533965.8492533,263,133,2.93751378732637
43091,338563.875535156,6533965.8492533,338593.875535156,6533935.8492533,264,133,3.71733471150301
43092,338563.875535156,6533935.8492533,338593.875535156,6533905.8492533,265,133,2.82191806867935
43093,338563.875535156,6533905.8492533,338593.875535156,6533875.8492533,266,133,3.33736866184671
43094,338563.875535156,6533875.8492533,338593.875535156,6533845.8492533,267,133,2.23536008999543
43095,338563.875535156,6533845.8492533,338593.875535156,6533815.8492533,268,133,1.57657045237872
43096,338563.875535156,6533815.8492533,338593.875535156,6533785.8492533,269,133,2.45729620245195
43097,338563.875535156,6533785.8492533,338593.875535156,6533755.8492533,270,133,2.77344775689397
43098,338563.875535156,6533755.8492533,338593.875535156,6533725.8492533,271,133,1.76480061950222
43099,338563.875535156,6533725.8492533,338593.875535156,6533695.8492533,272,133,3.22447735338359
43100,338563.875535156,6533695.8492533,338593.875535156,6533665.8492533,273,133,3.50784235639918
43101,338563.875535156,6533665.8492533,338593.875535156,6533635.8492533,274,133,4.47727709382462
43102,338563.875535156,6533635.8492533,338593.875535156,6533605.8492533,275,133,3.34285480484959
43103,338563.875535156,6533605.8492533,338593.875535156,6533575.8492533,276,133,2.6477949367995
43104,338563.875535156,6533575.8492533,338593.875535156,6533545.8492533,277,133,5.67148008851127
43105,338563.875535156,6533545.8492533,338593.875535156,6533515.8492533,278,133,5.5220076162144
43106,338563.875535156,6533515.8492533,338593.875535156,6533485.8492533,279,133,4.84810610557358
43107,338563.875535156,6533485.8492533,338593.875535156,6533455.8492533,280,133,3.51420433495145
43108,338563.875535156,6533455.8492533,338593.875535156,6533425.8492533,281,133,2.08905138546421
43109,338563.875535156,6533425.8492533,338593.875535156,6533395.8492533,282,133,2.8415611328463
43110,338563.875535156,6533395.8492533,338593.875535156,6533365.8492533,283,133,1.76529143043802
43111,338563.875535156,6533365.8492533,338593.875535156,6533335.8492533,284,133,2.93562847061142
43112,338563.875535156,6533335.8492533,338593.875535156,6533305.8492533,285,133,4.36596225064442
43113,338563.875535156,6533305.8492533,338593.875535156,6533275.8492533,286,133,2.60863758197168
43114,338563.875535156,6533275.8492533,338593.875535156,6533245.8492533,287,133,3.97536171845856
43115,338563.875535156,6533245.8492533,338593.875535156,6533215.8492533,288,133,3.0334418520465
43116,338563.875535156,6533215.8492533,338593.875535156,6533185.8492533,289,133,3.68067271592814
43117,338563.875535156,6533185.8492533,338593.875535156,6533155.8492533,290,133,2.85316865570879
43118,338563.875535156,6533155.8492533,338593.875535156,6533125.8492533,291,133,4.7403062714686
43119,338563.875535156,6533125.8492533,338593.875535156,6533095.8492533,292,133,4.02661020780987
43120,338563.875535156,6533095.8492533,338593.875535156,6533065.8492533,293,133,3.37494867266371
43121,338563.875535156,6533065.8492533,338593.875535156,6533035.8492533,294,133,3.73221814160967
43122,338563.875535156,6533035.8492533,338593.875535156,6533005.8492533,295,133,3.58993968704094
43123,338563.875535156,6533005.8492533,338593.875535156,6532975.8492533,296,133,3.05747315423055
43124,338563.875535156,6532975.8492533,338593.875535156,6532945.8492533,297,133,4.30888901143047
43125,338563.875535156,6532945.8492533,338593.875535156,6532915.8492533,298,133,5.48025121032328
43126,338563.875535156,6532915.8492533,338593.875535156,6532885.8492533,299,133,2.11203159141502
43127,338563.875535156,6532885.8492533,338593.875535156,6532855.8492533,300,133,4.08000119985063
43128,338563.875535156,6532855.8492533,338593.875535156,6532825.8492533,301,133,1.82099450470793
43129,338563.875535156,6532825.8492533,338593.875535156,6532795.8492533,302,133,0.57938145450767
43130,338563.875535156,6532795.8492533,338593.875535156,6532765.8492533,303,133,0.667926559521227
43131,338563.875535156,6532765.8492533,338593.875535156,6532735.8492533,304,133,1.56062495655676
43132,338563.875535156,6532735.8492533,338593.875535156,6532705.8492533,305,133,3.59044907300202
43133,338563.875535156,6532705.8492533,338593.875535156,6532675.8492533,306,133,2.75467992091526
43134,338563.875535156,6532675.8492533,338593.875535156,6532645.8492533,307,133,1.91940435776905
43135,338563.875535156,6532645.8492533,338593.875535156,6532615.8492533,308,133,4.74200441347462
43136,338563.875535156,6532615.8492533,338593.875535156,6532585.8492533,309,133,1.92219292015533
43137,338563.875535156,6532585.8492533,338593.875535156,6532555.8492533,310,133,1.62059778399796
43138,338563.875535156,6532555.8492533,338593.875535156,6532525.8492533,311,133,3.75124165413343
43139,338563.875535156,6532525.8492533,338593.875535156,6532495.8492533,312,133,2.25864812592569
43140,338563.875535156,6532495.8492533,338593.875535156,6532465.8492533,313,133,3.61590461140168
43141,338563.875535156,6532465.8492533,338593.875535156,6532435.8492533,314,133,4.49963803901455
43142,338563.875535156,6532435.8492533,338593.875535156,6532405.8492533,315,133,4.62887732716009
43143,338563.875535156,6532405.8492533,338593.875535156,6532375.8492533,316,133,5.22287923975137
43144,338563.875535156,6532375.8492533,338593.875535156,6532345.8492533,317,133,1.19563213540443
43145,338563.875535156,6532345.8492533,338593.875535156,6532315.8492533,318,133,1.64278227178418
43146,338563.875535156,6532315.8492533,338593.875535156,6532285.8492533,319,133,3.5492557738126
43404,338593.875535156,6534235.8492533,338623.875535156,6534205.8492533,255,134,3.77937949733481
43405,338593.875535156,6534205.8492533,338623.875535156,6534175.8492533,256,134,3.43057592314726
43406,338593.875535156,6534175.8492533,338623.875535156,6534145.8492533,257,134,1.76818472313226
43407,338593.875535156,6534145.8492533,338623.875535156,6534115.8492533,258,134,2.97033554998285
43408,338593.875535156,6534115.8492533,338623.875535156,6534085.8492533,259,134,1.40836789399168
43409,338593.875535156,6534085.8492533,338623.875535156,6534055.8492533,260,134,1.38216017845065
43410,338593.875535156,6534055.8492533,338623.875535156,6534025.8492533,261,134,1.60993129369414
43411,338593.875535156,6534025.8492533,338623.875535156,6533995.8492533,262,134,2.98032064248061
43412,338593.875535156,6533995.8492533,338623.875535156,6533965.8492533,263,134,2.8931119499668
43413,338593.875535156,6533965.8492533,338623.875535156,6533935.8492533,264,134,1.67106521604718
43414,338593.875535156,6533935.8492533,338623.875535156,6533905.8492533,265,134,2.78120360403292
43415,338593.875535156,6533905.8492533,338623.875535156,6533875.8492533,266,134,2.64614346849675
43416,338593.875535156,6533875.8492533,338623.875535156,6533845.8492533,267,134,0.727568233910582
43417,338593.875535156,6533845.8492533,338623.875535156,6533815.8492533,268,134,0.810482468689985
43418,338593.875535156,6533815.8492533,338623.875535156,6533785.8492533,269,134,1.02250383493396
43419,338593.875535156,6533785.8492533,338623.875535156,6533755.8492533,270,134,2.42304567740888
43420,338593.875535156,6533755.8492533,338623.875535156,6533725.8492533,271,134,2.37578390754304
43421,338593.875535156,6533725.8492533,338623.875535156,6533695.8492533,272,134,3.80340604160143
43422,338593.875535156,6533695.8492533,338623.875535156,6533665.8492533,273,134,0.772864902655541
43423,338593.875535156,6533665.8492533,338623.875535156,6533635.8492533,274,134,2.81898177319114
43424,338593.875535156,6533635.8492533,338623.875535156,6533605.8492533,275,134,4.81158891214818
43425,338593.875535156,6533605.8492533,338623.875535156,6533575.8492533,276,134,3.06267312751749
43426,338593.875535156,6533575.8492533,338623.875535156,6533545.8492533,277,134,2.91811509894782
43427,338593.875535156,6533545.8492533,338623.875535156,6533515.8492533,278,134,4.06732981966144
43428,338593.875535156,6533515.8492533,338623.875535156,6533485.8492533,279,134,4.95341513024329
43429,338593.875535156,6533485.8492533,338623.875535156,6533455.8492533,280,134,4.14605373831896
43430,338593.875535156,6533455.8492533,338623.875535156,6533425.8492533,281,134,3.19697419812063
43431,338593.875535156,6533425.8492533,338623.875535156,6533395.8492533,282,134,2.55023589498037
43432,338593.875535156,6533395.8492533,338623.875535156,6533365.8492533,283,134,3.49449254223539
43433,338593.875535156,6533365.8492533,338623.875535156,6533335.8492533,284,134,3.69927030624919
43434,338593.875535156,6533335.8492533,338623.875535156,6533305.8492533,285,134,3.11396678087663
43435,338593.875535156,6533305.8492533,338623.875535156,6533275.8492533,286,134,3.34120710247157
43436,338593.875535156,6533275.8492533,338623.875535156,6533245.8492533,287,134,4.61495992512565
43437,338593.875535156,6533245.8492533,338623.875535156,6533215.8492533,288,134,4.25521140317234
43438,338593.875535156,6533215.8492533,338623.875535156,6533185.8492533,289,134,5.28474125099027
43439,338593.875535156,6533185.8492533,338623.875535156,6533155.8492533,290,134,5.1877501127102
43440,338593.875535156,6533155.8492533,338623.875535156,6533125.8492533,291,134,4.07715794202702
43441,338593.875535156,6533125.8492533,338623.875535156,6533095.8492533,292,134,2.28617062379933
43442,338593.875535156,6533095.8492533,338623.875535156,6533065.8492533,293,134,3.15066395661274
43443,338593.875535156,6533065.8492533,338623.875535156,6533035.8492533,294,134,4.90590913336352
43444,338593.875535156,6533035.8492533,338623.875535156,6533005.8492533,295,134,3.65918896614741
43445,338593.875535156,6533005.8492533,338623.875535156,6532975.8492533,296,134,5.34718123408947
43446,338593.875535156,6532975.8492533,338623.875535156,6532945.8492533,297,134,4.20044491050884
43447,338593.875535156,6532945.8492533,338623.875535156,6532915.8492533,298,134,2.56524165394237
43448,338593.875535156,6532915.8492533,338623.875535156,6532885.8492533,299,134,3.68112404841658
43449,338593.875535156,6532885.8492533,338623.875535156,6532855.8492533,300,134,4.64135416785651
43450,338593.875535156,6532855.8492533,338623.875535156,6532825.8492533,301,134,2.51126788919693
43451,338593.875535156,6532825.8492533,338623.875535156,6532795.8492533,302,134,1.52772029812696
43452,338593.875535156,6532795.8492533,338623.875535156,6532765.8492533,303,134,2.51750361021974
43453,338593.875535156,6532765.8492533,338623.875535156,6532735.8492533,304,134,1.76393987759224
43454,338593.875535156,6532735.8492533,338623.875535156,6532705.8492533,305,134,1.5789330506933
43455,338593.875535156,6532705.8492533,338623.875535156,6532675.8492533,306,134,0.463599448753244
43456,338593.875535156,6532675.8492533,338623.875535156,6532645.8492533,307,134,0.639579986576485
43457,338593.875535156,6532645.8492533,338623.875535156,6532615.8492533,308,134,1.53177435694917
43458,338593.875535156,6532615.8492533,338623.875535156,6532585.8492533,309,134,2.22183261872455
43459,338593.875535156,6532585.8492533,338623.875535156,6532555.8492533,310,134,1.91673150874298
43460,338593.875535156,6532555.8492533,338623.875535156,6532525.8492533,311,134,1.55035320099521
43461,338593.875535156,6532525.8492533,338623.875535156,6532495.8492533,312,134,3.10443255327079
43462,338593.875535156,6532495.8492533,338623.875535156,6532465.8492533,313,134,4.29764014752552
43463,338593.875535156,6532465.8492533,338623.875535156,6532435.8492533,314,134,4.81601204254009
43464,338593.875535156,6532435.8492533,338623.875535156,6532405.8492533,315,134,4.27325300672447
43465,338593.875535156,6532405.8492533,338623.875535156,6532375.8492533,316,134,5.45949940214352
43466,338593.875535156,6532375.8492533,338623.875535156,6532345.8492533,317,134,2.15194742940065
43467,338593.875535156,6532345.8492533,338623.875535156,6532315.8492533,318,134,1.01923851906389
43468,338593.875535156,6532315.8492533,338623.875535156,6532285.8492533,319,134,2.02027974279548
43726,338623.875535156,6534235.8492533,338653.875535156,6534205.8492533,255,135,3.30995819152348
43727,338623.875535156,6534205.8492533,338653.875535156,6534175.8492533,256,135,2.76861854385532
43728,338623.875535156,6534175.8492533,338653.875535156,6534145.8492533,257,135,1.98049528532943
43729,338623.875535156,6534145.8492533,338653.875535156,6534115.8492533,258,135,1.85816422260476
43730,338623.875535156,6534115.8492533,338653.875535156,6534085.8492533,259,135,1.33203200190156
43731,338623.875535156,6534085.8492533,338653.875535156,6534055.8492533,260,135,2.6023306564816
43732,338623.875535156,6534055.8492533,338653.875535156,6534025.8492533,261,135,3.2709802382399
43733,338623.875535156,6534025.8492533,338653.875535156,6533995.8492533,262,135,4.18341173318834
43734,338623.875535156,6533995.8492533,338653.875535156,6533965.8492533,263,135,4.47092902737779
43735,338623.875535156,6533965.8492533,338653.875535156,6533935.8492533,264,135,1.48350739665481
43736,338623.875535156,6533935.8492533,338653.875535156,6533905.8492533,265,135,3.21220215327876
43737,338623.875535156,6533905.8492533,338653.875535156,6533875.8492533,266,135,1.98299242358292
43738,338623.875535156,6533875.8492533,338653.875535156,6533845.8492533,267,135,0.745566479801457
43739,338623.875535156,6533845.8492533,338653.875535156,6533815.8492533,268,135,1.28096693974368
43740,338623.875535156,6533815.8492533,338653.875535156,6533785.8492533,269,135,1.90959848175087
43741,338623.875535156,6533785.8492533,338653.875535156,6533755.8492533,270,135,3.07338676629243
43742,338623.875535156,6533755.8492533,338653.875535156,6533725.8492533,271,135,2.49534222934893
43743,338623.875535156,6533725.8492533,338653.875535156,6533695.8492533,272,135,2.59323567137426
43744,338623.875535156,6533695.8492533,338653.875535156,6533665.8492533,273,135,2.66244053404476
43745,338623.875535156,6533665.8492533,338653.875535156,6533635.8492533,274,135,2.41667045136965
43746,338623.875535156,6533635.8492533,338653.875535156,6533605.8492533,275,135,3.25864999543721
43747,338623.875535156,6533605.8492533,338653.875535156,6533575.8492533,276,135,3.54820598200789
43748,338623.875535156,6533575.8492533,338653.875535156,6533545.8492533,277,135,2.63747257692665
43749,338623.875535156,6533545.8492533,338653.875535156,6533515.8492533,278,135,1.47242839253226
43750,338623.875535156,6533515.8492533,338653.875535156,6533485.8492533,279,135,4.97650956446351
43751,338623.875535156,6533485.8492533,338653.875535156,6533455.8492533,280,135,3.50679091802486
43752,338623.875535156,6533455.8492533,338653.875535156,6533425.8492533,281,135,4.18171724259565
43753,338623.875535156,6533425.8492533,338653.875535156,6533395.8492533,282,135,2.54804515637709
43754,338623.875535156,6533395.8492533,338653.875535156,6533365.8492533,283,135,1.7537943313803
43755,338623.875535156,6533365.8492533,338653.875535156,6533335.8492533,284,135,1.15509106833669
43756,338623.875535156,6533335.8492533,338653.875535156,6533305.8492533,285,135,2.75469778864472
43757,338623.875535156,6533305.8492533,338653.875535156,6533275.8492533,286,135,2.29545090714068
43758,338623.875535156,6533275.8492533,338653.875535156,6533245.8492533,287,135,3.5274915188186
43759,338623.875535156,6533245.8492533,338653.875535156,6533215.8492533,288,135,3.89149567826692
43760,338623.875535156,6533215.8492533,338653.875535156,6533185.8492533,289,135,2.71431238823626
43761,338623.875535156,6533185.8492533,338653.875535156,6533155.8492533,290,135,3.97517788939364
43762,338623.875535156,6533155.8492533,338653.875535156,6533125.8492533,291,135,3.08975915431783
43763,338623.875535156,6533125.8492533,338653.875535156,6533095.8492533,292,135,0.747603332791251
43764,338623.875535156,6533095.8492533,338653.875535156,6533065.8492533,293,135,3.51341588609966
43765,338623.875535156,6533065.8492533,338653.875535156,6533035.8492533,294,135,5.02490071809852
43766,338623.875535156,6533035.8492533,338653.875535156,6533005.8492533,295,135,4.33771314454408
43767,338623.875535156,6533005.8492533,338653.875535156,6532975.8492533,296,135,3.97016577134714
43768,338623.875535156,6532975.8492533,338653.875535156,6532945.8492533,297,135,1.80374780889505
43769,338623.875535156,6532945.8492533,338653.875535156,6532915.8492533,298,135,3.19990537381579
43770,338623.875535156,6532915.8492533,338653.875535156,6532885.8492533,299,135,4.29582651965804
43771,338623.875535156,6532885.8492533,338653.875535156,6532855.8492533,300,135,4.81904625277365
43772,338623.875535156,6532855.8492533,338653.875535156,6532825.8492533,301,135,4.37570298970367
43773,338623.875535156,6532825.8492533,338653.875535156,6532795.8492533,302,135,3.10110724997153
43774,338623.875535156,6532795.8492533,338653.875535156,6532765.8492533,303,135,1.45997937211878
43775,338623.875535156,6532765.8492533,338653.875535156,6532735.8492533,304,135,2.59933827608657
43776,338623.875535156,6532735.8492533,338653.875535156,6532705.8492533,305,135,1.83209948968772
43777,338623.875535156,6532705.8492533,338653.875535156,6532675.8492533,306,135,0.353482275112689
43778,338623.875535156,6532675.8492533,338653.875535156,6532645.8492533,307,135,0.642912464641059
43779,338623.875535156,6532645.8492533,338653.875535156,6532615.8492533,308,135,1.20010929408318
43780,338623.875535156,6532615.8492533,338653.875535156,6532585.8492533,309,135,3.63332628579413
43781,338623.875535156,6532585.8492533,338653.875535156,6532555.8492533,310,135,2.13801809813703
43782,338623.875535156,6532555.8492533,338653.875535156,6532525.8492533,311,135,1.70903750075062
43783,338623.875535156,6532525.8492533,338653.875535156,6532495.8492533,312,135,3.05265342028668
43784,338623.875535156,6532495.8492533,338653.875535156,6532465.8492533,313,135,3.19209045431726
43785,338623.875535156,6532465.8492533,338653.875535156,6532435.8492533,314,135,1.58951773995021
43786,338623.875535156,6532435.8492533,338653.875535156,6532405.8492533,315,135,3.69230545586978
43787,338623.875535156,6532405.8492533,338653.875535156,6532375.8492533,316,135,3.7076348249655
43788,338623.875535156,6532375.8492533,338653.875535156,6532345.8492533,317,135,1.52762661601727
43789,338623.875535156,6532345.8492533,338653.875535156,6532315.8492533,318,135,1.2081461966281
43790,338623.875535156,6532315.8492533,338653.875535156,6532285.8492533,319,135,3.02440947979431
44048,338653.875535156,6534235.8492533,338683.875535156,6534205.8492533,255,136,3.92104670131242
44049,338653.875535156,6534205.8492533,338683.875535156,6534175.8492533,256,136,4.60159470818259
44052,338653.875535156,6534115.8492533,338683.875535156,6534085.8492533,259,136,2.72741840743437
44053,338653.875535156,6534085.8492533,338683.875535156,6534055.8492533,260,136,3.98702066548393
44054,338653.875535156,6534055.8492533,338683.875535156,6534025.8492533,261,136,3.94311889244415
44055,338653.875535156,6534025.8492533,338683.875535156,6533995.8492533,262,136,2.85043230342368
44056,338653.875535156,6533995.8492533,338683.875535156,6533965.8492533,263,136,3.72980257387764
44057,338653.875535156,6533965.8492533,338683.875535156,6533935.8492533,264,136,3.07439451774025
44058,338653.875535156,6533935.8492533,338683.875535156,6533905.8492533,265,136,2.80077410971275
44059,338653.875535156,6533905.8492533,338683.875535156,6533875.8492533,266,136,3.36370499922336
44060,338653.875535156,6533875.8492533,338683.875535156,6533845.8492533,267,136,3.26344429786477
44061,338653.875535156,6533845.8492533,338683.875535156,6533815.8492533,268,136,4.16610527460554
44062,338653.875535156,6533815.8492533,338683.875535156,6533785.8492533,269,136,3.24641678571121
44063,338653.875535156,6533785.8492533,338683.875535156,6533755.8492533,270,136,2.63117695534822
44064,338653.875535156,6533755.8492533,338683.875535156,6533725.8492533,271,136,3.13219627305423
44065,338653.875535156,6533725.8492533,338683.875535156,6533695.8492533,272,136,3.7079802621006
44066,338653.875535156,6533695.8492533,338683.875535156,6533665.8492533,273,136,2.93632151013366
44067,338653.875535156,6533665.8492533,338683.875535156,6533635.8492533,274,136,3.80342226303914
44068,338653.875535156,6533635.8492533,338683.875535156,6533605.8492533,275,136,3.91139313882126
44069,338653.875535156,6533605.8492533,338683.875535156,6533575.8492533,276,136,3.64030345870603
44070,338653.875535156,6533575.8492533,338683.875535156,6533545.8492533,277,136,3.05099145161437
44071,338653.875535156,6533545.8492533,338683.875535156,6533515.8492533,278,136,3.28833305719611
44072,338653.875535156,6533515.8492533,338683.875535156,6533485.8492533,279,136,4.1064823119279
44073,338653.875535156,6533485.8492533,338683.875535156,6533455.8492533,280,136,3.580391300932
44074,338653.875535156,6533455.8492533,338683.875535156,6533425.8492533,281,136,3.38656221973653
44075,338653.875535156,6533425.8492533,338683.875535156,6533395.8492533,282,136,1.92336807550444
44076,338653.875535156,6533395.8492533,338683.875535156,6533365.8492533,283,136,4.21590029377484
44077,338653.875535156,6533365.8492533,338683.875535156,6533335.8492533,284,136,1.90240594658299
44078,338653.875535156,6533335.8492533,338683.875535156,6533305.8492533,285,136,2.04011877872506
44079,338653.875535156,6533305.8492533,338683.875535156,6533275.8492533,286,136,2.00410948919673
44080,338653.875535156,6533275.8492533,338683.875535156,6533245.8492533,287,136,2.81746990592391
44081,338653.875535156,6533245.8492533,338683.875535156,6533215.8492533,288,136,4.18695366478735
44082,338653.875535156,6533215.8492533,338683.875535156,6533185.8492533,289,136,4.00361587952594
44083,338653.875535156,6533185.8492533,338683.875535156,6533155.8492533,290,136,3.69411120073039
44084,338653.875535156,6533155.8492533,338683.875535156,6533125.8492533,291,136,3.27704214158549
44085,338653.875535156,6533125.8492533,338683.875535156,6533095.8492533,292,136,1.80561721913251
44086,338653.875535156,6533095.8492533,338683.875535156,6533065.8492533,293,136,2.22264123437465
44087,338653.875535156,6533065.8492533,338683.875535156,6533035.8492533,294,136,4.31885145882429
44088,338653.875535156,6533035.8492533,338683.875535156,6533005.8492533,295,136,4.77447498217524
44089,338653.875535156,6533005.8492533,338683.875535156,6532975.8492533,296,136,4.55743562089718
44090,338653.875535156,6532975.8492533,338683.875535156,6532945.8492533,297,136,2.84755434792537
44091,338653.875535156,6532945.8492533,338683.875535156,6532915.8492533,298,136,3.41961596648026
44092,338653.875535156,6532915.8492533,338683.875535156,6532885.8492533,299,136,3.99911499462831
44093,338653.875535156,6532885.8492533,338683.875535156,6532855.8492533,300,136,2.76948650405965
44094,338653.875535156,6532855.8492533,338683.875535156,6532825.8492533,301,136,3.28422871771037
44095,338653.875535156,6532825.8492533,338683.875535156,6532795.8492533,302,136,2.48311863563679
44096,338653.875535156,6532795.8492533,338683.875535156,6532765.8492533,303,136,2.99322067955158
44097,338653.875535156,6532765.8492533,338683.875535156,6532735.8492533,304,136,1.69572644959832
44098,338653.875535156,6532735.8492533,338683.875535156,6532705.8492533,305,136,2.4018208776395
44099,338653.875535156,6532705.8492533,338683.875535156,6532675.8492533,306,136,2.45827204724535
44100,338653.875535156,6532675.8492533,338683.875535156,6532645.8492533,307,136,0.877476514071298
44101,338653.875535156,6532645.8492533,338683.875535156,6532615.8492533,308,136,0.535489270586148
44102,338653.875535156,6532615.8492533,338683.875535156,6532585.8492533,309,136,1.2894883488438
44103,338653.875535156,6532585.8492533,338683.875535156,6532555.8492533,310,136,1.27911487262314
44104,338653.875535156,6532555.8492533,338683.875535156,6532525.8492533,311,136,2.44395465993457
44105,338653.875535156,6532525.8492533,338683.875535156,6532495.8492533,312,136,3.70032669450092
44106,338653.875535156,6532495.8492533,338683.875535156,6532465.8492533,313,136,4.03335099548463
44107,338653.875535156,6532465.8492533,338683.875535156,6532435.8492533,314,136,4.01717522130934
44108,338653.875535156,6532435.8492533,338683.875535156,6532405.8492533,315,136,3.81835162794184
44109,338653.875535156,6532405.8492533,338683.875535156,6532375.8492533,316,136,4.18264717013733
44110,338653.875535156,6532375.8492533,338683.875535156,6532345.8492533,317,136,4.18105509524756
44111,338653.875535156,6532345.8492533,338683.875535156,6532315.8492533,318,136,3.4427015811133
44112,338653.875535156,6532315.8492533,338683.875535156,6532285.8492533,319,136,2.93754151463509
44376,338683.875535156,6534055.8492533,338713.875535156,6534025.8492533,261,137,1.7032744894713
44377,338683.875535156,6534025.8492533,338713.875535156,6533995.8492533,262,137,1.82492542266846
44378,338683.875535156,6533995.8492533,338713.875535156,6533965.8492533,263,137,4.69811538243905
44379,338683.875535156,6533965.8492533,338713.875535156,6533935.8492533,264,137,2.04055721755356
44380,338683.875535156,6533935.8492533,338713.875535156,6533905.8492533,265,137,3.89457523962148
44381,338683.875535156,6533905.8492533,338713.875535156,6533875.8492533,266,137,3.73799697876741
44382,338683.875535156,6533875.8492533,338713.875535156,6533845.8492533,267,137,2.24287902228686
44383,338683.875535156,6533845.8492533,338713.875535156,6533815.8492533,268,137,2.89522415283627
44384,338683.875535156,6533815.8492533,338713.875535156,6533785.8492533,269,137,3.14890204709699
44385,338683.875535156,6533785.8492533,338713.875535156,6533755.8492533,270,137,2.59378781356338
44386,338683.875535156,6533755.8492533,338713.875535156,6533725.8492533,271,137,3.3458216074819
44387,338683.875535156,6533725.8492533,338713.875535156,6533695.8492533,272,137,3.48232916142025
44388,338683.875535156,6533695.8492533,338713.875535156,6533665.8492533,273,137,3.21531578629279
44389,338683.875535156,6533665.8492533,338713.875535156,6533635.8492533,274,137,4.13364638158446
44390,338683.875535156,6533635.8492533,338713.875535156,6533605.8492533,275,137,4.39097591476843
44391,338683.875535156,6533605.8492533,338713.875535156,6533575.8492533,276,137,3.91313454605542
44392,338683.875535156,6533575.8492533,338713.875535156,6533545.8492533,277,137,3.11863468959031
44393,338683.875535156,6533545.8492533,338713.875535156,6533515.8492533,278,137,3.06154564936121
44394,338683.875535156,6533515.8492533,338713.875535156,6533485.8492533,279,137,5.03326909547894
44395,338683.875535156,6533485.8492533,338713.875535156,6533455.8492533,280,137,4.21836098704964
44396,338683.875535156,6533455.8492533,338713.875535156,6533425.8492533,281,137,4.42733043699692
44397,338683.875535156,6533425.8492533,338713.875535156,6533395.8492533,282,137,2.50107936215016
44398,338683.875535156,6533395.8492533,338713.875535156,6533365.8492533,283,137,5.89748211568716
44399,338683.875535156,6533365.8492533,338713.875535156,6533335.8492533,284,137,4.68502296484581
44400,338683.875535156,6533335.8492533,338713.875535156,6533305.8492533,285,137,4.09710833708637
44401,338683.875535156,6533305.8492533,338713.875535156,6533275.8492533,286,137,2.26237220419435
44402,338683.875535156,6533275.8492533,338713.875535156,6533245.8492533,287,137,3.2965797130429
44403,338683.875535156,6533245.8492533,338713.875535156,6533215.8492533,288,137,3.40059658472944
44404,338683.875535156,6533215.8492533,338713.875535156,6533185.8492533,289,137,3.54400540223636
44405,338683.875535156,6533185.8492533,338713.875535156,6533155.8492533,290,137,3.40565393418194
44406,338683.875535156,6533155.8492533,338713.875535156,6533125.8492533,291,137,3.6588343973549
44407,338683.875535156,6533125.8492533,338713.875535156,6533095.8492533,292,137,4.75121619001055
44408,338683.875535156,6533095.8492533,338713.875535156,6533065.8492533,293,137,3.46154125237407
44409,338683.875535156,6533065.8492533,338713.875535156,6533035.8492533,294,137,3.73535844744074
44410,338683.875535156,6533035.8492533,338713.875535156,6533005.8492533,295,137,5.63131577904683
44411,338683.875535156,6533005.8492533,338713.875535156,6532975.8492533,296,137,5.23685335518368
44412,338683.875535156,6532975.8492533,338713.875535156,6532945.8492533,297,137,3.5169276890032
44413,338683.875535156,6532945.8492533,338713.875535156,6532915.8492533,298,137,2.77565993473153
44414,338683.875535156,6532915.8492533,338713.875535156,6532885.8492533,299,137,4.1219428296607
44415,338683.875535156,6532885.8492533,338713.875535156,6532855.8492533,300,137,2.96626849585301
44416,338683.875535156,6532855.8492533,338713.875535156,6532825.8492533,301,137,4.21378807194926
44417,338683.875535156,6532825.8492533,338713.875535156,6532795.8492533,302,137,4.63959681666627
44418,338683.875535156,6532795.8492533,338713.875535156,6532765.8492533,303,137,2.31283729372964
44419,338683.875535156,6532765.8492533,338713.875535156,6532735.8492533,304,137,1.38346049515905
44420,338683.875535156,6532735.8492533,338713.875535156,6532705.8492533,305,137,2.99383051445287
44421,338683.875535156,6532705.8492533,338713.875535156,6532675.8492533,306,137,3.07739894106644
44422,338683.875535156,6532675.8492533,338713.875535156,6532645.8492533,307,137,2.38318998511266
44423,338683.875535156,6532645.8492533,338713.875535156,6532615.8492533,308,137,0.594406522124457
44424,338683.875535156,6532615.8492533,338713.875535156,6532585.8492533,309,137,0.225299477355502
44425,338683.875535156,6532585.8492533,338713.875535156,6532555.8492533,310,137,0.467534817824069
