fid,id,left,top,right,bottom,CNN_10m_1mean
"514775","514775",16175164.9785,-3673784.1298,16175174.9785,-3673794.1298,4.03497713088989
"514774","514774",16175164.9785,-3673774.1298,16175174.9785,-3673784.1298,5.11155414104462
"514773","514773",16175164.9785,-3673764.1298,16175174.9785,-3673774.1298,4.42237597942352
"514772","514772",16175164.9785,-3673754.1298,16175174.9785,-3673764.1298,3.16137274742126
"514771","514771",16175164.9785,-3673744.1298,16175174.9785,-3673754.1298,2.55423994064331
"514779","514779",16175164.9785,-3673824.1298,16175174.9785,-3673834.1298,1.91884460330009
"514780","514780",16175164.9785,-3673834.1298,16175174.9785,-3673844.1298,2.7393510723114
"514781","514781",16175164.9785,-3673844.1298,16175174.9785,-3673854.1298,2.7720915055275
"514782","514782",16175164.9785,-3673854.1298,16175174.9785,-3673864.1298,3.43967515230179
"514783","514783",16175164.9785,-3673864.1298,16175174.9785,-3673874.1298,3.71545836687088
"514784","514784",16175164.9785,-3673874.1298,16175174.9785,-3673884.1298,2.58150075674057
"514785","514785",16175164.9785,-3673884.1298,16175174.9785,-3673894.1298,1.26333011269569
"514786","514786",16175164.9785,-3673894.1298,16175174.9785,-3673904.1298,0.655043703317642
"514787","514787",16175164.9785,-3673904.1298,16175174.9785,-3673914.1298,0.684884324073792
"514788","514788",16175164.9785,-3673914.1298,16175174.9785,-3673924.1298,0.841536942720413
"514789","514789",16175164.9785,-3673924.1298,16175174.9785,-3673934.1298,1.34939402341843
"514790","514790",16175164.9785,-3673934.1298,16175174.9785,-3673944.1298,1.60400630235672
"514791","514791",16175164.9785,-3673944.1298,16175174.9785,-3673954.1298,1.24596053063869
"514792","514792",16175164.9785,-3673954.1298,16175174.9785,-3673964.1298,1.61205047130585
"514793","514793",16175164.9785,-3673964.1298,16175174.9785,-3673974.1298,2.9106382894516
"514794","514794",16175164.9785,-3673974.1298,16175174.9785,-3673984.1298,3.89702964544296
"463166","463166",16174704.9785,-3673814.1298,16174714.9785,-3673824.1298,0.927250409722328
"463165","463165",16174704.9785,-3673804.1298,16174714.9785,-3673814.1298,1.00197814643383
"463164","463164",16174704.9785,-3673794.1298,16174714.9785,-3673804.1298,1.32609923124313
"463163","463163",16174704.9785,-3673784.1298,16174714.9785,-3673794.1298,1.63337381005287
"463162","463162",16174704.9785,-3673774.1298,16174714.9785,-3673784.1298,1.47672780394554
"463161","463161",16174704.9785,-3673764.1298,16174714.9785,-3673774.1298,0.957551403045654
"463160","463160",16174704.9785,-3673754.1298,16174714.9785,-3673764.1298,0.629209687113762
"463159","463159",16174704.9785,-3673744.1298,16174714.9785,-3673754.1298,0.606719866394997
"463167","463167",16174704.9785,-3673824.1298,16174714.9785,-3673834.1298,0.681826823949814
"463168","463168",16174704.9785,-3673834.1298,16174714.9785,-3673844.1298,0.360000827610493
"463169","463169",16174704.9785,-3673844.1298,16174714.9785,-3673854.1298,0.30548332542181
"463170","463170",16174704.9785,-3673854.1298,16174714.9785,-3673864.1298,0.874305354654789
"463171","463171",16174704.9785,-3673864.1298,16174714.9785,-3673874.1298,1.95025491654873
"463172","463172",16174704.9785,-3673874.1298,16174714.9785,-3673884.1298,3.70715496778488
"463173","463173",16174704.9785,-3673884.1298,16174714.9785,-3673894.1298,5.23350939512253
"463174","463174",16174704.9785,-3673894.1298,16174714.9785,-3673904.1298,5.33181983947754
"463175","463175",16174704.9785,-3673904.1298,16174714.9785,-3673914.1298,3.94101790904999
"463176","463176",16174704.9785,-3673914.1298,16174714.9785,-3673924.1298,3.02322203397751
"463177","463177",16174704.9785,-3673924.1298,16174714.9785,-3673934.1298,2.95592039585114
"463178","463178",16174704.9785,-3673934.1298,16174714.9785,-3673944.1298,3.31800007104874
"463179","463179",16174704.9785,-3673944.1298,16174714.9785,-3673954.1298,3.90743853569031
"463180","463180",16174704.9785,-3673954.1298,16174714.9785,-3673964.1298,3.53834799289703
"463181","463181",16174704.9785,-3673964.1298,16174714.9785,-3673974.1298,3.87935146093369
"463182","463182",16174704.9785,-3673974.1298,16174714.9785,-3673984.1298,5.67343449115753
"463217","463217",16174704.9785,-3674324.1298,16174714.9785,-3674334.1298,0.610905347331878
"463216","463216",16174704.9785,-3674314.1298,16174714.9785,-3674324.1298,0.892340722756508
"463215","463215",16174704.9785,-3674304.1298,16174714.9785,-3674314.1298,1.56175824751457
"463214","463214",16174704.9785,-3674294.1298,16174714.9785,-3674304.1298,2.19224592259056
"463213","463213",16174704.9785,-3674284.1298,16174714.9785,-3674294.1298,2.0904410401387
"463212","463212",16174704.9785,-3674274.1298,16174714.9785,-3674284.1298,1.41799708730296
"463211","463211",16174704.9785,-3674264.1298,16174714.9785,-3674274.1298,1.74651112275965
"463210","463210",16174704.9785,-3674254.1298,16174714.9785,-3674264.1298,2.85790813465913
"463209","463209",16174704.9785,-3674244.1298,16174714.9785,-3674254.1298,3.32175309181213
"463208","463208",16174704.9785,-3674234.1298,16174714.9785,-3674244.1298,3.00543431043625
"463207","463207",16174704.9785,-3674224.1298,16174714.9785,-3674234.1298,2.3443124127388
"463206","463206",16174704.9785,-3674214.1298,16174714.9785,-3674224.1298,2.10040531516075
"463205","463205",16174704.9785,-3674204.1298,16174714.9785,-3674214.1298,1.80546382904053
"463204","463204",16174704.9785,-3674194.1298,16174714.9785,-3674204.1298,1.25756992340088
"463203","463203",16174704.9785,-3674184.1298,16174714.9785,-3674194.1298,0.740607583522797
"463202","463202",16174704.9785,-3674174.1298,16174714.9785,-3674184.1298,0.484575062692165
"463201","463201",16174704.9785,-3674164.1298,16174714.9785,-3674174.1298,0.422747045755386
"463200","463200",16174704.9785,-3674154.1298,16174714.9785,-3674164.1298,0.582330805824158
"463199","463199",16174704.9785,-3674144.1298,16174714.9785,-3674154.1298,0.753752657439974
"463198","463198",16174704.9785,-3674134.1298,16174714.9785,-3674144.1298,0.636759339521329
"463197","463197",16174704.9785,-3674124.1298,16174714.9785,-3674134.1298,0.44434961438179
"463196","463196",16174704.9785,-3674114.1298,16174714.9785,-3674124.1298,0.309458349347115
"463195","463195",16174704.9785,-3674104.1298,16174714.9785,-3674114.1298,0.198991306722164
"463194","463194",16174704.9785,-3674094.1298,16174714.9785,-3674104.1298,0.18901305899024
"463193","463193",16174704.9785,-3674084.1298,16174714.9785,-3674094.1298,0.169796670302749
"463192","463192",16174704.9785,-3674074.1298,16174714.9785,-3674084.1298,0.174383784160018
"463191","463191",16174704.9785,-3674064.1298,16174714.9785,-3674074.1298,0.168902771398425
"463190","463190",16174704.9785,-3674054.1298,16174714.9785,-3674064.1298,0.132320758551359
"463189","463189",16174704.9785,-3674044.1298,16174714.9785,-3674054.1298,0.13501975916326
"463188","463188",16174704.9785,-3674034.1298,16174714.9785,-3674044.1298,0.236990323886275
"463187","463187",16174704.9785,-3674024.1298,16174714.9785,-3674034.1298,0.599946064651012
"463186","463186",16174704.9785,-3674014.1298,16174714.9785,-3674024.1298,1.23097589373589
"463185","463185",16174704.9785,-3674004.1298,16174714.9785,-3674014.1298,2.01301384687424
"463184","463184",16174704.9785,-3673994.1298,16174714.9785,-3674004.1298,3.80002802610397
"463183","463183",16174704.9785,-3673984.1298,16174714.9785,-3673994.1298,5.82026175498962
"463218","463218",16174704.9785,-3674334.1298,16174714.9785,-3674344.1298,0.634323992008387
"463219","463219",16174704.9785,-3674344.1298,16174714.9785,-3674354.1298,0.796814676374197
"463220","463220",16174704.9785,-3674354.1298,16174714.9785,-3674364.1298,0.918504792451859
"463221","463221",16174704.9785,-3674364.1298,16174714.9785,-3674374.1298,1.11767163932323
"463222","463222",16174704.9785,-3674374.1298,16174714.9785,-3674384.1298,1.23527468442917
"463223","463223",16174704.9785,-3674384.1298,16174714.9785,-3674394.1298,1.21932262718678
"463224","463224",16174704.9785,-3674394.1298,16174714.9785,-3674404.1298,1.57922441363335
"463225","463225",16174704.9785,-3674404.1298,16174714.9785,-3674414.1298,2.33317593336105
"463226","463226",16174704.9785,-3674414.1298,16174714.9785,-3674424.1298,2.70601759076118
"463227","463227",16174704.9785,-3674424.1298,16174714.9785,-3674434.1298,2.02432450056076
"463228","463228",16174704.9785,-3674434.1298,16174714.9785,-3674444.1298,1.36154213070869
"463229","463229",16174704.9785,-3674444.1298,16174714.9785,-3674454.1298,1.41885111161641
"463230","463230",16174704.9785,-3674454.1298,16174714.9785,-3674464.1298,1.71620436906815
"463274","463274",16174704.9785,-3674894.1298,16174714.9785,-3674904.1298,3.9432547390461
"463275","463275",16174704.9785,-3674904.1298,16174714.9785,-3674914.1298,4.42153376824147
"463276","463276",16174704.9785,-3674914.1298,16174714.9785,-3674924.1298,4.54598689079285
"464339","464339",16174714.9785,-3674324.1298,16174724.9785,-3674334.1298,1.35104336023331
"464338","464338",16174714.9785,-3674314.1298,16174724.9785,-3674324.1298,1.96013844072819
"464337","464337",16174714.9785,-3674304.1298,16174724.9785,-3674314.1298,1.98097929954529
"464336","464336",16174714.9785,-3674294.1298,16174724.9785,-3674304.1298,1.6464662694931
"464335","464335",16174714.9785,-3674284.1298,16174724.9785,-3674294.1298,1.28551016688347
"464334","464334",16174714.9785,-3674274.1298,16174724.9785,-3674284.1298,1.10782410144806
"464333","464333",16174714.9785,-3674264.1298,16174724.9785,-3674274.1298,1.42068115115166
"464332","464332",16174714.9785,-3674254.1298,16174724.9785,-3674264.1298,1.77707001209259
"464331","464331",16174714.9785,-3674244.1298,16174724.9785,-3674254.1298,1.85589819312096
"464330","464330",16174714.9785,-3674234.1298,16174724.9785,-3674244.1298,1.69809453129768
"464329","464329",16174714.9785,-3674224.1298,16174724.9785,-3674234.1298,1.41388881444931
"464328","464328",16174714.9785,-3674214.1298,16174724.9785,-3674224.1298,1.624784719944
"464327","464327",16174714.9785,-3674204.1298,16174724.9785,-3674214.1298,1.68916038155556
"464326","464326",16174714.9785,-3674194.1298,16174724.9785,-3674204.1298,1.37834388136864
"464325","464325",16174714.9785,-3674184.1298,16174724.9785,-3674194.1298,0.883829814195633
"464324","464324",16174714.9785,-3674174.1298,16174724.9785,-3674184.1298,0.657500039935112
"464323","464323",16174714.9785,-3674164.1298,16174724.9785,-3674174.1298,0.483782640993595
"464322","464322",16174714.9785,-3674154.1298,16174724.9785,-3674164.1298,0.451327636837959
"464321","464321",16174714.9785,-3674144.1298,16174724.9785,-3674154.1298,0.546855527460575
"464320","464320",16174714.9785,-3674134.1298,16174724.9785,-3674144.1298,0.52246468514204
"464319","464319",16174714.9785,-3674124.1298,16174724.9785,-3674134.1298,0.431081912517548
"464318","464318",16174714.9785,-3674114.1298,16174724.9785,-3674124.1298,0.317038141787052
"464317","464317",16174714.9785,-3674104.1298,16174724.9785,-3674114.1298,0.169218562096357
"464316","464316",16174714.9785,-3674094.1298,16174724.9785,-3674104.1298,0.153845120742917
"464315","464315",16174714.9785,-3674084.1298,16174724.9785,-3674094.1298,0.144530444666743
"464314","464314",16174714.9785,-3674074.1298,16174724.9785,-3674084.1298,0.0924062214791775
"464313","464313",16174714.9785,-3674064.1298,16174724.9785,-3674074.1298,0.0457739077229053
"464312","464312",16174714.9785,-3674054.1298,16174724.9785,-3674064.1298,0.0425438850000501
"464311","464311",16174714.9785,-3674044.1298,16174724.9785,-3674054.1298,0.0800675505772233
"464310","464310",16174714.9785,-3674034.1298,16174724.9785,-3674044.1298,0.121238713786006
"464309","464309",16174714.9785,-3674024.1298,16174724.9785,-3674034.1298,0.270227568745613
"464308","464308",16174714.9785,-3674014.1298,16174724.9785,-3674024.1298,0.564266290068626
"464307","464307",16174714.9785,-3674004.1298,16174724.9785,-3674014.1298,1.39553126335144
"464306","464306",16174714.9785,-3673994.1298,16174724.9785,-3674004.1298,3.52665263175964
"464305","464305",16174714.9785,-3673984.1298,16174724.9785,-3673994.1298,5.86232923984528
"464340","464340",16174714.9785,-3674334.1298,16174724.9785,-3674344.1298,0.872192674875259
"464341","464341",16174714.9785,-3674344.1298,16174724.9785,-3674354.1298,1.1169558429718
"464342","464342",16174714.9785,-3674354.1298,16174724.9785,-3674364.1298,1.83164005756378
"464343","464343",16174714.9785,-3674364.1298,16174724.9785,-3674374.1298,2.16704010009766
"464344","464344",16174714.9785,-3674374.1298,16174724.9785,-3674384.1298,1.96840258836746
"464345","464345",16174714.9785,-3674384.1298,16174724.9785,-3674394.1298,1.47639993071556
"464346","464346",16174714.9785,-3674394.1298,16174724.9785,-3674404.1298,1.15161545753479
"464347","464347",16174714.9785,-3674404.1298,16174724.9785,-3674414.1298,1.26562878251076
"464348","464348",16174714.9785,-3674414.1298,16174724.9785,-3674424.1298,1.41375932812691
"464349","464349",16174714.9785,-3674424.1298,16174724.9785,-3674434.1298,1.56591276407242
"464350","464350",16174714.9785,-3674434.1298,16174724.9785,-3674444.1298,1.84639397859573
"464351","464351",16174714.9785,-3674444.1298,16174724.9785,-3674454.1298,1.99326634883881
"464352","464352",16174714.9785,-3674454.1298,16174724.9785,-3674464.1298,1.93410525169778
"464353","464353",16174714.9785,-3674464.1298,16174724.9785,-3674474.1298,2.08058020803663
"464354","464354",16174714.9785,-3674474.1298,16174724.9785,-3674484.1298,2.44365242907875
"464355","464355",16174714.9785,-3674484.1298,16174724.9785,-3674494.1298,2.64782005229799
"464288","464288",16174714.9785,-3673814.1298,16174724.9785,-3673824.1298,0.835720685124397
"464287","464287",16174714.9785,-3673804.1298,16174724.9785,-3673814.1298,0.940370317697525
"464286","464286",16174714.9785,-3673794.1298,16174724.9785,-3673804.1298,1.08994338870049
"464285","464285",16174714.9785,-3673784.1298,16174724.9785,-3673794.1298,1.15463178038597
"464284","464284",16174714.9785,-3673774.1298,16174724.9785,-3673784.1298,1.26700046658516
"464283","464283",16174714.9785,-3673764.1298,16174724.9785,-3673774.1298,1.23733021914959
"464282","464282",16174714.9785,-3673754.1298,16174724.9785,-3673764.1298,1.11839489161968
"464281","464281",16174714.9785,-3673744.1298,16174724.9785,-3673754.1298,1.0374819278717
"464289","464289",16174714.9785,-3673824.1298,16174724.9785,-3673834.1298,0.691958941221237
"464290","464290",16174714.9785,-3673834.1298,16174724.9785,-3673844.1298,0.462148352861404
"464291","464291",16174714.9785,-3673844.1298,16174724.9785,-3673854.1298,0.515750033855438
"464292","464292",16174714.9785,-3673854.1298,16174724.9785,-3673864.1298,1.30356783330441
"464293","464293",16174714.9785,-3673864.1298,16174724.9785,-3673874.1298,2.72189687728882
"464294","464294",16174714.9785,-3673874.1298,16174724.9785,-3673884.1298,4.91112636327744
"464295","464295",16174714.9785,-3673884.1298,16174724.9785,-3673894.1298,6.62586423397064
"464296","464296",16174714.9785,-3673894.1298,16174724.9785,-3673904.1298,6.56961888313293
"464297","464297",16174714.9785,-3673904.1298,16174724.9785,-3673914.1298,4.87518152236938
"464298","464298",16174714.9785,-3673914.1298,16174724.9785,-3673924.1298,3.30612349510193
"464299","464299",16174714.9785,-3673924.1298,16174724.9785,-3673934.1298,2.23026045441628
"464300","464300",16174714.9785,-3673934.1298,16174724.9785,-3673944.1298,1.68645900845528
"464301","464301",16174714.9785,-3673944.1298,16174724.9785,-3673954.1298,1.66904350936413
"464302","464302",16174714.9785,-3673954.1298,16174724.9785,-3673964.1298,1.86455258965492
"464303","464303",16174714.9785,-3673964.1298,16174724.9785,-3673974.1298,3.23212092161179
"464304","464304",16174714.9785,-3673974.1298,16174724.9785,-3673984.1298,5.6322545671463
"464395","464395",16174714.9785,-3674884.1298,16174724.9785,-3674894.1298,3.69490528106689
"464396","464396",16174714.9785,-3674894.1298,16174724.9785,-3674904.1298,4.08474221894907
"464397","464397",16174714.9785,-3674904.1298,16174724.9785,-3674914.1298,4.15165766000748
"464398","464398",16174714.9785,-3674914.1298,16174724.9785,-3674924.1298,4.08206300087917
"464399","464399",16174714.9785,-3674924.1298,16174724.9785,-3674934.1298,3.87908426920573
"477803","477803",16174834.9785,-3674324.1298,16174844.9785,-3674334.1298,0.828366435170174
"477802","477802",16174834.9785,-3674314.1298,16174844.9785,-3674324.1298,0.739131565093994
"477801","477801",16174834.9785,-3674304.1298,16174844.9785,-3674314.1298,0.832949627041817
"477800","477800",16174834.9785,-3674294.1298,16174844.9785,-3674304.1298,0.986546638011932
"477799","477799",16174834.9785,-3674284.1298,16174844.9785,-3674294.1298,0.953690285682678
"477798","477798",16174834.9785,-3674274.1298,16174844.9785,-3674284.1298,0.857636546492577
"477797","477797",16174834.9785,-3674264.1298,16174844.9785,-3674274.1298,0.851675520539284
"477796","477796",16174834.9785,-3674254.1298,16174844.9785,-3674264.1298,1.12014327168465
"477795","477795",16174834.9785,-3674244.1298,16174844.9785,-3674254.1298,1.35884366571903
"477794","477794",16174834.9785,-3674234.1298,16174844.9785,-3674244.1298,1.42165363430977
"477793","477793",16174834.9785,-3674224.1298,16174844.9785,-3674234.1298,1.49146720290184
"477792","477792",16174834.9785,-3674214.1298,16174844.9785,-3674224.1298,1.44715844273567
"477791","477791",16174834.9785,-3674204.1298,16174844.9785,-3674214.1298,1.36272677540779
"477790","477790",16174834.9785,-3674194.1298,16174844.9785,-3674204.1298,1.37068654537201
"477789","477789",16174834.9785,-3674184.1298,16174844.9785,-3674194.1298,1.92397548079491
"477788","477788",16174834.9785,-3674174.1298,16174844.9785,-3674184.1298,2.43065793395042
"477787","477787",16174834.9785,-3674164.1298,16174844.9785,-3674174.1298,2.02300618767738
"477786","477786",16174834.9785,-3674154.1298,16174844.9785,-3674164.1298,0.973294023275375
"477785","477785",16174834.9785,-3674144.1298,16174844.9785,-3674154.1298,0.298417459502816
"477784","477784",16174834.9785,-3674134.1298,16174844.9785,-3674144.1298,0.139564103931189
"477783","477783",16174834.9785,-3674124.1298,16174844.9785,-3674134.1298,0.311035463064909
"477782","477782",16174834.9785,-3674114.1298,16174844.9785,-3674124.1298,0.541780590713024
"477781","477781",16174834.9785,-3674104.1298,16174844.9785,-3674114.1298,0.555306991934776
"477780","477780",16174834.9785,-3674094.1298,16174844.9785,-3674104.1298,0.375682802796364
"477779","477779",16174834.9785,-3674084.1298,16174844.9785,-3674094.1298,0.319827452301979
"477778","477778",16174834.9785,-3674074.1298,16174844.9785,-3674084.1298,0.439243316948414
"477777","477777",16174834.9785,-3674064.1298,16174844.9785,-3674074.1298,0.644615340828896
"477776","477776",16174834.9785,-3674054.1298,16174844.9785,-3674064.1298,0.656170998811722
"477775","477775",16174834.9785,-3674044.1298,16174844.9785,-3674054.1298,0.371748949885368
"477774","477774",16174834.9785,-3674034.1298,16174844.9785,-3674044.1298,0.136215107291937
"477773","477773",16174834.9785,-3674024.1298,16174844.9785,-3674034.1298,0.140187103748322
"477772","477772",16174834.9785,-3674014.1298,16174844.9785,-3674024.1298,0.217014028131962
"477771","477771",16174834.9785,-3674004.1298,16174844.9785,-3674014.1298,0.152570381760597
"477770","477770",16174834.9785,-3673994.1298,16174844.9785,-3674004.1298,0.0904692117497325
"477769","477769",16174834.9785,-3673984.1298,16174844.9785,-3673994.1298,0.0812679846584797
"477804","477804",16174834.9785,-3674334.1298,16174844.9785,-3674344.1298,0.94035207927227
"477805","477805",16174834.9785,-3674344.1298,16174844.9785,-3674354.1298,0.832288122177124
"477806","477806",16174834.9785,-3674354.1298,16174844.9785,-3674364.1298,0.639788666367531
"477807","477807",16174834.9785,-3674364.1298,16174844.9785,-3674374.1298,0.676107231378555
"477808","477808",16174834.9785,-3674374.1298,16174844.9785,-3674384.1298,0.643766992688179
"477809","477809",16174834.9785,-3674384.1298,16174844.9785,-3674394.1298,0.477598858475685
"477810","477810",16174834.9785,-3674394.1298,16174844.9785,-3674404.1298,0.407863845527172
"477811","477811",16174834.9785,-3674404.1298,16174844.9785,-3674414.1298,0.398628757297993
"477812","477812",16174834.9785,-3674414.1298,16174844.9785,-3674424.1298,0.336050914525986
"477813","477813",16174834.9785,-3674424.1298,16174844.9785,-3674434.1298,0.635146515369415
"477814","477814",16174834.9785,-3674434.1298,16174844.9785,-3674444.1298,1.65947261691093
"477815","477815",16174834.9785,-3674444.1298,16174844.9785,-3674454.1298,2.90365497350693
"477816","477816",16174834.9785,-3674454.1298,16174844.9785,-3674464.1298,3.4745553779602
"477817","477817",16174834.9785,-3674464.1298,16174844.9785,-3674474.1298,3.18237023830414
"477818","477818",16174834.9785,-3674474.1298,16174844.9785,-3674484.1298,2.83129471302032
"477819","477819",16174834.9785,-3674484.1298,16174844.9785,-3674494.1298,3.17802085638046
"477752","477752",16174834.9785,-3673814.1298,16174844.9785,-3673824.1298,0.203252338320017
"477751","477751",16174834.9785,-3673804.1298,16174844.9785,-3673814.1298,0.0678259119018912
"477750","477750",16174834.9785,-3673794.1298,16174844.9785,-3673804.1298,0.251448485925794
"477749","477749",16174834.9785,-3673784.1298,16174844.9785,-3673794.1298,0.649837706983089
"477748","477748",16174834.9785,-3673774.1298,16174844.9785,-3673784.1298,0.828454377055168
"477747","477747",16174834.9785,-3673764.1298,16174844.9785,-3673774.1298,0.616857780814171
"477746","477746",16174834.9785,-3673754.1298,16174844.9785,-3673764.1298,0.33651326417923
"477745","477745",16174834.9785,-3673744.1298,16174844.9785,-3673754.1298,0.282033041119576
"477753","477753",16174834.9785,-3673824.1298,16174844.9785,-3673834.1298,0.330393407046795
"477754","477754",16174834.9785,-3673834.1298,16174844.9785,-3673844.1298,0.373477157950401
"477755","477755",16174834.9785,-3673844.1298,16174844.9785,-3673854.1298,0.407563675642014
"477756","477756",16174834.9785,-3673854.1298,16174844.9785,-3673864.1298,0.630517235100269
"477757","477757",16174834.9785,-3673864.1298,16174844.9785,-3673874.1298,0.821938189864159
"477758","477758",16174834.9785,-3673874.1298,16174844.9785,-3673884.1298,0.636484194993973
"477759","477759",16174834.9785,-3673884.1298,16174844.9785,-3673894.1298,0.400549480617046
"477760","477760",16174834.9785,-3673894.1298,16174844.9785,-3673904.1298,0.230042081214488
"477761","477761",16174834.9785,-3673904.1298,16174844.9785,-3673914.1298,0.124707180038095
"477762","477762",16174834.9785,-3673914.1298,16174844.9785,-3673924.1298,0.154423190802336
"477763","477763",16174834.9785,-3673924.1298,16174844.9785,-3673934.1298,0.210125117748976
"477764","477764",16174834.9785,-3673934.1298,16174844.9785,-3673944.1298,0.180458917468786
"477765","477765",16174834.9785,-3673944.1298,16174844.9785,-3673954.1298,0.0932902971282601
"477766","477766",16174834.9785,-3673954.1298,16174844.9785,-3673964.1298,0.0540960901975632
"477767","477767",16174834.9785,-3673964.1298,16174844.9785,-3673974.1298,0.0569044356793165
"477768","477768",16174834.9785,-3673974.1298,16174844.9785,-3673984.1298,0.0831389468535781
"477854","477854",16174834.9785,-3674834.1298,16174844.9785,-3674844.1298,3.97135202407837
"477853","477853",16174834.9785,-3674824.1298,16174844.9785,-3674834.1298,4.95590094566345
"477852","477852",16174834.9785,-3674814.1298,16174844.9785,-3674824.1298,5.29755101203918
"477851","477851",16174834.9785,-3674804.1298,16174844.9785,-3674814.1298,4.62496290206909
"477850","477850",16174834.9785,-3674794.1298,16174844.9785,-3674804.1298,3.97169035196304
"477849","477849",16174834.9785,-3674784.1298,16174844.9785,-3674794.1298,3.85159599542618
"477848","477848",16174834.9785,-3674774.1298,16174844.9785,-3674784.1298,3.83424175262451
"477847","477847",16174834.9785,-3674764.1298,16174844.9785,-3674774.1298,3.37404557466507
"477846","477846",16174834.9785,-3674754.1298,16174844.9785,-3674764.1298,2.36258826375008
"477845","477845",16174834.9785,-3674744.1298,16174844.9785,-3674754.1298,1.53918434739113
"477844","477844",16174834.9785,-3674734.1298,16174844.9785,-3674744.1298,1.92386183381081
"477843","477843",16174834.9785,-3674724.1298,16174844.9785,-3674734.1298,2.64596616983414
"477842","477842",16174834.9785,-3674714.1298,16174844.9785,-3674724.1298,3.5741129565239
"477841","477841",16174834.9785,-3674704.1298,16174844.9785,-3674714.1298,4.59346324682236
"477840","477840",16174834.9785,-3674694.1298,16174844.9785,-3674704.1298,4.67474196195602
"477839","477839",16174834.9785,-3674684.1298,16174844.9785,-3674694.1298,3.58009032487869
"477838","477838",16174834.9785,-3674674.1298,16174844.9785,-3674684.1298,2.2588052546978
"477837","477837",16174834.9785,-3674664.1298,16174844.9785,-3674674.1298,1.5683894443512
"477836","477836",16174834.9785,-3674654.1298,16174844.9785,-3674664.1298,1.89320852994919
"477835","477835",16174834.9785,-3674644.1298,16174844.9785,-3674654.1298,2.98961969137192
"477834","477834",16174834.9785,-3674634.1298,16174844.9785,-3674644.1298,3.99935249090195
"477833","477833",16174834.9785,-3674624.1298,16174844.9785,-3674634.1298,4.68276688575745
"477832","477832",16174834.9785,-3674614.1298,16174844.9785,-3674624.1298,4.54147305965424
"477831","477831",16174834.9785,-3674604.1298,16174844.9785,-3674614.1298,3.59781196117401
"477830","477830",16174834.9785,-3674594.1298,16174844.9785,-3674604.1298,2.91244592428207
"477829","477829",16174834.9785,-3674584.1298,16174844.9785,-3674594.1298,2.80102301836014
"477828","477828",16174834.9785,-3674574.1298,16174844.9785,-3674584.1298,2.57590251207352
"477827","477827",16174834.9785,-3674564.1298,16174844.9785,-3674574.1298,1.98667070627213
"477826","477826",16174834.9785,-3674554.1298,16174844.9785,-3674564.1298,1.58887345194817
"477825","477825",16174834.9785,-3674544.1298,16174844.9785,-3674554.1298,1.47930893778801
"477824","477824",16174834.9785,-3674534.1298,16174844.9785,-3674544.1298,1.85837289690971
"477823","477823",16174834.9785,-3674524.1298,16174844.9785,-3674534.1298,2.07946830749512
"477822","477822",16174834.9785,-3674514.1298,16174844.9785,-3674524.1298,2.07593712329865
"477821","477821",16174834.9785,-3674504.1298,16174844.9785,-3674514.1298,2.68023999452591
"477820","477820",16174834.9785,-3674494.1298,16174844.9785,-3674504.1298,3.41256390810013
"477855","477855",16174834.9785,-3674844.1298,16174844.9785,-3674854.1298,3.34494582176209
"477856","477856",16174834.9785,-3674854.1298,16174844.9785,-3674864.1298,3.68942625761032
"477857","477857",16174834.9785,-3674864.1298,16174844.9785,-3674874.1298,3.72827235221863
"477858","477858",16174834.9785,-3674874.1298,16174844.9785,-3674884.1298,2.4248575592041
"477859","477859",16174834.9785,-3674884.1298,16174844.9785,-3674894.1298,1.21885841965675
"477860","477860",16174834.9785,-3674894.1298,16174844.9785,-3674904.1298,1.05798448860645
"477861","477861",16174834.9785,-3674904.1298,16174844.9785,-3674914.1298,1.47497520804405
"477862","477862",16174834.9785,-3674914.1298,16174844.9785,-3674924.1298,1.4652011847496
"477863","477863",16174834.9785,-3674924.1298,16174844.9785,-3674934.1298,1.10548744350672
"477864","477864",16174834.9785,-3674934.1298,16174844.9785,-3674944.1298,0.830960522890091
"477865","477865",16174834.9785,-3674944.1298,16174844.9785,-3674954.1298,0.756721468567848
"477866","477866",16174834.9785,-3674954.1298,16174844.9785,-3674964.1298,0.753839091658592
"477867","477867",16174834.9785,-3674964.1298,16174844.9785,-3674974.1298,0.969145876765251
"477868","477868",16174834.9785,-3674974.1298,16174844.9785,-3674984.1298,1.47327754616737
"477869","477869",16174834.9785,-3674984.1298,16174844.9785,-3674994.1298,2.33473752856255
"477870","477870",16174834.9785,-3674994.1298,16174844.9785,-3675004.1298,3.03377731800079
"477905","477905",16174834.9785,-3675344.1298,16174844.9785,-3675354.1298,3.52339365665729
"477904","477904",16174834.9785,-3675334.1298,16174844.9785,-3675344.1298,3.74265952825546
"477903","477903",16174834.9785,-3675324.1298,16174844.9785,-3675334.1298,3.13198460578918
"477902","477902",16174834.9785,-3675314.1298,16174844.9785,-3675324.1298,1.92778121590614
"477901","477901",16174834.9785,-3675304.1298,16174844.9785,-3675314.1298,1.17361572086811
"477900","477900",16174834.9785,-3675294.1298,16174844.9785,-3675304.1298,1.15036081671715
"477899","477899",16174834.9785,-3675284.1298,16174844.9785,-3675294.1298,1.32124222636223
"477898","477898",16174834.9785,-3675274.1298,16174844.9785,-3675284.1298,1.36320967316628
