fid,id,left,top,right,bottom,row_index,col_index,CNN_30m_46mean
"39234","39234",338203.875535156,6533755.8492533,338233.875535156,6533725.8492533,"271","121",1.7451446901607
"39235","39235",338203.875535156,6533725.8492533,338233.875535156,6533695.8492533,"272","121",0.825430804953992
"39236","39236",338203.875535156,6533695.8492533,338233.875535156,6533665.8492533,"273","121",1.07686650925431
"39237","39237",338203.875535156,6533665.8492533,338233.875535156,6533635.8492533,"274","121",3.01638591395551
"39238","39238",338203.875535156,6533635.8492533,338233.875535156,6533605.8492533,"275","121",1.56630572824847
"39251","39251",338203.875535156,6533245.8492533,338233.875535156,6533215.8492533,"288","121",4.96579837799072
"39540","39540",338233.875535156,6534235.8492533,338263.875535156,6534205.8492533,"255","122",1.07491778576529
"39541","39541",338233.875535156,6534205.8492533,338263.875535156,6534175.8492533,"256","122",1.60023128739418
"39542","39542",338233.875535156,6534175.8492533,338263.875535156,6534145.8492533,"257","122",1.42747708026904
"39543","39543",338233.875535156,6534145.8492533,338263.875535156,6534115.8492533,"258","122",0.578261248603069
"39544","39544",338233.875535156,6534115.8492533,338263.875535156,6534085.8492533,"259","122",5.36253391386812
"39545","39545",338233.875535156,6534085.8492533,338263.875535156,6534055.8492533,"260","122",2.8284917832583
"39546","39546",338233.875535156,6534055.8492533,338263.875535156,6534025.8492533,"261","122",0.782266966895852
"39547","39547",338233.875535156,6534025.8492533,338263.875535156,6533995.8492533,"262","122",1.95727181157251
"39548","39548",338233.875535156,6533995.8492533,338263.875535156,6533965.8492533,"263","122",0.226857198861568
"39549","39549",338233.875535156,6533965.8492533,338263.875535156,6533935.8492533,"264","122",0.0437828265720015
"39550","39550",338233.875535156,6533935.8492533,338263.875535156,6533905.8492533,"265","122",0.258324516292722
"39551","39551",338233.875535156,6533905.8492533,338263.875535156,6533875.8492533,"266","122",0.618454518357529
"39552","39552",338233.875535156,6533875.8492533,338263.875535156,6533845.8492533,"267","122",0.715251101829833
"39553","39553",338233.875535156,6533845.8492533,338263.875535156,6533815.8492533,"268","122",1.40665668137219
"39554","39554",338233.875535156,6533815.8492533,338263.875535156,6533785.8492533,"269","122",1.18425738456074
"39555","39555",338233.875535156,6533785.8492533,338263.875535156,6533755.8492533,"270","122",1.71329007502915
"39556","39556",338233.875535156,6533755.8492533,338263.875535156,6533725.8492533,"271","122",3.0458978976907
"39557","39557",338233.875535156,6533725.8492533,338263.875535156,6533695.8492533,"272","122",2.58893272107961
"39558","39558",338233.875535156,6533695.8492533,338263.875535156,6533665.8492533,"273","122",2.20112856011763
"39559","39559",338233.875535156,6533665.8492533,338263.875535156,6533635.8492533,"274","122",1.91928729362235
"39560","39560",338233.875535156,6533635.8492533,338263.875535156,6533605.8492533,"275","122",2.93213999451861
"39561","39561",338233.875535156,6533605.8492533,338263.875535156,6533575.8492533,"276","122",3.10983452049609
"39562","39562",338233.875535156,6533575.8492533,338263.875535156,6533545.8492533,"277","122",4.61980642430225
"39563","39563",338233.875535156,6533545.8492533,338263.875535156,6533515.8492533,"278","122",5.65617995497621
"39572","39572",338233.875535156,6533275.8492533,338263.875535156,6533245.8492533,"287","122",4.36785207776462
"39573","39573",338233.875535156,6533245.8492533,338263.875535156,6533215.8492533,"288","122",4.51049699496814
"39574","39574",338233.875535156,6533215.8492533,338263.875535156,6533185.8492533,"289","122",3.94882400989532
"39862","39862",338263.875535156,6534235.8492533,338293.875535156,6534205.8492533,"255","123",0.370005216989808
"39863","39863",338263.875535156,6534205.8492533,338293.875535156,6534175.8492533,"256","123",0.55096277514504
"39864","39864",338263.875535156,6534175.8492533,338293.875535156,6534145.8492533,"257","123",0.624448950381341
"39865","39865",338263.875535156,6534145.8492533,338293.875535156,6534115.8492533,"258","123",0.404064373918949
"39866","39866",338263.875535156,6534115.8492533,338293.875535156,6534085.8492533,"259","123",1.9597065363577
"39867","39867",338263.875535156,6534085.8492533,338293.875535156,6534055.8492533,"260","123",0.93842897542066
"39868","39868",338263.875535156,6534055.8492533,338293.875535156,6534025.8492533,"261","123",0.507467141975702
"39869","39869",338263.875535156,6534025.8492533,338293.875535156,6533995.8492533,"262","123",0.0441929621522053
"39870","39870",338263.875535156,6533995.8492533,338293.875535156,6533965.8492533,"263","123",0.138795477195677
"39871","39871",338263.875535156,6533965.8492533,338293.875535156,6533935.8492533,"264","123",0.101867574321566
"39872","39872",338263.875535156,6533935.8492533,338293.875535156,6533905.8492533,"265","123",0.256314376539271
"39873","39873",338263.875535156,6533905.8492533,338293.875535156,6533875.8492533,"266","123",0.558289531405657
"39874","39874",338263.875535156,6533875.8492533,338293.875535156,6533845.8492533,"267","123",2.17716439860728
"39875","39875",338263.875535156,6533845.8492533,338293.875535156,6533815.8492533,"268","123",4.87954523885884
"39876","39876",338263.875535156,6533815.8492533,338293.875535156,6533785.8492533,"269","123",2.5179296032305
"39877","39877",338263.875535156,6533785.8492533,338293.875535156,6533755.8492533,"270","123",2.41208546239503
"39878","39878",338263.875535156,6533755.8492533,338293.875535156,6533725.8492533,"271","123",4.88900859729353
"39879","39879",338263.875535156,6533725.8492533,338293.875535156,6533695.8492533,"272","123",3.28431232712695
"39880","39880",338263.875535156,6533695.8492533,338293.875535156,6533665.8492533,"273","123",2.35328086706308
"39881","39881",338263.875535156,6533665.8492533,338293.875535156,6533635.8492533,"274","123",4.16951528159939
"39882","39882",338263.875535156,6533635.8492533,338293.875535156,6533605.8492533,"275","123",4.72359721247966
"39883","39883",338263.875535156,6533605.8492533,338293.875535156,6533575.8492533,"276","123",4.65107220579134
"39884","39884",338263.875535156,6533575.8492533,338293.875535156,6533545.8492533,"277","123",3.28883102497497
"39885","39885",338263.875535156,6533545.8492533,338293.875535156,6533515.8492533,"278","123",3.67205482338813
"39886","39886",338263.875535156,6533515.8492533,338293.875535156,6533485.8492533,"279","123",5.21048999669898
"39887","39887",338263.875535156,6533485.8492533,338293.875535156,6533455.8492533,"280","123",4.41338270902634
"39893","39893",338263.875535156,6533305.8492533,338293.875535156,6533275.8492533,"286","123",0.809017861711568
"39894","39894",338263.875535156,6533275.8492533,338293.875535156,6533245.8492533,"287","123",4.56554020869976
"39895","39895",338263.875535156,6533245.8492533,338293.875535156,6533215.8492533,"288","123",4.55301539198941
"39896","39896",338263.875535156,6533215.8492533,338293.875535156,6533185.8492533,"289","123",3.81236020846344
"40184","40184",338293.875535156,6534235.8492533,338323.875535156,6534205.8492533,"255","124",0.187742008774408
"40185","40185",338293.875535156,6534205.8492533,338323.875535156,6534175.8492533,"256","124",0.244230357401987
"40186","40186",338293.875535156,6534175.8492533,338323.875535156,6534145.8492533,"257","124",0.264109246252088
"40187","40187",338293.875535156,6534145.8492533,338323.875535156,6534115.8492533,"258","124",0.622446630983565
"40188","40188",338293.875535156,6534115.8492533,338323.875535156,6534085.8492533,"259","124",0.140429408576751
"40189","40189",338293.875535156,6534085.8492533,338323.875535156,6534055.8492533,"260","124",1.01575056079754
"40190","40190",338293.875535156,6534055.8492533,338323.875535156,6534025.8492533,"261","124",1.21715161584691
"40191","40191",338293.875535156,6534025.8492533,338323.875535156,6533995.8492533,"262","124",0.0431535356998654
"40192","40192",338293.875535156,6533995.8492533,338323.875535156,6533965.8492533,"263","124",0.0811748955302148
"40193","40193",338293.875535156,6533965.8492533,338323.875535156,6533935.8492533,"264","124",0.449916164508009
"40194","40194",338293.875535156,6533935.8492533,338323.875535156,6533905.8492533,"265","124",0.457598756794487
"40195","40195",338293.875535156,6533905.8492533,338323.875535156,6533875.8492533,"266","124",0.437582728904825
"40196","40196",338293.875535156,6533875.8492533,338323.875535156,6533845.8492533,"267","124",1.75792122626227
"40197","40197",338293.875535156,6533845.8492533,338323.875535156,6533815.8492533,"268","124",2.7362597869621
"40198","40198",338293.875535156,6533815.8492533,338323.875535156,6533785.8492533,"269","124",2.24425043654423
"40199","40199",338293.875535156,6533785.8492533,338323.875535156,6533755.8492533,"270","124",1.49678014178015
"40200","40200",338293.875535156,6533755.8492533,338323.875535156,6533725.8492533,"271","124",3.05878417712348
"40201","40201",338293.875535156,6533725.8492533,338323.875535156,6533695.8492533,"272","124",4.30079207336796
"40202","40202",338293.875535156,6533695.8492533,338323.875535156,6533665.8492533,"273","124",2.90001793075487
"40203","40203",338293.875535156,6533665.8492533,338323.875535156,6533635.8492533,"274","124",2.39569558997469
"40204","40204",338293.875535156,6533635.8492533,338323.875535156,6533605.8492533,"275","124",4.67176350784147
"40205","40205",338293.875535156,6533605.8492533,338323.875535156,6533575.8492533,"276","124",3.98795718832458
"40206","40206",338293.875535156,6533575.8492533,338323.875535156,6533545.8492533,"277","124",4.14754945407797
"40207","40207",338293.875535156,6533545.8492533,338323.875535156,6533515.8492533,"278","124",1.88916775771385
"40208","40208",338293.875535156,6533515.8492533,338323.875535156,6533485.8492533,"279","124",3.43656413782118
"40209","40209",338293.875535156,6533485.8492533,338323.875535156,6533455.8492533,"280","124",3.50875465874471
"40210","40210",338293.875535156,6533455.8492533,338323.875535156,6533425.8492533,"281","124",2.192411430609
"40211","40211",338293.875535156,6533425.8492533,338323.875535156,6533395.8492533,"282","124",3.21096143485807
"40212","40212",338293.875535156,6533395.8492533,338323.875535156,6533365.8492533,"283","124",5.92575180601086
"40213","40213",338293.875535156,6533365.8492533,338323.875535156,6533335.8492533,"284","124",5.85735254844849
"40214","40214",338293.875535156,6533335.8492533,338323.875535156,6533305.8492533,"285","124",3.24658024913453
"40215","40215",338293.875535156,6533305.8492533,338323.875535156,6533275.8492533,"286","124",1.2515888257329
"40216","40216",338293.875535156,6533275.8492533,338323.875535156,6533245.8492533,"287","124",0.809402928264165
"40217","40217",338293.875535156,6533245.8492533,338323.875535156,6533215.8492533,"288","124",1.54336028242063
"40218","40218",338293.875535156,6533215.8492533,338323.875535156,6533185.8492533,"289","124",3.08778495702944
"40219","40219",338293.875535156,6533185.8492533,338323.875535156,6533155.8492533,"290","124",4.65573169830544
"40220","40220",338293.875535156,6533155.8492533,338323.875535156,6533125.8492533,"291","124",5.40005475431858
"40221","40221",338293.875535156,6533125.8492533,338323.875535156,6533095.8492533,"292","124",4.61897730512115
"40222","40222",338293.875535156,6533095.8492533,338323.875535156,6533065.8492533,"293","124",5.93747800707601
"40223","40223",338293.875535156,6533065.8492533,338323.875535156,6533035.8492533,"294","124",2.60323075060145
"40224","40224",338293.875535156,6533035.8492533,338323.875535156,6533005.8492533,"295","124",1.00422118276897
"40225","40225",338293.875535156,6533005.8492533,338323.875535156,6532975.8492533,"296","124",2.17552129238371
"40226","40226",338293.875535156,6532975.8492533,338323.875535156,6532945.8492533,"297","124",4.81165537787873
"40227","40227",338293.875535156,6532945.8492533,338323.875535156,6532915.8492533,"298","124",2.45557354560744
"40228","40228",338293.875535156,6532915.8492533,338323.875535156,6532885.8492533,"299","124",1.93411623695827
"40229","40229",338293.875535156,6532885.8492533,338323.875535156,6532855.8492533,"300","124",4.50252971579047
"40506","40506",338323.875535156,6534235.8492533,338353.875535156,6534205.8492533,"255","125",0.447701173512617
"40507","40507",338323.875535156,6534205.8492533,338353.875535156,6534175.8492533,"256","125",0.69469072498453
"40508","40508",338323.875535156,6534175.8492533,338353.875535156,6534145.8492533,"257","125",0.266113542307347
"40509","40509",338323.875535156,6534145.8492533,338353.875535156,6534115.8492533,"258","125",0.63892863784061
"40510","40510",338323.875535156,6534115.8492533,338353.875535156,6534085.8492533,"259","125",0.647379814182979
"40511","40511",338323.875535156,6534085.8492533,338353.875535156,6534055.8492533,"260","125",0.243764390100956
"40512","40512",338323.875535156,6534055.8492533,338353.875535156,6534025.8492533,"261","125",0.102742274359067
"40513","40513",338323.875535156,6534025.8492533,338353.875535156,6533995.8492533,"262","125",0.0775816287454989
"40514","40514",338323.875535156,6533995.8492533,338353.875535156,6533965.8492533,"263","125",0.194932696283547
"40515","40515",338323.875535156,6533965.8492533,338353.875535156,6533935.8492533,"264","125",0.605187628436146
"40516","40516",338323.875535156,6533935.8492533,338353.875535156,6533905.8492533,"265","125",0.568066000464785
"40517","40517",338323.875535156,6533905.8492533,338353.875535156,6533875.8492533,"266","125",0.353747291851484
"40518","40518",338323.875535156,6533875.8492533,338353.875535156,6533845.8492533,"267","125",1.84519777613753
"40519","40519",338323.875535156,6533845.8492533,338353.875535156,6533815.8492533,"268","125",1.69025227549369
"40520","40520",338323.875535156,6533815.8492533,338353.875535156,6533785.8492533,"269","125",1.66425565330963
"40521","40521",338323.875535156,6533785.8492533,338353.875535156,6533755.8492533,"270","125",1.17152533917237
"40522","40522",338323.875535156,6533755.8492533,338353.875535156,6533725.8492533,"271","125",0.934456017271652
"40523","40523",338323.875535156,6533725.8492533,338353.875535156,6533695.8492533,"272","125",1.07148690645393
"40524","40524",338323.875535156,6533695.8492533,338353.875535156,6533665.8492533,"273","125",0.798580549796551
"40525","40525",338323.875535156,6533665.8492533,338353.875535156,6533635.8492533,"274","125",0.553931727036228
"40526","40526",338323.875535156,6533635.8492533,338353.875535156,6533605.8492533,"275","125",3.37218991512285
"40527","40527",338323.875535156,6533605.8492533,338353.875535156,6533575.8492533,"276","125",3.46597649283328
"40528","40528",338323.875535156,6533575.8492533,338353.875535156,6533545.8492533,"277","125",2.6605426318078
"40529","40529",338323.875535156,6533545.8492533,338353.875535156,6533515.8492533,"278","125",1.79303120962018
"40530","40530",338323.875535156,6533515.8492533,338353.875535156,6533485.8492533,"279","125",2.8188176134059
"40531","40531",338323.875535156,6533485.8492533,338353.875535156,6533455.8492533,"280","125",3.76841317087147
"40532","40532",338323.875535156,6533455.8492533,338353.875535156,6533425.8492533,"281","125",1.90271927376313
"40533","40533",338323.875535156,6533425.8492533,338353.875535156,6533395.8492533,"282","125",3.08954121356438
"40534","40534",338323.875535156,6533395.8492533,338353.875535156,6533365.8492533,"283","125",3.3252668672287
"40535","40535",338323.875535156,6533365.8492533,338353.875535156,6533335.8492533,"284","125",3.46193469176369
"40536","40536",338323.875535156,6533335.8492533,338353.875535156,6533305.8492533,"285","125",4.00378079064038
"40537","40537",338323.875535156,6533305.8492533,338353.875535156,6533275.8492533,"286","125",3.97200890036597
"40538","40538",338323.875535156,6533275.8492533,338353.875535156,6533245.8492533,"287","125",2.38142066783663
"40539","40539",338323.875535156,6533245.8492533,338353.875535156,6533215.8492533,"288","125",0.609724993816004
"40540","40540",338323.875535156,6533215.8492533,338353.875535156,6533185.8492533,"289","125",1.48611367451901
"40541","40541",338323.875535156,6533185.8492533,338353.875535156,6533155.8492533,"290","125",3.33325452956452
"40542","40542",338323.875535156,6533155.8492533,338353.875535156,6533125.8492533,"291","125",4.40153745906173
"40543","40543",338323.875535156,6533125.8492533,338353.875535156,6533095.8492533,"292","125",4.23383386177538
"40544","40544",338323.875535156,6533095.8492533,338353.875535156,6533065.8492533,"293","125",4.61428219618305
"40545","40545",338323.875535156,6533065.8492533,338353.875535156,6533035.8492533,"294","125",3.89314702493941
"40546","40546",338323.875535156,6533035.8492533,338353.875535156,6533005.8492533,"295","125",3.17714544309255
"40547","40547",338323.875535156,6533005.8492533,338353.875535156,6532975.8492533,"296","125",1.7720497884463
"40548","40548",338323.875535156,6532975.8492533,338353.875535156,6532945.8492533,"297","125",2.73107930532047
"40549","40549",338323.875535156,6532945.8492533,338353.875535156,6532915.8492533,"298","125",1.94257601514915
"40550","40550",338323.875535156,6532915.8492533,338353.875535156,6532885.8492533,"299","125",2.10217137860602
"40551","40551",338323.875535156,6532885.8492533,338353.875535156,6532855.8492533,"300","125",4.55856242659468
"40828","40828",338353.875535156,6534235.8492533,338383.875535156,6534205.8492533,"255","126",1.71263602461134
"40829","40829",338353.875535156,6534205.8492533,338383.875535156,6534175.8492533,"256","126",1.27970868298027
"40830","40830",338353.875535156,6534175.8492533,338383.875535156,6534145.8492533,"257","126",0.851408603167238
"40831","40831",338353.875535156,6534145.8492533,338383.875535156,6534115.8492533,"258","126",0.873720641640222
"40832","40832",338353.875535156,6534115.8492533,338383.875535156,6534085.8492533,"259","126",0.613352055708325
"40833","40833",338353.875535156,6534085.8492533,338383.875535156,6534055.8492533,"260","126",0.702064666918208
"40834","40834",338353.875535156,6534055.8492533,338383.875535156,6534025.8492533,"261","126",1.48016495269614
"40835","40835",338353.875535156,6534025.8492533,338383.875535156,6533995.8492533,"262","126",0.303404424372394
"40836","40836",338353.875535156,6533995.8492533,338383.875535156,6533965.8492533,"263","126",0.703626734358924
"40837","40837",338353.875535156,6533965.8492533,338383.875535156,6533935.8492533,"264","126",1.0478259227699
"40838","40838",338353.875535156,6533935.8492533,338383.875535156,6533905.8492533,"265","126",1.432682258797
"40839","40839",338353.875535156,6533905.8492533,338383.875535156,6533875.8492533,"266","126",1.1012703978393
"40840","40840",338353.875535156,6533875.8492533,338383.875535156,6533845.8492533,"267","126",1.37912114172566
"40841","40841",338353.875535156,6533845.8492533,338383.875535156,6533815.8492533,"268","126",1.72893030820927
"40842","40842",338353.875535156,6533815.8492533,338383.875535156,6533785.8492533,"269","126",1.76718320794727
"40843","40843",338353.875535156,6533785.8492533,338383.875535156,6533755.8492533,"270","126",2.31440315810047
"40844","40844",338353.875535156,6533755.8492533,338383.875535156,6533725.8492533,"271","126",0.942353324870753
"40845","40845",338353.875535156,6533725.8492533,338383.875535156,6533695.8492533,"272","126",0.530752935098591
"40846","40846",338353.875535156,6533695.8492533,338383.875535156,6533665.8492533,"273","126",0.613872478222407
"40847","40847",338353.875535156,6533665.8492533,338383.875535156,6533635.8492533,"274","126",1.25557848394351
"40848","40848",338353.875535156,6533635.8492533,338383.875535156,6533605.8492533,"275","126",5.76631609033899
"40849","40849",338353.875535156,6533605.8492533,338383.875535156,6533575.8492533,"276","126",4.0324006460281
"40850","40850",338353.875535156,6533575.8492533,338383.875535156,6533545.8492533,"277","126",2.37524730602836
"40851","40851",338353.875535156,6533545.8492533,338383.875535156,6533515.8492533,"278","126",2.66626231293929
"40852","40852",338353.875535156,6533515.8492533,338383.875535156,6533485.8492533,"279","126",2.27191606326185
"40853","40853",338353.875535156,6533485.8492533,338383.875535156,6533455.8492533,"280","126",4.03856684532752
"40854","40854",338353.875535156,6533455.8492533,338383.875535156,6533425.8492533,"281","126",3.79642559971538
"40855","40855",338353.875535156,6533425.8492533,338383.875535156,6533395.8492533,"282","126",5.16445371535143
"40856","40856",338353.875535156,6533395.8492533,338383.875535156,6533365.8492533,"283","126",3.09474640294146
"40857","40857",338353.875535156,6533365.8492533,338383.875535156,6533335.8492533,"284","126",3.82332790501631
"40858","40858",338353.875535156,6533335.8492533,338383.875535156,6533305.8492533,"285","126",4.31830384650668
"40859","40859",338353.875535156,6533305.8492533,338383.875535156,6533275.8492533,"286","126",4.27910499083196
"40860","40860",338353.875535156,6533275.8492533,338383.875535156,6533245.8492533,"287","126",2.90173432063083
"40861","40861",338353.875535156,6533245.8492533,338383.875535156,6533215.8492533,"288","126",3.91891880131151
"40862","40862",338353.875535156,6533215.8492533,338383.875535156,6533185.8492533,"289","126",4.10889147779487
"40863","40863",338353.875535156,6533185.8492533,338383.875535156,6533155.8492533,"290","126",0.869097395288355
"40864","40864",338353.875535156,6533155.8492533,338383.875535156,6533125.8492533,"291","126",1.1749405849567
"40865","40865",338353.875535156,6533125.8492533,338383.875535156,6533095.8492533,"292","126",2.50943846560256
"40866","40866",338353.875535156,6533095.8492533,338383.875535156,6533065.8492533,"293","126",5.15595454447895
"40867","40867",338353.875535156,6533065.8492533,338383.875535156,6533035.8492533,"294","126",3.56414965336973
"40868","40868",338353.875535156,6533035.8492533,338383.875535156,6533005.8492533,"295","126",4.42469714485206
"40869","40869",338353.875535156,6533005.8492533,338383.875535156,6532975.8492533,"296","126",2.10828009118413
"40870","40870",338353.875535156,6532975.8492533,338383.875535156,6532945.8492533,"297","126",3.92436371909779
"40871","40871",338353.875535156,6532945.8492533,338383.875535156,6532915.8492533,"298","126",2.79046625205449
"40872","40872",338353.875535156,6532915.8492533,338383.875535156,6532885.8492533,"299","126",1.85713974837346
"40873","40873",338353.875535156,6532885.8492533,338383.875535156,6532855.8492533,"300","126",3.84095544876541
"40874","40874",338353.875535156,6532855.8492533,338383.875535156,6532825.8492533,"301","126",3.63683338476977
"40875","40875",338353.875535156,6532825.8492533,338383.875535156,6532795.8492533,"302","126",3.23191600955424
"40876","40876",338353.875535156,6532795.8492533,338383.875535156,6532765.8492533,"303","126",3.64157727118634
"40877","40877",338353.875535156,6532765.8492533,338383.875535156,6532735.8492533,"304","126",3.924754194539
"40878","40878",338353.875535156,6532735.8492533,338383.875535156,6532705.8492533,"305","126",6.24512659311295
"41150","41150",338383.875535156,6534235.8492533,338413.875535156,6534205.8492533,"255","127",0.576654280979925
"41151","41151",338383.875535156,6534205.8492533,338413.875535156,6534175.8492533,"256","127",0.8776812000766
"41152","41152",338383.875535156,6534175.8492533,338413.875535156,6534145.8492533,"257","127",2.00864948130158
"41153","41153",338383.875535156,6534145.8492533,338413.875535156,6534115.8492533,"258","127",2.80888905709352
"41154","41154",338383.875535156,6534115.8492533,338413.875535156,6534085.8492533,"259","127",2.2339386680457
"41155","41155",338383.875535156,6534085.8492533,338413.875535156,6534055.8492533,"260","127",1.54388246314537
"41156","41156",338383.875535156,6534055.8492533,338413.875535156,6534025.8492533,"261","127",1.61518870308655
"41157","41157",338383.875535156,6534025.8492533,338413.875535156,6533995.8492533,"262","127",0.935411735332321
"41158","41158",338383.875535156,6533995.8492533,338413.875535156,6533965.8492533,"263","127",1.60464710789026
"41159","41159",338383.875535156,6533965.8492533,338413.875535156,6533935.8492533,"264","127",1.70195139599575
"41160","41160",338383.875535156,6533935.8492533,338413.875535156,6533905.8492533,"265","127",1.87638918093273
"41161","41161",338383.875535156,6533905.8492533,338413.875535156,6533875.8492533,"266","127",1.48907318547585
"41162","41162",338383.875535156,6533875.8492533,338413.875535156,6533845.8492533,"267","127",1.33000652494446
"41163","41163",338383.875535156,6533845.8492533,338413.875535156,6533815.8492533,"268","127",1.72976796144257
"41164","41164",338383.875535156,6533815.8492533,338413.875535156,6533785.8492533,"269","127",2.13862935732822
"41165","41165",338383.875535156,6533785.8492533,338413.875535156,6533755.8492533,"270","127",1.82719443065505
"41166","41166",338383.875535156,6533755.8492533,338413.875535156,6533725.8492533,"271","127",2.31027588881732
"41167","41167",338383.875535156,6533725.8492533,338413.875535156,6533695.8492533,"272","127",1.21499291765353
"41168","41168",338383.875535156,6533695.8492533,338413.875535156,6533665.8492533,"273","127",1.07056819725085
"41169","41169",338383.875535156,6533665.8492533,338413.875535156,6533635.8492533,"274","127",1.81970271935555
"41170","41170",338383.875535156,6533635.8492533,338413.875535156,6533605.8492533,"275","127",4.37078282827364
"41171","41171",338383.875535156,6533605.8492533,338413.875535156,6533575.8492533,"276","127",4.09418871416276
"41172","41172",338383.875535156,6533575.8492533,338413.875535156,6533545.8492533,"277","127",3.51756157195249
"41173","41173",338383.875535156,6533545.8492533,338413.875535156,6533515.8492533,"278","127",2.4823186603617
"41174","41174",338383.875535156,6533515.8492533,338413.875535156,6533485.8492533,"279","127",1.54496260817852
"41175","41175",338383.875535156,6533485.8492533,338413.875535156,6533455.8492533,"280","127",3.77210606606776
"41176","41176",338383.875535156,6533455.8492533,338413.875535156,6533425.8492533,"281","127",5.22601777223142
"41177","41177",338383.875535156,6533425.8492533,338413.875535156,6533395.8492533,"282","127",4.47799836704808
"41178","41178",338383.875535156,6533395.8492533,338413.875535156,6533365.8492533,"283","127",3.50798580067198
"41179","41179",338383.875535156,6533365.8492533,338413.875535156,6533335.8492533,"284","127",4.71354915669294
"41180","41180",338383.875535156,6533335.8492533,338413.875535156,6533305.8492533,"285","127",4.66301447569839
"41181","41181",338383.875535156,6533305.8492533,338413.875535156,6533275.8492533,"286","127",3.53443271222837
"41182","41182",338383.875535156,6533275.8492533,338413.875535156,6533245.8492533,"287","127",3.56668024285788
"41183","41183",338383.875535156,6533245.8492533,338413.875535156,6533215.8492533,"288","127",3.4808778212695
"41184","41184",338383.875535156,6533215.8492533,338413.875535156,6533185.8492533,"289","127",5.2221401417848
"41185","41185",338383.875535156,6533185.8492533,338413.875535156,6533155.8492533,"290","127",4.04355060585805
"41186","41186",338383.875535156,6533155.8492533,338413.875535156,6533125.8492533,"291","127",1.55760761083444
"41187","41187",338383.875535156,6533125.8492533,338413.875535156,6533095.8492533,"292","127",0.722359868267341
"41188","41188",338383.875535156,6533095.8492533,338413.875535156,6533065.8492533,"293","127",3.15336610007034
"41189","41189",338383.875535156,6533065.8492533,338413.875535156,6533035.8492533,"294","127",4.05016637258858
"41190","41190",338383.875535156,6533035.8492533,338413.875535156,6533005.8492533,"295","127",4.50268472578374
