fid,id,left,top,right,bottom,CNN_20m_1mean
"127327","127327",16175104.9785,-3675604.1298,16175124.9785,-3675624.1298,3.07250765949488
"127326","127326",16175104.9785,-3675584.1298,16175124.9785,-3675604.1298,1.43820430606604
"127325","127325",16175104.9785,-3675564.1298,16175124.9785,-3675584.1298,0.624792025052011
"127324","127324",16175104.9785,-3675544.1298,16175124.9785,-3675564.1298,1.23861661557108
"127323","127323",16175104.9785,-3675524.1298,16175124.9785,-3675544.1298,3.2444170178473
"127322","127322",16175104.9785,-3675504.1298,16175124.9785,-3675524.1298,4.45334357917309
"127321","127321",16175104.9785,-3675484.1298,16175124.9785,-3675504.1298,2.10082833252847
"127320","127320",16175104.9785,-3675464.1298,16175124.9785,-3675484.1298,0.679965452030301
"127319","127319",16175104.9785,-3675444.1298,16175124.9785,-3675464.1298,0.526550005525351
"127318","127318",16175104.9785,-3675424.1298,16175124.9785,-3675444.1298,0.566089766323566
"127317","127317",16175104.9785,-3675404.1298,16175124.9785,-3675424.1298,0.682447358593345
"127316","127316",16175104.9785,-3675384.1298,16175124.9785,-3675404.1298,1.60623935937881
"127315","127315",16175104.9785,-3675364.1298,16175124.9785,-3675384.1298,2.77235819637775
"127314","127314",16175104.9785,-3675344.1298,16175124.9785,-3675364.1298,4.0038672465086
"127313","127313",16175104.9785,-3675324.1298,16175124.9785,-3675344.1298,4.4600553381443
"127312","127312",16175104.9785,-3675304.1298,16175124.9785,-3675324.1298,2.84686790108681
"127311","127311",16175104.9785,-3675284.1298,16175124.9785,-3675304.1298,1.50316343307495
"127310","127310",16175104.9785,-3675264.1298,16175124.9785,-3675284.1298,4.5015324190259
"127309","127309",16175104.9785,-3675244.1298,16175124.9785,-3675264.1298,6.28466489911079
"127308","127308",16175104.9785,-3675224.1298,16175124.9785,-3675244.1298,4.19581684172153
"127307","127307",16175104.9785,-3675204.1298,16175124.9785,-3675224.1298,4.16012935400009
"127306","127306",16175104.9785,-3675184.1298,16175124.9785,-3675204.1298,2.7096394944191
"127305","127305",16175104.9785,-3675164.1298,16175124.9785,-3675184.1298,2.84766834497452
"127304","127304",16175104.9785,-3675144.1298,16175124.9785,-3675164.1298,3.4514983689785
"127303","127303",16175104.9785,-3675124.1298,16175124.9785,-3675144.1298,4.36128593921661
"127302","127302",16175104.9785,-3675104.1298,16175124.9785,-3675124.1298,3.76774815738201
"127301","127301",16175104.9785,-3675084.1298,16175124.9785,-3675104.1298,2.37362264931202
"127300","127300",16175104.9785,-3675064.1298,16175124.9785,-3675084.1298,2.39661944001913
"127299","127299",16175104.9785,-3675044.1298,16175124.9785,-3675064.1298,4.03376818299293
"127298","127298",16175104.9785,-3675024.1298,16175124.9785,-3675044.1298,5.74623671531677
"127297","127297",16175104.9785,-3675004.1298,16175124.9785,-3675024.1298,3.59269978284836
"127333","127333",16175104.9785,-3675724.1298,16175124.9785,-3675744.1298,3.71480605900288
"127334","127334",16175104.9785,-3675744.1298,16175124.9785,-3675764.1298,3.22412266790867
"127335","127335",16175104.9785,-3675764.1298,16175124.9785,-3675784.1298,2.55844143331051
"127336","127336",16175104.9785,-3675784.1298,16175124.9785,-3675804.1298,3.5109837782383
"127337","127337",16175104.9785,-3675804.1298,16175124.9785,-3675824.1298,4.1493464076519
"127338","127338",16175104.9785,-3675824.1298,16175124.9785,-3675844.1298,5.27499421238899
"127339","127339",16175104.9785,-3675844.1298,16175124.9785,-3675864.1298,5.43630306839943
"127340","127340",16175104.9785,-3675864.1298,16175124.9785,-3675884.1298,4.59457946717739
"127341","127341",16175104.9785,-3675884.1298,16175124.9785,-3675904.1298,5.8436670935154
"127342","127342",16175104.9785,-3675904.1298,16175124.9785,-3675924.1298,5.40790510058403
"127343","127343",16175104.9785,-3675924.1298,16175124.9785,-3675944.1298,1.78562345847487
"127344","127344",16175104.9785,-3675944.1298,16175124.9785,-3675964.1298,0.523943617865443
"127345","127345",16175104.9785,-3675964.1298,16175124.9785,-3675984.1298,1.41506248384714
"127346","127346",16175104.9785,-3675984.1298,16175124.9785,-3676004.1298,3.34150616854429
"127347","127347",16175104.9785,-3676004.1298,16175124.9785,-3676024.1298,2.57581712386825
"127893","127893",16175124.9785,-3675704.1298,16175144.9785,-3675724.1298,1.37552570901811
"127892","127892",16175124.9785,-3675684.1298,16175144.9785,-3675704.1298,2.57622989177704
"127891","127891",16175124.9785,-3675664.1298,16175144.9785,-3675684.1298,2.06061124265194
"127890","127890",16175124.9785,-3675644.1298,16175144.9785,-3675664.1298,2.55646678179503
"127889","127889",16175124.9785,-3675624.1298,16175144.9785,-3675644.1298,1.44879234373569
"127888","127888",16175124.9785,-3675604.1298,16175144.9785,-3675624.1298,1.19849821195006
"127887","127887",16175124.9785,-3675584.1298,16175144.9785,-3675604.1298,0.724272158667445
"127886","127886",16175124.9785,-3675564.1298,16175144.9785,-3675584.1298,0.278408424034715
"127885","127885",16175124.9785,-3675544.1298,16175144.9785,-3675564.1298,0.302310453988612
"127884","127884",16175124.9785,-3675524.1298,16175144.9785,-3675544.1298,0.669044782333076
"127883","127883",16175124.9785,-3675504.1298,16175144.9785,-3675524.1298,1.41372138269246
"127882","127882",16175124.9785,-3675484.1298,16175144.9785,-3675504.1298,1.4294411367178
"127881","127881",16175124.9785,-3675464.1298,16175144.9785,-3675484.1298,1.61306832037866
"127880","127880",16175124.9785,-3675444.1298,16175144.9785,-3675464.1298,2.35289826959372
"127879","127879",16175124.9785,-3675424.1298,16175144.9785,-3675444.1298,2.71618261665106
"127878","127878",16175124.9785,-3675404.1298,16175144.9785,-3675424.1298,1.42657368659973
"127877","127877",16175124.9785,-3675384.1298,16175144.9785,-3675404.1298,0.871559091955423
"127876","127876",16175124.9785,-3675364.1298,16175144.9785,-3675384.1298,1.94993841424584
"127875","127875",16175124.9785,-3675344.1298,16175144.9785,-3675364.1298,5.21588031113148
"127874","127874",16175124.9785,-3675324.1298,16175144.9785,-3675344.1298,4.03535195708275
"127873","127873",16175124.9785,-3675304.1298,16175144.9785,-3675324.1298,3.63742150723934
"127872","127872",16175124.9785,-3675284.1298,16175144.9785,-3675304.1298,3.18639409244061
"127871","127871",16175124.9785,-3675264.1298,16175144.9785,-3675284.1298,2.18718842238188
"127870","127870",16175124.9785,-3675244.1298,16175144.9785,-3675264.1298,3.48588251769543
"127869","127869",16175124.9785,-3675224.1298,16175144.9785,-3675244.1298,4.67503955364227
"127868","127868",16175124.9785,-3675204.1298,16175144.9785,-3675224.1298,5.76766568303108
"127867","127867",16175124.9785,-3675184.1298,16175144.9785,-3675204.1298,4.92266701996326
"127866","127866",16175124.9785,-3675164.1298,16175144.9785,-3675184.1298,3.65042942881584
"127865","127865",16175124.9785,-3675144.1298,16175144.9785,-3675164.1298,3.66010581970215
"127864","127864",16175124.9785,-3675124.1298,16175144.9785,-3675144.1298,4.49402697980404
"127863","127863",16175124.9785,-3675104.1298,16175144.9785,-3675124.1298,5.38901502370834
"127862","127862",16175124.9785,-3675084.1298,16175144.9785,-3675104.1298,3.00508488506079
"127861","127861",16175124.9785,-3675064.1298,16175144.9785,-3675084.1298,1.94886516213417
"127860","127860",16175124.9785,-3675044.1298,16175144.9785,-3675064.1298,2.56050724864006
"127859","127859",16175124.9785,-3675024.1298,16175144.9785,-3675044.1298,4.22787520706654
"127858","127858",16175124.9785,-3675004.1298,16175144.9785,-3675024.1298,3.8791895788908
"127894","127894",16175124.9785,-3675724.1298,16175144.9785,-3675744.1298,1.19252501048148
"127895","127895",16175124.9785,-3675744.1298,16175144.9785,-3675764.1298,2.6283210682869
"127896","127896",16175124.9785,-3675764.1298,16175144.9785,-3675784.1298,3.94577020049095
"127897","127897",16175124.9785,-3675784.1298,16175144.9785,-3675804.1298,4.40922950267792
"127898","127898",16175124.9785,-3675804.1298,16175144.9785,-3675824.1298,4.84996209025383
"127899","127899",16175124.9785,-3675824.1298,16175144.9785,-3675844.1298,4.86353224754334
"127900","127900",16175124.9785,-3675844.1298,16175144.9785,-3675864.1298,4.02587362229824
"127901","127901",16175124.9785,-3675864.1298,16175144.9785,-3675884.1298,4.16923457801342
"127902","127902",16175124.9785,-3675884.1298,16175144.9785,-3675904.1298,5.71650071144104
"127903","127903",16175124.9785,-3675904.1298,16175144.9785,-3675924.1298,4.79342164993286
"127904","127904",16175124.9785,-3675924.1298,16175144.9785,-3675944.1298,3.03497242301703
"127905","127905",16175124.9785,-3675944.1298,16175144.9785,-3675964.1298,0.993025696948171
"127906","127906",16175124.9785,-3675964.1298,16175144.9785,-3675984.1298,0.706240492165089
"127907","127907",16175124.9785,-3675984.1298,16175144.9785,-3676004.1298,1.44179309487343
"127908","127908",16175124.9785,-3676004.1298,16175144.9785,-3676024.1298,1.55577644922517
"127280","127280",16175104.9785,-3674664.1298,16175124.9785,-3674684.1298,1.75434351570904
"127279","127279",16175104.9785,-3674644.1298,16175124.9785,-3674664.1298,1.78942500010133
"127278","127278",16175104.9785,-3674624.1298,16175124.9785,-3674644.1298,4.02375997334719
"127277","127277",16175104.9785,-3674604.1298,16175124.9785,-3674624.1298,4.43748033702374
"127276","127276",16175104.9785,-3674584.1298,16175124.9785,-3674604.1298,5.0911318308115
"127275","127275",16175104.9785,-3674564.1298,16175124.9785,-3674584.1298,4.87258439838886
"127274","127274",16175104.9785,-3674544.1298,16175124.9785,-3674564.1298,5.98576354622841
"127273","127273",16175104.9785,-3674524.1298,16175124.9785,-3674544.1298,5.58672672986984
"127272","127272",16175104.9785,-3674504.1298,16175124.9785,-3674524.1298,5.45342034578323
"127271","127271",16175104.9785,-3674484.1298,16175124.9785,-3674504.1298,2.22240303099155
"127270","127270",16175104.9785,-3674464.1298,16175124.9785,-3674484.1298,2.04591566696763
"127269","127269",16175104.9785,-3674444.1298,16175124.9785,-3674464.1298,3.37696299314499
"127268","127268",16175104.9785,-3674424.1298,16175124.9785,-3674444.1298,3.90979534208775
"127267","127267",16175104.9785,-3674404.1298,16175124.9785,-3674424.1298,5.29479974865913
"127266","127266",16175104.9785,-3674384.1298,16175124.9785,-3674404.1298,4.62954775512218
"127265","127265",16175104.9785,-3674364.1298,16175124.9785,-3674384.1298,2.71299324184656
"127264","127264",16175104.9785,-3674344.1298,16175124.9785,-3674364.1298,2.76741982877254
"127263","127263",16175104.9785,-3674324.1298,16175124.9785,-3674344.1298,2.52005412712693
"127262","127262",16175104.9785,-3674304.1298,16175124.9785,-3674324.1298,1.50634665250778
"127261","127261",16175104.9785,-3674284.1298,16175124.9785,-3674304.1298,2.90497326165438
"127260","127260",16175104.9785,-3674264.1298,16175124.9785,-3674284.1298,2.25635770231485
"127259","127259",16175104.9785,-3674244.1298,16175124.9785,-3674264.1298,2.57093432784081
"127258","127258",16175104.9785,-3674224.1298,16175124.9785,-3674244.1298,2.47261438012123
"127257","127257",16175104.9785,-3674204.1298,16175124.9785,-3674224.1298,1.67790534943342
"127256","127256",16175104.9785,-3674184.1298,16175124.9785,-3674204.1298,1.76217898473144
"127255","127255",16175104.9785,-3674164.1298,16175124.9785,-3674184.1298,2.35025668501854
"127254","127254",16175104.9785,-3674144.1298,16175124.9785,-3674164.1298,2.34551335215569
"127253","127253",16175104.9785,-3674124.1298,16175124.9785,-3674144.1298,3.68354589879513
"127252","127252",16175104.9785,-3674104.1298,16175124.9785,-3674124.1298,2.62250947654247
"127251","127251",16175104.9785,-3674084.1298,16175124.9785,-3674104.1298,2.68751217365265
"127250","127250",16175104.9785,-3674064.1298,16175124.9785,-3674084.1298,3.68394777655601
"127249","127249",16175104.9785,-3674044.1298,16175124.9785,-3674064.1298,3.15838181197643
"127248","127248",16175104.9785,-3674024.1298,16175124.9785,-3674044.1298,3.00535745739937
"127247","127247",16175104.9785,-3674004.1298,16175124.9785,-3674024.1298,4.41354534626007
"127246","127246",16175104.9785,-3673984.1298,16175124.9785,-3674004.1298,4.20359480321407
"127281","127281",16175104.9785,-3674684.1298,16175124.9785,-3674704.1298,3.06585060715675
"127282","127282",16175104.9785,-3674704.1298,16175124.9785,-3674724.1298,2.49992221623659
"127283","127283",16175104.9785,-3674724.1298,16175124.9785,-3674744.1298,1.59737159669399
"127284","127284",16175104.9785,-3674744.1298,16175124.9785,-3674764.1298,1.75576443076134
"127285","127285",16175104.9785,-3674764.1298,16175124.9785,-3674784.1298,2.51513971865177
"127286","127286",16175104.9785,-3674784.1298,16175124.9785,-3674804.1298,5.18369630813599
"127287","127287",16175104.9785,-3674804.1298,16175124.9785,-3674824.1298,3.96163902819157
"127288","127288",16175104.9785,-3674824.1298,16175124.9785,-3674844.1298,2.88315727055073
"127289","127289",16175104.9785,-3674844.1298,16175124.9785,-3674864.1298,2.31855303019285
"127290","127290",16175104.9785,-3674864.1298,16175124.9785,-3674884.1298,3.25390759050846
"127291","127291",16175104.9785,-3674884.1298,16175124.9785,-3674904.1298,3.72680461645126
"127292","127292",16175104.9785,-3674904.1298,16175124.9785,-3674924.1298,2.67318013250828
"127293","127293",16175104.9785,-3674924.1298,16175124.9785,-3674944.1298,3.11113909035921
"127294","127294",16175104.9785,-3674944.1298,16175124.9785,-3674964.1298,4.51849838197231
"127295","127295",16175104.9785,-3674964.1298,16175124.9785,-3674984.1298,3.08107478737831
"127296","127296",16175104.9785,-3674984.1298,16175124.9785,-3675004.1298,2.54256157636642
"127841","127841",16175124.9785,-3674664.1298,16175144.9785,-3674684.1298,3.54923451840878
"127840","127840",16175124.9785,-3674644.1298,16175144.9785,-3674664.1298,3.80634832084179
"127839","127839",16175124.9785,-3674624.1298,16175144.9785,-3674644.1298,3.95257374942303
"127838","127838",16175124.9785,-3674604.1298,16175144.9785,-3674624.1298,3.39241245806217
"127837","127837",16175124.9785,-3674584.1298,16175144.9785,-3674604.1298,4.0522769600153
"127836","127836",16175124.9785,-3674564.1298,16175144.9785,-3674584.1298,5.66456644058228
"127835","127835",16175124.9785,-3674544.1298,16175144.9785,-3674564.1298,7.02898254990578
"127834","127834",16175124.9785,-3674524.1298,16175144.9785,-3674544.1298,5.24872119188309
"127833","127833",16175124.9785,-3674504.1298,16175144.9785,-3674524.1298,2.63016751885414
"127832","127832",16175124.9785,-3674484.1298,16175144.9785,-3674504.1298,2.17236699968576
"127831","127831",16175124.9785,-3674464.1298,16175144.9785,-3674484.1298,2.73808461278677
"127830","127830",16175124.9785,-3674444.1298,16175144.9785,-3674464.1298,4.57498165726662
"127829","127829",16175124.9785,-3674424.1298,16175144.9785,-3674444.1298,4.15458211064339
"127828","127828",16175124.9785,-3674404.1298,16175144.9785,-3674424.1298,2.67284968331456
"127827","127827",16175124.9785,-3674384.1298,16175144.9785,-3674404.1298,1.33237743265927
"127826","127826",16175124.9785,-3674364.1298,16175144.9785,-3674384.1298,2.16270111888647
"127825","127825",16175124.9785,-3674344.1298,16175144.9785,-3674364.1298,5.28300182044506
"127824","127824",16175124.9785,-3674324.1298,16175144.9785,-3674344.1298,2.3421664403379
"127823","127823",16175124.9785,-3674304.1298,16175144.9785,-3674324.1298,1.24930172622204
"127822","127822",16175124.9785,-3674284.1298,16175144.9785,-3674304.1298,2.96517312258482
"127821","127821",16175124.9785,-3674264.1298,16175144.9785,-3674284.1298,2.97788706481457
"127820","127820",16175124.9785,-3674244.1298,16175144.9785,-3674264.1298,1.8950023072958
"127819","127819",16175124.9785,-3674224.1298,16175144.9785,-3674244.1298,1.78751723483205
"127818","127818",16175124.9785,-3674204.1298,16175144.9785,-3674224.1298,1.53288582831621
"127817","127817",16175124.9785,-3674184.1298,16175144.9785,-3674204.1298,1.09729249045253
"127816","127816",16175124.9785,-3674164.1298,16175144.9785,-3674184.1298,2.16310218125582
"127815","127815",16175124.9785,-3674144.1298,16175144.9785,-3674164.1298,2.72814950436354
"127814","127814",16175124.9785,-3674124.1298,16175144.9785,-3674144.1298,3.76076644420624
"127813","127813",16175124.9785,-3674104.1298,16175144.9785,-3674124.1298,2.8304349821806
"127812","127812",16175124.9785,-3674084.1298,16175144.9785,-3674104.1298,3.61268897235394
"127811","127811",16175124.9785,-3674064.1298,16175144.9785,-3674084.1298,3.94044512957335
"127810","127810",16175124.9785,-3674044.1298,16175144.9785,-3674064.1298,2.99308880031109
"127809","127809",16175124.9785,-3674024.1298,16175144.9785,-3674044.1298,2.28336001187563
"127808","127808",16175124.9785,-3674004.1298,16175144.9785,-3674024.1298,2.93407545506954
"127807","127807",16175124.9785,-3673984.1298,16175144.9785,-3674004.1298,3.10111826121807
"127842","127842",16175124.9785,-3674684.1298,16175144.9785,-3674704.1298,2.6645978936553
"127843","127843",16175124.9785,-3674704.1298,16175144.9785,-3674724.1298,2.68177434414625
"127844","127844",16175124.9785,-3674724.1298,16175144.9785,-3674744.1298,3.4733985131979
"127845","127845",16175124.9785,-3674744.1298,16175144.9785,-3674764.1298,3.94456030547619
"127846","127846",16175124.9785,-3674764.1298,16175144.9785,-3674784.1298,3.25646878272295
"127847","127847",16175124.9785,-3674784.1298,16175144.9785,-3674804.1298,3.63478907108307
"127848","127848",16175124.9785,-3674804.1298,16175144.9785,-3674824.1298,3.42129035353661
"127849","127849",16175124.9785,-3674824.1298,16175144.9785,-3674844.1298,3.24142239689827
"127850","127850",16175124.9785,-3674844.1298,16175144.9785,-3674864.1298,3.42593092024326
"127851","127851",16175124.9785,-3674864.1298,16175144.9785,-3674884.1298,3.49803878426552
"127852","127852",16175124.9785,-3674884.1298,16175144.9785,-3674904.1298,5.45880757331848
"127853","127853",16175124.9785,-3674904.1298,16175144.9785,-3674924.1298,4.24611753344536
"127854","127854",16175124.9785,-3674924.1298,16175144.9785,-3674944.1298,3.64263578057289
"127855","127855",16175124.9785,-3674944.1298,16175144.9785,-3674964.1298,5.99983067989349
"127856","127856",16175124.9785,-3674964.1298,16175144.9785,-3674984.1298,4.73334194600582
"127857","127857",16175124.9785,-3674984.1298,16175144.9785,-3675004.1298,3.95690544247627
"127234","127234",16175104.9785,-3673744.1298,16175124.9785,-3673764.1298,2.74595798958432
"127235","127235",16175104.9785,-3673764.1298,16175124.9785,-3673784.1298,2.50100017279387
"127236","127236",16175104.9785,-3673784.1298,16175124.9785,-3673804.1298,2.92541477233171
"127237","127237",16175104.9785,-3673804.1298,16175124.9785,-3673824.1298,2.79129997849464
"127238","127238",16175104.9785,-3673824.1298,16175124.9785,-3673844.1298,3.03505839198828
"127239","127239",16175104.9785,-3673844.1298,16175124.9785,-3673864.1298,3.32979328393936
"127240","127240",16175104.9785,-3673864.1298,16175124.9785,-3673884.1298,3.73482248991728
"127241","127241",16175104.9785,-3673884.1298,16175124.9785,-3673904.1298,3.86769281744957
"127242","127242",16175104.9785,-3673904.1298,16175124.9785,-3673924.1298,1.93019019156694
"127243","127243",16175104.9785,-3673924.1298,16175124.9785,-3673944.1298,1.75768028199673
"127244","127244",16175104.9785,-3673944.1298,16175124.9785,-3673964.1298,1.31854392975569
"127245","127245",16175104.9785,-3673964.1298,16175124.9785,-3673984.1298,2.68024514496326
"127795","127795",16175124.9785,-3673744.1298,16175144.9785,-3673764.1298,3.20740258910439
"127796","127796",16175124.9785,-3673764.1298,16175144.9785,-3673784.1298,2.22943458855152
"127797","127797",16175124.9785,-3673784.1298,16175144.9785,-3673804.1298,1.76253110557795
"127798","127798",16175124.9785,-3673804.1298,16175144.9785,-3673824.1298,1.75553854137659
"127799","127799",16175124.9785,-3673824.1298,16175144.9785,-3673844.1298,1.90034605652094
"127800","127800",16175124.9785,-3673844.1298,16175144.9785,-3673864.1298,2.00579636394978
"127801","127801",16175124.9785,-3673864.1298,16175144.9785,-3673884.1298,1.60175426185131
"127802","127802",16175124.9785,-3673884.1298,16175144.9785,-3673904.1298,2.18800700157881
"127803","127803",16175124.9785,-3673904.1298,16175144.9785,-3673924.1298,2.09284203708172
"127804","127804",16175124.9785,-3673924.1298,16175144.9785,-3673944.1298,1.93401192426682
"127805","127805",16175124.9785,-3673944.1298,16175144.9785,-3673964.1298,0.651334938853979
"127806","127806",16175124.9785,-3673964.1298,16175144.9785,-3673984.1298,1.81837777912617
"128454","128454",16175144.9785,-3675704.1298,16175164.9785,-3675724.1298,1.61161756753922
"128453","128453",16175144.9785,-3675684.1298,16175164.9785,-3675704.1298,2.06291876792908
"128452","128452",16175144.9785,-3675664.1298,16175164.9785,-3675684.1298,3.04208106011152
"128451","128451",16175144.9785,-3675644.1298,16175164.9785,-3675664.1298,3.92629136741161
"128450","128450",16175144.9785,-3675624.1298,16175164.9785,-3675644.1298,1.46242195889354
"128449","128449",16175144.9785,-3675604.1298,16175164.9785,-3675624.1298,1.5021324788034
"128448","128448",16175144.9785,-3675584.1298,16175164.9785,-3675604.1298,1.41961514547467
"128447","128447",16175144.9785,-3675564.1298,16175164.9785,-3675584.1298,0.392682935595512
"128446","128446",16175144.9785,-3675544.1298,16175164.9785,-3675564.1298,0.238364494144917
"128445","128445",16175144.9785,-3675524.1298,16175164.9785,-3675544.1298,0.389593583866954
"128444","128444",16175144.9785,-3675504.1298,16175164.9785,-3675524.1298,1.21584266930819
"128443","128443",16175144.9785,-3675484.1298,16175164.9785,-3675504.1298,2.4545822763443
"128442","128442",16175144.9785,-3675464.1298,16175164.9785,-3675484.1298,3.21783568590879
"128441","128441",16175144.9785,-3675444.1298,16175164.9785,-3675464.1298,2.5097975358367
"128440","128440",16175144.9785,-3675424.1298,16175164.9785,-3675444.1298,3.53329838007689
"128439","128439",16175144.9785,-3675404.1298,16175164.9785,-3675424.1298,2.90894002497196
"128438","128438",16175144.9785,-3675384.1298,16175164.9785,-3675404.1298,2.05957275688648
"128437","128437",16175144.9785,-3675364.1298,16175164.9785,-3675384.1298,3.51536541238427
"128436","128436",16175144.9785,-3675344.1298,16175164.9785,-3675364.1298,6.04147064328194
"128435","128435",16175144.9785,-3675324.1298,16175164.9785,-3675344.1298,4.54297279238701
"128434","128434",16175144.9785,-3675304.1298,16175164.9785,-3675324.1298,5.26849634468555
"128433","128433",16175144.9785,-3675284.1298,16175164.9785,-3675304.1298,3.68927179992199
"128432","128432",16175144.9785,-3675264.1298,16175164.9785,-3675284.1298,2.08688801318407
"128431","128431",16175144.9785,-3675244.1298,16175164.9785,-3675264.1298,2.73175431907177
"128430","128430",16175144.9785,-3675224.1298,16175164.9785,-3675244.1298,2.41062015533447
"128429","128429",16175144.9785,-3675204.1298,16175164.9785,-3675224.1298,5.22959108352661
"128428","128428",16175144.9785,-3675184.1298,16175164.9785,-3675204.1298,5.83702134847641
"128427","128427",16175144.9785,-3675164.1298,16175164.9785,-3675184.1298,3.807344378829
"128426","128426",16175144.9785,-3675144.1298,16175164.9785,-3675164.1298,3.8749498718977
"128425","128425",16175144.9785,-3675124.1298,16175164.9785,-3675144.1298,4.55908108472824
"128424","128424",16175144.9785,-3675104.1298,16175164.9785,-3675124.1298,5.3792516708374
"128423","128423",16175144.9785,-3675084.1298,16175164.9785,-3675104.1298,3.17994519978762
"128422","128422",16175144.9785,-3675064.1298,16175164.9785,-3675084.1298,1.88086478948593
"128421","128421",16175144.9785,-3675044.1298,16175164.9785,-3675064.1298,1.73434500545263
"128420","128420",16175144.9785,-3675024.1298,16175164.9785,-3675044.1298,2.6019622451067
"128419","128419",16175144.9785,-3675004.1298,16175164.9785,-3675024.1298,5.06498903989792
"128455","128455",16175144.9785,-3675724.1298,16175164.9785,-3675744.1298,0.404108795076609
"128456","128456",16175144.9785,-3675744.1298,16175164.9785,-3675764.1298,1.59042783178389
"128457","128457",16175144.9785,-3675764.1298,16175164.9785,-3675784.1298,3.2875600206852
"128458","128458",16175144.9785,-3675784.1298,16175164.9785,-3675804.1298,3.22959433019161
"128459","128459",16175144.9785,-3675804.1298,16175164.9785,-3675824.1298,2.9963514071703
"128460","128460",16175144.9785,-3675824.1298,16175164.9785,-3675844.1298,1.55867978304625
"128461","128461",16175144.9785,-3675844.1298,16175164.9785,-3675864.1298,2.78229895696044
"128462","128462",16175144.9785,-3675864.1298,16175164.9785,-3675884.1298,4.88341113388538
"128463","128463",16175144.9785,-3675884.1298,16175164.9785,-3675904.1298,5.92093677163124
"128464","128464",16175144.9785,-3675904.1298,16175164.9785,-3675924.1298,3.49297007471323
"128465","128465",16175144.9785,-3675924.1298,16175164.9785,-3675944.1298,1.82109251454473
"128466","128466",16175144.9785,-3675944.1298,16175164.9785,-3675964.1298,0.837503721863031
"128467","128467",16175144.9785,-3675964.1298,16175164.9785,-3675984.1298,0.623687174841762
"128468","128468",16175144.9785,-3675984.1298,16175164.9785,-3676004.1298,2.35855154752731
"128469","128469",16175144.9785,-3676004.1298,16175164.9785,-3676024.1298,3.23033668778159
"128356","128356",16175144.9785,-3673744.1298,16175164.9785,-3673764.1298,3.84876882488077
"128357","128357",16175144.9785,-3673764.1298,16175164.9785,-3673784.1298,4.75733997166157
"128358","128358",16175144.9785,-3673784.1298,16175164.9785,-3673804.1298,2.48928766936064
"128359","128359",16175144.9785,-3673804.1298,16175164.9785,-3673824.1298,1.41317260667682
"128360","128360",16175144.9785,-3673824.1298,16175164.9785,-3673844.1298,2.57060684561729
"128361","128361",16175144.9785,-3673844.1298,16175164.9785,-3673864.1298,2.8084728705883
"128362","128362",16175144.9785,-3673864.1298,16175164.9785,-3673884.1298,2.56903829067945
"128363","128363",16175144.9785,-3673884.1298,16175164.9785,-3673904.1298,1.32949464485049
"128364","128364",16175144.9785,-3673904.1298,16175164.9785,-3673924.1298,1.31201627597213
"128365","128365",16175144.9785,-3673924.1298,16175164.9785,-3673944.1298,1.50967121362686
"128366","128366",16175144.9785,-3673944.1298,16175164.9785,-3673964.1298,0.786035609804094
"128367","128367",16175144.9785,-3673964.1298,16175164.9785,-3673984.1298,1.76767203994095
"128402","128402",16175144.9785,-3674664.1298,16175164.9785,-3674684.1298,2.5584479162097
"128401","128401",16175144.9785,-3674644.1298,16175164.9785,-3674664.1298,4.0955233669281
"128400","128400",16175144.9785,-3674624.1298,16175164.9785,-3674644.1298,4.22186361193657
"128399","128399",16175144.9785,-3674604.1298,16175164.9785,-3674624.1298,4.98463180303574
"128398","128398",16175144.9785,-3674584.1298,16175164.9785,-3674604.1298,5.75779788732529
"128397","128397",16175144.9785,-3674564.1298,16175164.9785,-3674584.1298,3.39126619458199
"128396","128396",16175144.9785,-3674544.1298,16175164.9785,-3674564.1298,3.07372425228357
"128395","128395",16175144.9785,-3674524.1298,16175164.9785,-3674544.1298,2.65842349052429
"128394","128394",16175144.9785,-3674504.1298,16175164.9785,-3674524.1298,1.8602342492342
"128393","128393",16175144.9785,-3674484.1298,16175164.9785,-3674504.1298,3.29415018647909
"128392","128392",16175144.9785,-3674464.1298,16175164.9785,-3674484.1298,4.59130815029144
"128391","128391",16175144.9785,-3674444.1298,16175164.9785,-3674464.1298,5.19526203155518
"128390","128390",16175144.9785,-3674424.1298,16175164.9785,-3674444.1298,4.17862255930901
"128389","128389",16175144.9785,-3674404.1298,16175164.9785,-3674424.1298,1.76491591379046
"128388","128388",16175144.9785,-3674384.1298,16175164.9785,-3674404.1298,0.21283534437418
"128387","128387",16175144.9785,-3674364.1298,16175164.9785,-3674384.1298,1.71087859854102
"128386","128386",16175144.9785,-3674344.1298,16175164.9785,-3674364.1298,4.09730050802231
"128385","128385",16175144.9785,-3674324.1298,16175164.9785,-3674344.1298,3.07757098704576
"128384","128384",16175144.9785,-3674304.1298,16175164.9785,-3674324.1298,2.63839525163174
"128383","128383",16175144.9785,-3674284.1298,16175164.9785,-3674304.1298,2.48201838314533
"128382","128382",16175144.9785,-3674264.1298,16175164.9785,-3674284.1298,2.07329099401832
"128381","128381",16175144.9785,-3674244.1298,16175164.9785,-3674264.1298,0.835387068688869
"128380","128380",16175144.9785,-3674224.1298,16175164.9785,-3674244.1298,1.16611366376281
"128379","128379",16175144.9785,-3674204.1298,16175164.9785,-3674224.1298,0.930698149576783
