ID,Volume (L),DBH (cm),vol_opt_mean,Volume Standard Deviation (L),dbhqsm_mean (cm),DBH Standard Deviation (cm),Number of Models,Height (m),Surface Area (m^2),PatchDiam1,PatchDiam2Min,PatchDiam2Max,Processing Time,X,Y,Z,Lat,Long,Elevation
AM2_Mt_Grenfell_NP_3.0489,37.6894722,6.07509911,36.5,1.42,7.000000000000001,4.0,4,3.74194336,0.0,0.0,0.0,0.0,0.0,37.70475769042969,-37.143775939941406,241.6398162841797,-31.32578704814839,145.33355220464617,241.64003621134907
AM2_Mt_Grenfell_NP_3.0756,37.5591431,7.45838657,35.67,2.39,7.000000000000001,0.0,4,2.63720703,0.0,0.0,0.0,0.0,0.0,9.984885215759277,-22.655685424804688,241.91099548339844,-31.325656383282364,145.33326097319065,241.91104368772358
AM2_Mt_Grenfell_NP_3.0597,37.1829071,7.300331440000001,37.33,2.5,7.000000000000001,1.0,4,3.85241699,0.0,0.0,0.0,0.0,0.0,65.55001068115234,-92.97821807861328,242.269287109375,-31.32629060737621,145.33384475682652,242.27030402142555
AM2_Mt_Grenfell_NP_3.1088,37.1280746,4.91252653,36.91,4.37,7.000000000000001,2.0,4,2.55000305,0.0,0.0,0.0,0.0,0.0,27.686016082763672,-136.32289123535156,245.21966552734375,-31.32668152587841,145.3334469480476,245.22118818666786
AM2_Mt_Grenfell_NP_3.0321,37.1008492,5.95452785,38.17,3.01,6.0,0.0,4,3.46939087,0.0,0.0,0.0,0.0,0.0,-71.0747299194336,-76.27201080322266,244.823486328125,-31.3261399365887,145.33240934011164,244.82433981914073
AM2_Mt_Grenfell_NP_3.0302,36.8382988,7.51158893,36.16,1.61,8.0,1.0,4,3.38034058,0.0,0.0,0.0,0.0,0.0,9.1012544631958,-121.06698608398438,245.06346130371094,-31.32654393609119,145.33325169042737,245.06462137121707
AM2_Mt_Grenfell_NP_3.0280,36.7929573,5.48319817,37.16,0.71,6.0,2.0,4,3.960495,0.0,0.0,0.0,0.0,0.0,34.07608413696289,-39.3530387878418,242.05381774902344,-31.325806973172583,145.3335140810259,242.05403057858348
AM2_Mt_Grenfell_NP_3.0933,36.5944786,11.271549799999999,36.64,3.69,6.0,4.0,4,2.64720154,0.0,0.0,0.0,0.0,0.0,50.29035949707031,-68.6542739868164,241.9812774658203,-31.3260712350204,145.33368443340984,241.9818465076387
AM2_Mt_Grenfell_NP_3.0609,36.1116753,6.932380050000001,36.01,0.65,7.000000000000001,0.0,4,3.65193176,0.0,0.0,0.0,0.0,0.0,24.686586380004883,-43.91851043701172,241.80557250976562,-31.32584814857162,145.3334154329283,241.80577204562724
AM2_Mt_Grenfell_NP_3.0503,35.8209877,7.88880438,34.84,4.48,8.0,0.0,4,1.98648071,0.0,0.0,0.0,0.0,0.0,16.870370864868164,-114.63280487060547,244.4158172607422,-31.326485907450472,145.33333331505585,244.41687377449125
AM2_Mt_Grenfell_NP_3.0372,35.7637749,11.0188857,37.37,10.57,11.0,3.0,4,2.26187134,0.0,0.0,0.0,0.0,0.0,-41.316829681396484,-31.799829483032227,243.5355224609375,-31.325738851869477,145.3327219861657,243.53573574405164
AM2_Mt_Grenfell_NP_3.1353,35.7432785,3.79703902,37.26,2.93,5.0,4.0,4,2.53198242,0.0,0.0,0.0,0.0,0.0,30.665380477905273,-127.62662506103516,244.56613159179688,-31.32660309595121,145.33347824997418,244.56748721376061
AM2_Mt_Grenfell_NP_3.0102,35.681633,1.5756791499999998,34.95,1.8,3.0,2.0,4,2.24253845,0.0,0.0,0.0,0.0,0.0,15.679625511169434,-11.282383918762207,241.8340301513672,-31.32555380950727,145.33332080316998,241.83405942469835
AM2_Mt_Grenfell_NP_3.0117,35.1720657,5.04379347,35.81,1.67,6.0,2.0,4,2.87303162,0.0,0.0,0.0,0.0,0.0,-38.123443603515625,-37.5041618347168,242.3998565673828,-31.325790298348387,145.33275553629247,242.400081099011
AM2_Mt_Grenfell_NP_3.0278,35.1664619,12.3577036,34.95,1.3,11.0,2.0,4,3.07785034,0.0,0.0,0.0,0.0,0.0,29.873315811157227,-111.35919952392578,243.78244018554688,-31.32645638326069,145.33346992784584,243.78348607756197
AM2_Mt_Grenfell_NP_3.0433,35.0623207,7.47554228,35.04,11.68,8.0,1.0,4,2.7590332,0.0,0.0,0.0,0.0,0.0,51.46620559692383,-40.34685516357422,241.50308227539062,-31.325815935611153,145.33369678573507,241.50341784302145
AM2_Mt_Grenfell_NP_3.0544,34.9108124,4.02286649,34.38,0.97,2.0,1.0,4,3.36532593,0.0,0.0,0.0,0.0,0.0,55.920326232910156,-63.933746337890625,241.61648559570312,-31.326028661229632,145.3337435830689,241.61705220956355
